VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2023-11-16 23:12:09,2023-11-17 00:09:21,166,Brooklyn,181,Brooklyn,13.58,63.9,91.31,6.94,1.0
2,2023-11-11 15:47:21,2023-11-11 15:49:25,75,Brooklyn,41,Manhattan,0.65,5.1,7.6,0.0,1.0
2,2023-11-02 15:57:08,2023-11-02 16:17:53,75,Brooklyn,152,Queens,2.85,19.1,26.1,0.0,1.0
2,2023-11-17 18:58:57,2023-11-17 19:29:41,75,Brooklyn,79,Brooklyn,5.67,31.7,44.22,0.0,1.0
2,2023-11-22 12:13:05,2023-11-22 12:35:29,134,Queens,16,Manhattan,7.67,33.8,35.3,0.0,2.0
1,2023-11-20 16:06:50,2023-11-20 16:18:17,74,Brooklyn,236,Queens,1.9,12.8,21.55,0.0,1.0
2,2023-11-28 19:10:20,2023-11-28 19:16:20,95,Brooklyn,95,Brooklyn,0.9,7.2,13.44,0.0,1.0
2,2023-11-24 14:15:48,2023-11-24 14:28:06,260,Manhattan,7,Manhattan,2.0,13.5,19.5,0.0,1.0
2,2023-11-01 14:10:52,2023-11-01 14:17:28,74,Brooklyn,74,Brooklyn,0.98,7.9,9.4,0.0,2.0
1,2023-11-27 14:46:19,2023-11-27 15:11:10,65,Brooklyn,129,Queens,9.4,41.5,43.0,0.0,2.0
2,2023-11-20 12:04:46,2023-11-20 13:23:57,55,Brooklyn,55,Brooklyn,8.41,67.4,68.9,0.0,2.0
1,2023-11-28 16:57:31,2023-11-28 17:08:25,152,Queens,74,Brooklyn,1.3,11.4,16.4,0.0,1.0
2,2023-11-16 19:27:34,2023-11-16 19:54:06,75,Brooklyn,107,Brooklyn,6.03,30.3,38.05,0.0,1.0
1,2023-11-02 16:31:14,2023-11-02 16:46:57,17,Manhattan,49,Brooklyn,2.0,15.6,19.6,0.0,2.0
2,2023-11-10 16:04:38,2023-11-10 16:18:58,74,Brooklyn,24,Manhattan,1.68,14.2,17.78,0.0,1.0
2,2023-11-05 16:55:55,2023-11-05 17:07:44,260,Manhattan,7,Manhattan,1.89,12.8,14.3,0.0,2.0
2,2023-11-20 17:38:06,2023-11-20 17:54:18,74,Brooklyn,151,Queens,2.24,15.6,23.52,0.0,1.0
2,2023-11-07 09:56:37,2023-11-07 10:13:09,74,Brooklyn,43,Bronx,2.58,17.7,26.34,0.0,1.0
2,2023-11-09 15:52:01,2023-11-09 16:10:14,95,Brooklyn,102,Brooklyn,2.19,17.7,19.4,0.0,1.0
1,2023-11-16 20:15:40,2023-11-16 20:46:38,65,Brooklyn,71,Brooklyn,5.1,29.6,38.5,0.0,1.0
2,2023-11-14 16:39:15,2023-11-14 16:55:43,166,Brooklyn,74,Brooklyn,1.7,15.6,21.6,0.0,1.0
2,2023-11-14 22:04:10,2023-11-14 22:17:45,134,Queens,132,Queens,6.5,26.1,28.6,0.0,2.0
1,2023-11-22 11:22:44,2023-11-22 11:28:51,41,Manhattan,166,Brooklyn,0.7,7.9,9.4,0.0,2.0
2,2023-11-12 11:57:04,2023-11-12 12:12:17,65,Brooklyn,231,Manhattan,2.9,17.7,26.34,0.0,1.0
