VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2024-02-17 01:30:17,2024-02-17 01:35:59,74,Brooklyn,42,Manhattan,1.2,7.9,10.4,0.0,2.0
2,2024-02-23 15:55:49,2024-02-23 16:03:02,41,Manhattan,166,Brooklyn,1.08,8.6,10.1,0.0,2.0
2,2024-02-18 10:35:33,2024-02-18 10:35:36,215,Manhattan,264,Manhattan,0.0,12.0,13.0,0.0,1.0
2,2024-02-05 08:22:07,2024-02-05 08:29:58,95,Brooklyn,95,Brooklyn,1.11,9.3,10.8,0.0,2.0
2,2024-02-05 17:07:09,2024-02-05 17:40:04,75,Brooklyn,127,Queens,5.53,33.1,37.1,0.0,2.0
2,2024-02-29 11:27:32,2024-02-29 11:38:27,95,Brooklyn,95,Brooklyn,1.52,12.1,13.6,0.0,2.0
1,2024-02-21 19:20:43,2024-02-21 19:29:33,43,Bronx,262,Manhattan,1.7,10.7,17.45,0.0,2.0
2,2024-02-26 17:07:04,2024-02-26 17:19:57,74,Brooklyn,263,Manhattan,2.03,14.2,23.95,0.0,1.0
2,2024-02-28 21:44:32,2024-02-28 21:57:21,130,Queens,130,Queens,2.81,15.6,18.1,0.0,1.0
2,2024-02-13 17:37:18,2024-02-13 17:48:59,166,Brooklyn,74,Brooklyn,2.14,12.8,21.84,0.0,1.0
2,2024-02-21 12:09:20,2024-02-21 12:21:07,75,Brooklyn,236,Queens,1.31,12.1,16.35,0.0,1.0
2,2024-02-14 18:33:22,2024-02-14 18:49:40,82,Brooklyn,157,Queens,2.27,15.6,21.6,0.0,1.0
2,2024-02-11 04:52:49,2024-02-11 04:52:52,157,Queens,157,Queens,0.51,50.0,52.0,0.0,1.0
1,2024-02-02 13:21:42,2024-02-02 13:45:56,43,Bronx,68,Brooklyn,5.9,31.0,35.25,0.0,2.0
2,2024-02-02 12:39:47,2024-02-02 12:55:33,244,Manhattan,143,Queens,5.38,24.7,28.95,0.0,2.0
2,2024-02-28 17:31:34,2024-02-28 17:53:56,75,Brooklyn,42,Manhattan,3.31,21.2,30.24,0.0,1.0
2,2024-02-14 09:23:45,2024-02-14 09:31:51,42,Manhattan,42,Manhattan,0.6,8.6,10.1,0.0,2.0
