VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2023-12-04 09:06:39,2023-12-04 09:20:31,74,Brooklyn,138,Queens,6.82,28.2,52.05,6.94,1.0
2,2023-12-28 11:37:49,2023-12-28 11:48:48,130,Queens,138,Queens,6.63,26.8,39.96,0.0,1.0
2,2023-12-11 10:21:18,2023-12-11 11:16:59,149,Queens,140,Queens,16.09,71.6,95.79,6.94,1.0
2,2023-12-07 09:04:48,2023-12-07 09:31:10,152,Queens,50,Brooklyn,5.58,31.0,42.3,0.0,1.0
2,2023-12-12 20:07:02,2023-12-12 20:33:49,75,Brooklyn,233,Manhattan,3.87,24.7,35.94,0.0,1.0
2,2023-12-21 07:46:18,2023-12-21 07:59:13,74,Brooklyn,166,Brooklyn,1.89,13.5,18.0,0.0,1.0
1,2023-12-26 11:32:25,2023-12-26 12:08:42,64,Brooklyn,124,Queens,0.0,42.5,44.0,0.0,1.0
2,2023-12-01 22:02:54,2023-12-01 22:10:36,129,Queens,129,Queens,0.8,8.6,13.32,0.0,1.0
2,2023-12-19 20:13:34,2023-12-19 20:23:53,82,Brooklyn,160,Queens,2.13,12.1,14.6,0.0,2.0
2,2023-12-10 23:29:47,2023-12-10 23:49:59,74,Brooklyn,182,Queens,7.78,32.4,41.88,0.0,1.0
2,2023-12-29 09:59:37,2023-12-29 10:07:55,74,Brooklyn,236,Queens,1.33,10.0,17.1,0.0,1.0
2,2023-12-15 17:55:11,2023-12-15 18:06:09,82,Brooklyn,160,Queens,1.74,11.4,15.4,0.0,2.0
2,2023-12-23 17:23:28,2023-12-23 17:38:23,95,Brooklyn,121,Queens,0.07,13.5,19.5,0.0,1.0
2,2023-12-12 11:57:00,2023-12-12 12:12:00,248,Manhattan,46,Manhattan,6.78,23.88,24.88,0.0,
2,2023-12-14 17:39:30,2023-12-14 18:02:49,82,Brooklyn,129,Queens,1.91,20.5,24.5,0.0,2.0
2,2023-12-14 18:38:38,2023-12-14 18:43:52,75,Brooklyn,75,Brooklyn,0.59,6.5,12.6,0.0,1.0
2,2023-12-21 09:50:41,2023-12-21 10:27:15,75,Brooklyn,145,Queens,7.19,39.4,59.8,6.94,1.0
2,2023-12-16 11:28:44,2023-12-16 11:34:54,248,Manhattan,212,Manhattan,0.64,7.2,8.7,0.0,2.0
2,2023-12-02 03:47:30,2023-12-02 03:52:31,80,Brooklyn,37,Manhattan,1.03,7.2,11.64,0.0,1.0
2,2023-12-22 03:32:01,2023-12-22 03:42:33,92,Brooklyn,53,Brooklyn,2.2,13.5,16.0,0.0,1.0
2,2023-12-19 01:25:53,2023-12-19 01:40:29,244,Manhattan,246,Manhattan,7.5,31.0,45.31,0.0,1.0
1,2023-12-09 12:17:39,2023-12-09 12:35:43,74,Brooklyn,237,Manhattan,3.3,19.1,28.0,0.0,1.0
2,2023-12-28 15:04:39,2023-12-28 15:25:52,223,Manhattan,138,Queens,2.69,21.2,30.2,0.0,1.0
2,2023-12-19 20:05:35,2023-12-19 20:13:38,95,Brooklyn,95,Brooklyn,0.96,9.3,11.8,0.0,2.0
2,2023-12-20 18:42:32,2023-12-20 19:00:29,74,Brooklyn,141,Queens,2.77,17.7,25.45,0.0,1.0
2,2023-12-13 22:07:21,2023-12-13 22:25:41,101,Brooklyn,82,Brooklyn,11.01,41.5,44.0,0.0,2.0
2,2023-12-13 07:43:23,2023-12-13 07:58:51,74,Brooklyn,263,Manhattan,2.12,15.6,21.85,0.0,1.0
2,2023-12-02 22:43:28,2023-12-02 22:52:46,74,Brooklyn,41,Manhattan,1.26,10.7,17.76,0.0,1.0
2,2023-12-14 15:05:21,2023-12-14 15:20:38,82,Brooklyn,160,Queens,2.86,17.0,22.2,0.0,1.0
2,2023-12-19 18:32:56,2023-12-19 18:39:41,7,Manhattan,7,Manhattan,0.83,8.6,12.6,0.0,2.0
2,2023-12-19 06:51:24,2023-12-19 06:56:32,40,Manhattan,33,Brooklyn,1.05,7.2,9.57,0.0,1.0
1,2023-12-04 16:13:36,2023-12-04 16:55:48,42,Manhattan,45,Manhattan,0.0,34.5,36.0,0.0,1.0
1,2023-12-17 09:05:37,2023-12-17 09:09:42,74,Brooklyn,75,Brooklyn,1.4,7.9,11.75,0.0,1.0
2,2023-12-03 14:14:29,2023-12-03 14:24:18,75,Brooklyn,262,Manhattan,1.55,10.7,17.94,0.0,1.0
2,2023-12-01 16:58:10,2023-12-01 17:14:55,166,Brooklyn,142,Queens,2.19,16.3,23.05,0.0,2.0
1,2023-12-05 09:59:20,2023-12-05 10:36:33,181,Brooklyn,107,Brooklyn,0.0,23.5,25.0,0.0,1.0
2,2023-12-30 20:47:46,2023-12-30 20:56:30,74,Brooklyn,41,Manhattan,1.24,9.3,11.8,0.0,1.0
2,2023-12-16 13:35:18,2023-12-16 13:39:38,24,Manhattan,166,Brooklyn,0.82,6.5,9.6,0.0,1.0
2,2023-12-27 15:07:24,2023-12-27 15:19:32,97,Brooklyn,49,Brooklyn,1.37,12.1,16.32,0.0,1.0
1,2023-12-28 16:24:02,2023-12-28 17:05:08,65,Brooklyn,91,Brooklyn,0.0,27.5,29.0,0.0,1.0
2,2023-12-31 10:41:29,2023-12-31 11:02:42,97,Brooklyn,228,Manhattan,3.76,23.3,31.5,0.0,1.0
2,2023-12-20 10:14:08,2023-12-20 10:27:57,130,Queens,134,Queens,2.01,15.6,20.52,0.0,1.0
2,2023-12-31 12:33:58,2023-12-31 12:44:12,75,Brooklyn,42,Manhattan,2.7,14.2,15.7,0.0,2.0
2,2023-12-06 22:05:05,2023-12-06 22:10:33,95,Brooklyn,196,Manhattan,0.0,6.5,11.7,0.0,1.0
2,2023-12-04 19:08:07,2023-12-04 19:24:51,82,Brooklyn,121,Queens,4.26,21.2,30.24,0.0,1.0
2,2023-12-08 19:53:14,2023-12-08 20:00:35,74,Brooklyn,75,Brooklyn,1.37,9.3,15.96,0.0,1.0
2,2023-12-24 15:16:14,2023-12-24 15:36:28,82,Brooklyn,260,Manhattan,2.68,19.1,20.6,0.0,2.0
2,2023-12-10 13:39:07,2023-12-10 13:57:35,74,Brooklyn,223,Manhattan,4.12,23.3,34.91,6.94,1.0
2,2023-12-21 16:39:13,2023-12-21 16:48:51,43,Bronx,151,Queens,1.34,10.7,17.64,0.0,1.0
2,2023-12-14 18:36:02,2023-12-14 18:49:54,83,Brooklyn,138,Queens,3.82,18.4,34.25,0.0,1.0
2,2023-12-28 21:37:18,2023-12-28 21:42:16,75,Brooklyn,74,Brooklyn,0.69,7.2,9.7,0.0,1.0
2,2023-12-13 08:47:30,2023-12-13 08:52:37,75,Brooklyn,75,Brooklyn,0.56,6.5,10.0,0.0,1.0
2,2023-12-16 19:31:18,2023-12-16 19:42:01,74,Brooklyn,74,Brooklyn,1.16,11.4,12.9,0.0,2.0
2,2023-12-01 04:04:00,2023-12-01 04:04:00,132,Queens,132,Queens,0.0,62.18,72.66,0.0,
1,2023-12-05 09:35:47,2023-12-05 09:48:52,74,Brooklyn,75,Brooklyn,1.0,10.0,11.5,0.0,2.0
2,2023-12-21 16:12:18,2023-12-21 16:31:51,166,Brooklyn,74,Brooklyn,2.12,18.4,24.4,0.0,1.0
2,2023-12-23 13:59:05,2023-12-23 14:10:51,95,Brooklyn,121,Queens,2.44,14.2,18.84,0.0,1.0
2,2023-12-09 18:01:40,2023-12-09 18:26:57,260,Manhattan,256,Manhattan,5.4,26.8,33.96,0.0,1.0
2,2023-12-18 17:11:30,2023-12-18 17:16:49,74,Brooklyn,42,Manhattan,0.99,7.2,11.2,0.0,2.0
2,2023-12-02 09:17:27,2023-12-02 09:22:47,41,Manhattan,238,Manhattan,1.58,9.3,16.26,0.0,1.0
2,2023-12-29 19:50:00,2023-12-29 20:03:00,116,Queens,247,Manhattan,2.31,17.12,23.56,0.0,
2,2023-12-09 23:57:03,2023-12-10 00:09:19,74,Brooklyn,151,Queens,2.35,14.2,20.04,0.0,1.0
2,2023-12-30 10:22:05,2023-12-30 10:32:51,41,Manhattan,74,Brooklyn,1.85,12.8,14.3,0.0,2.0
2,2023-12-27 15:28:16,2023-12-27 16:11:22,130,Queens,123,Queens,15.95,60.0,61.0,0.0,1.0
2,2023-12-21 13:30:05,2023-12-21 13:41:38,83,Brooklyn,138,Queens,4.69,19.8,31.56,0.0,1.0
2,2023-12-02 16:20:26,2023-12-02 16:25:29,75,Brooklyn,236,Queens,0.52,6.5,12.58,0.0,1.0
2,2023-12-02 15:42:21,2023-12-02 15:50:51,7,Manhattan,179,Queens,1.23,9.3,12.96,0.0,1.0
2,2023-12-21 20:46:37,2023-12-21 20:58:09,43,Bronx,229,Manhattan,2.46,14.2,23.04,0.0,1.0
2,2023-12-29 08:56:19,2023-12-29 09:06:32,129,Queens,223,Manhattan,2.63,14.2,16.7,0.0,1.0
