VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2024-05-25 17:15:45,2024-05-25 17:20:56,166,Brooklyn,152,Queens,1.35,8.6,15.1,0.0,1.0
2,2024-05-17 16:05:37,2024-05-17 16:12:27,75,Brooklyn,74,Brooklyn,1.29,8.6,16.38,0.0,1.0
2,2024-05-29 09:13:09,2024-05-29 09:20:00,7,Manhattan,223,Manhattan,0.94,8.6,10.1,0.0,2.0
2,2024-05-10 14:13:48,2024-05-10 14:34:26,42,Manhattan,239,Manhattan,2.69,19.8,31.27,0.0,1.0
2,2024-05-26 03:29:41,2024-05-26 03:45:15,80,Brooklyn,114,Queens,5.0,50.0,53.75,0.0,2.0
2,2024-05-22 15:53:57,2024-05-22 15:59:11,179,Queens,179,Queens,0.62,6.5,9.6,0.0,1.0
2,2024-05-25 18:57:43,2024-05-25 19:22:52,166,Brooklyn,234,Manhattan,6.5,32.4,45.81,0.0,1.0
2,2024-05-15 16:30:04,2024-05-15 16:39:30,75,Brooklyn,74,Brooklyn,1.67,10.7,14.7,0.0,2.0
2,2024-05-13 11:54:51,2024-05-13 12:18:16,7,Manhattan,7,Manhattan,2.84,21.2,22.7,0.0,2.0
2,2024-05-08 07:30:14,2024-05-08 07:43:18,74,Brooklyn,152,Queens,1.6,13.5,17.0,0.0,1.0
1,2024-05-30 17:00:26,2024-05-30 17:16:55,74,Brooklyn,238,Manhattan,2.3,16.3,21.3,0.0,1.0
1,2024-05-16 18:17:37,2024-05-16 18:38:30,74,Brooklyn,140,Queens,3.4,20.5,32.7,0.0,1.0
2,2024-05-15 20:38:39,2024-05-15 20:46:06,223,Manhattan,179,Queens,1.33,9.3,11.8,0.0,2.0
2,2024-05-30 22:42:52,2024-05-30 22:56:43,43,Bronx,244,Manhattan,5.6,24.0,30.0,0.0,1.0
2,2024-05-16 11:09:35,2024-05-16 11:29:34,74,Brooklyn,239,Manhattan,3.24,20.5,25.75,0.0,1.0
2,2024-05-09 15:58:10,2024-05-09 16:38:07,75,Brooklyn,100,Brooklyn,5.66,35.9,48.18,0.0,1.0
2,2024-05-09 15:53:26,2024-05-09 16:05:44,260,Manhattan,138,Queens,4.14,19.1,27.6,0.0,1.0
1,2024-05-03 21:28:05,2024-05-03 21:41:39,97,Brooklyn,40,Manhattan,2.0,12.1,16.1,0.0,1.0
2,2024-05-14 12:18:49,2024-05-14 13:21:07,166,Brooklyn,132,Queens,18.63,87.0,95.44,6.94,2.0
2,2024-05-11 03:40:54,2024-05-11 03:53:36,80,Brooklyn,232,Manhattan,4.5,45.0,48.83,0.0,1.0
2,2024-05-23 16:46:11,2024-05-23 16:55:04,43,Bronx,262,Manhattan,1.17,10.0,16.75,0.0,2.0
2,2024-05-25 03:35:53,2024-05-25 03:36:51,77,Brooklyn,77,Brooklyn,0.0,26.0,27.88,0.0,1.0
2,2024-05-05 08:34:48,2024-05-05 08:46:04,24,Manhattan,236,Queens,2.31,14.2,22.14,0.0,1.0
2,2024-05-27 21:41:25,2024-05-27 22:05:45,66,Brooklyn,230,Manhattan,7.09,33.8,39.05,0.0,2.0
2,2024-05-09 17:36:31,2024-05-09 18:03:16,244,Manhattan,75,Brooklyn,5.86,31.7,46.14,0.0,1.0
2,2024-05-19 13:40:20,2024-05-19 14:02:10,41,Manhattan,162,Queens,5.53,26.8,37.26,0.0,1.0
2,2024-05-02 11:25:23,2024-05-02 12:45:36,43,Bronx,37,Manhattan,13.36,63.9,68.15,0.0,1.0
2,2024-05-16 10:12:59,2024-05-16 10:27:38,82,Brooklyn,146,Queens,2.39,16.3,17.8,0.0,2.0
2,2024-05-07 22:39:27,2024-05-07 22:45:07,74,Brooklyn,75,Brooklyn,1.61,9.3,12.8,0.0,1.0
2,2024-05-23 19:57:00,2024-05-23 20:01:00,193,Manhattan,193,Manhattan,1.02,10.3,13.33,0.0,
2,2024-05-15 18:12:00,2024-05-15 18:38:00,75,Brooklyn,163,Brooklyn,2.87,16.34,21.35,0.0,
