VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2024-01-12 17:05:09,2024-01-12 17:19:10,74,Brooklyn,166,Brooklyn,1.54,13.5,17.5,0.0,2.0
2,2024-01-31 16:36:42,2024-01-31 17:35:24,65,Brooklyn,197,Manhattan,9.63,56.2,66.2,0.0,1.0
2,2024-01-18 14:44:01,2024-01-18 14:56:48,75,Brooklyn,74,Brooklyn,1.45,12.8,17.88,0.0,1.0
2,2024-01-22 17:27:32,2024-01-22 17:36:49,75,Brooklyn,262,Manhattan,0.95,10.0,20.1,0.0,1.0
1,2024-01-18 13:39:17,2024-01-18 13:39:17,74,Brooklyn,264,Manhattan,0.0,21.2,25.45,0.0,2.0
2,2024-01-03 07:19:02,2024-01-03 07:35:41,74,Brooklyn,244,Manhattan,2.67,17.7,20.2,0.0,1.0
1,2024-01-31 08:48:08,2024-01-31 09:17:08,24,Manhattan,231,Manhattan,7.2,31.7,41.95,0.0,1.0
2,2024-01-04 09:01:00,2024-01-04 09:58:00,39,Manhattan,113,Queens,11.37,62.25,63.25,0.0,
2,2024-01-07 21:14:30,2024-01-07 21:27:41,129,Queens,7,Manhattan,1.59,13.5,16.0,0.0,2.0
1,2024-01-23 14:20:40,2024-01-23 14:29:58,74,Brooklyn,43,Bronx,1.4,10.7,14.6,0.0,1.0
2,2024-01-07 09:52:40,2024-01-07 10:03:17,75,Brooklyn,116,Queens,2.97,14.9,16.4,0.0,1.0
2,2024-01-17 07:49:09,2024-01-17 07:53:02,74,Brooklyn,74,Brooklyn,0.69,5.8,9.49,0.0,1.0
2,2024-01-19 11:35:11,2024-01-19 12:03:16,75,Brooklyn,164,Brooklyn,3.7,26.1,30.35,0.0,2.0
2,2024-01-24 03:02:43,2024-01-24 03:29:55,82,Brooklyn,179,Queens,3.72,25.4,27.9,0.0,2.0
2,2024-01-28 20:57:52,2024-01-29 20:16:14,181,Brooklyn,89,Brooklyn,3.09,18.4,20.9,0.0,2.0
2,2024-01-15 18:13:24,2024-01-15 18:54:47,75,Brooklyn,89,Brooklyn,14.7,59.7,71.6,6.94,1.0
2,2024-01-29 08:41:10,2024-01-29 09:04:09,65,Brooklyn,65,Brooklyn,6.28,30.3,38.16,0.0,1.0
2,2024-01-09 09:15:40,2024-01-09 09:39:50,7,Manhattan,112,Queens,4.41,24.0,30.6,0.0,1.0
