VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2022-06-02 11:50:18,2022-06-02 12:00:19,116,Queens,247,Manhattan,1.3,8.5,9.3,0.0,2.0
2,2022-06-03 20:33:05,2022-06-03 20:48:05,95,Brooklyn,192,Manhattan,2.69,12.5,17.25,0.0,1.0
2,2022-06-24 17:06:32,2022-06-24 17:06:37,166,Brooklyn,166,Brooklyn,0.0,2.5,4.3,0.0,2.0
2,2022-06-03 23:48:00,2022-06-04 00:26:00,112,Queens,39,Manhattan,7.03,33.27,37.35,0.0,
2,2022-06-26 10:02:03,2022-06-26 10:22:46,75,Brooklyn,144,Queens,7.38,24.0,28.55,0.0,1.0
2,2022-06-24 13:22:42,2022-06-24 13:35:05,152,Queens,48,Manhattan,4.66,16.0,19.55,0.0,2.0
2,2022-06-02 09:37:48,2022-06-02 10:01:02,74,Brooklyn,244,Manhattan,3.11,16.5,23.3,0.0,1.0
2,2022-06-27 08:58:16,2022-06-27 09:07:16,116,Queens,151,Queens,2.6,9.5,12.36,0.0,1.0
2,2022-06-10 09:56:51,2022-06-10 10:14:08,166,Brooklyn,230,Manhattan,4.53,17.0,23.63,0.0,1.0
2,2022-06-30 11:40:16,2022-06-30 11:43:39,166,Brooklyn,166,Brooklyn,0.72,5.0,7.25,0.0,1.0
2,2022-06-05 11:26:21,2022-06-05 11:38:11,74,Brooklyn,263,Manhattan,2.11,10.0,16.26,0.0,1.0
2,2022-06-09 21:12:19,2022-06-09 21:16:58,43,Bronx,263,Manhattan,0.66,5.0,7.88,0.0,1.0
1,2022-06-19 15:15:40,2022-06-19 15:28:24,97,Brooklyn,40,Manhattan,1.5,9.0,11.75,0.0,1.0
2,2022-06-01 21:23:26,2022-06-01 21:31:44,95,Brooklyn,135,Queens,1.87,8.0,9.3,0.0,1.0
2,2022-06-12 13:00:00,2022-06-12 13:21:00,75,Brooklyn,50,Brooklyn,5.08,24.39,27.44,0.0,
2,2022-06-24 07:58:49,2022-06-24 08:05:08,75,Brooklyn,74,Brooklyn,0.88,6.0,7.0,0.0,1.0
2,2022-06-23 16:06:51,2022-06-23 16:10:36,116,Queens,152,Queens,0.53,4.5,6.3,0.0,2.0
1,2022-06-08 21:23:33,2022-06-08 21:39:00,74,Brooklyn,232,Manhattan,7.6,22.5,31.85,0.0,1.0
2,2022-06-02 16:37:08,2022-06-02 16:42:47,134,Queens,134,Queens,0.92,6.0,10.14,0.0,1.0
2,2022-06-25 16:57:16,2022-06-25 17:27:27,25,Manhattan,161,Queens,7.67,27.5,37.26,0.0,1.0
2,2022-06-12 12:37:48,2022-06-12 12:50:38,74,Brooklyn,138,Queens,6.67,20.0,34.19,6.55,1.0
1,2022-06-06 07:40:29,2022-06-06 08:23:36,165,Queens,236,Queens,0.0,40.2,47.55,6.55,1.0
1,2022-06-25 18:11:05,2022-06-25 18:40:45,65,Brooklyn,37,Manhattan,4.0,19.5,23.05,0.0,1.0
2,2022-06-08 11:45:24,2022-06-08 11:57:22,116,Queens,42,Manhattan,1.92,9.5,12.36,0.0,1.0
2,2022-06-29 11:48:25,2022-06-29 12:17:23,75,Brooklyn,230,Manhattan,3.24,19.0,22.55,0.0,2.0
2,2022-06-07 13:13:30,2022-06-07 13:43:21,74,Brooklyn,42,Manhattan,2.43,19.0,19.8,0.0,2.0
2,2022-06-15 07:55:00,2022-06-15 08:14:00,74,Brooklyn,42,Manhattan,3.65,15.5,15.8,0.0,
2,2022-06-22 08:49:00,2022-06-22 09:13:00,74,Brooklyn,140,Queens,3.39,18.05,25.84,0.0,
2,2022-06-05 00:06:22,2022-06-05 00:17:43,74,Brooklyn,166,Brooklyn,2.13,9.5,10.8,0.0,2.0
2,2022-06-14 09:06:19,2022-06-14 09:38:44,41,Manhattan,100,Brooklyn,4.27,21.5,26.05,0.0,1.0
2,2022-06-02 22:59:59,2022-06-02 23:21:17,66,Brooklyn,246,Manhattan,5.33,19.0,27.66,0.0,1.0
1,2022-06-15 18:59:09,2022-06-15 19:32:55,75,Brooklyn,231,Manhattan,10.2,33.5,38.05,0.0,1.0
2,2022-06-25 15:15:04,2022-06-25 15:42:56,7,Manhattan,161,Queens,4.32,19.0,22.55,0.0,2.0
2,2022-06-27 17:39:10,2022-06-27 18:03:56,130,Queens,19,Manhattan,8.2,26.0,33.36,0.0,1.0
1,2022-06-09 16:53:21,2022-06-09 17:25:34,75,Brooklyn,230,Manhattan,5.5,24.5,34.85,0.0,1.0
1,2022-06-11 19:40:07,2022-06-11 19:55:11,74,Brooklyn,151,Queens,4.2,13.5,17.16,0.0,1.0
2,2022-06-30 13:05:45,2022-06-30 13:11:48,41,Manhattan,42,Manhattan,0.79,5.5,6.3,0.0,1.0
2,2022-06-24 16:16:12,2022-06-24 16:32:42,74,Brooklyn,42,Manhattan,2.0,12.0,16.56,0.0,1.0
2,2022-06-16 05:41:00,2022-06-16 06:13:00,62,Brooklyn,132,Queens,11.37,38.7,47.8,0.0,
2,2022-06-06 09:06:00,2022-06-06 09:40:00,17,Manhattan,132,Queens,10.69,37.4,46.21,0.0,
2,2022-06-03 11:24:24,2022-06-03 11:37:56,95,Brooklyn,121,Queens,2.42,11.0,14.75,0.0,1.0
2,2022-06-08 21:03:50,2022-06-08 21:04:40,145,Queens,145,Queens,0.0,20.0,20.3,0.0,2.0
