VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2022-07-21 17:43:09,2022-07-21 18:03:32,134,Queens,132,Queens,6.01,25.0,25.3,0.0,2.0
2,2022-07-15 11:25:33,2022-07-15 11:55:36,95,Brooklyn,146,Queens,8.56,30.0,36.96,0.0,1.0
2,2022-07-03 12:06:42,2022-07-03 12:18:27,41,Manhattan,75,Brooklyn,2.33,10.5,16.3,0.0,1.0
2,2022-07-14 09:44:14,2022-07-14 09:49:02,116,Queens,166,Brooklyn,0.98,5.5,7.8,0.0,1.0
1,2022-07-28 14:14:16,2022-07-28 14:33:52,74,Brooklyn,239,Manhattan,3.0,14.5,18.05,0.0,2.0
2,2022-07-06 10:33:44,2022-07-06 10:41:44,130,Queens,122,Queens,1.57,8.0,8.8,0.0,2.0
1,2022-07-28 16:59:36,2022-07-28 17:52:54,37,Manhattan,55,Brooklyn,0.0,32.2,33.0,0.0,1.0
2,2022-07-15 16:15:41,2022-07-15 16:20:33,75,Brooklyn,43,Bronx,0.73,5.5,11.3,0.0,1.0
2,2022-07-06 08:50:56,2022-07-06 09:05:32,166,Brooklyn,42,Manhattan,2.46,12.0,12.8,0.0,2.0
2,2022-07-01 12:23:00,2022-07-01 12:41:17,75,Brooklyn,4,Manhattan,6.29,21.0,29.55,0.0,1.0
2,2022-07-27 19:33:31,2022-07-27 19:43:26,82,Brooklyn,138,Queens,2.58,10.5,12.3,0.0,2.0
2,2022-07-09 13:53:45,2022-07-09 14:28:00,65,Brooklyn,132,Queens,18.0,70.0,80.3,0.0,1.0
2,2022-07-29 23:52:00,2022-07-30 00:01:00,71,Brooklyn,62,Brooklyn,1.95,14.35,14.65,0.0,
2,2022-07-05 12:10:09,2022-07-05 12:22:07,244,Manhattan,239,Manhattan,4.8,15.5,23.81,0.0,1.0
2,2022-07-04 18:53:08,2022-07-04 19:16:53,82,Brooklyn,256,Manhattan,5.41,20.0,26.16,0.0,1.0
2,2022-07-26 12:07:16,2022-07-26 12:29:38,74,Brooklyn,236,Queens,2.54,15.0,23.19,0.0,1.0
2,2022-07-21 13:23:13,2022-07-21 14:11:37,75,Brooklyn,161,Queens,4.22,29.5,39.66,0.0,1.0
2,2022-07-19 11:11:25,2022-07-19 11:27:30,74,Brooklyn,151,Queens,2.48,12.5,13.3,0.0,2.0
2,2022-07-13 20:24:27,2022-07-13 20:42:41,255,Manhattan,229,Manhattan,5.03,17.5,22.55,0.0,1.0
2,2022-07-10 20:26:30,2022-07-10 21:00:01,66,Brooklyn,164,Brooklyn,6.71,28.5,36.35,0.0,1.0
2,2022-07-19 19:00:34,2022-07-19 19:19:27,74,Brooklyn,142,Queens,4.14,15.5,22.05,0.0,1.0
2,2022-07-24 17:21:00,2022-07-24 17:32:00,74,Brooklyn,141,Queens,3.82,15.03,18.08,0.0,
2,2022-07-08 09:11:09,2022-07-08 09:22:33,130,Queens,130,Queens,1.68,9.0,9.8,0.0,2.0
2,2022-07-27 11:43:00,2022-07-27 12:09:50,97,Brooklyn,228,Manhattan,3.12,18.0,23.5,0.0,1.0
2,2022-07-29 22:31:14,2022-07-29 22:38:36,74,Brooklyn,236,Queens,2.1,8.5,15.06,0.0,1.0
2,2022-07-01 11:51:27,2022-07-01 12:03:13,65,Brooklyn,97,Brooklyn,1.53,9.0,9.8,0.0,2.0
2,2022-07-26 11:18:17,2022-07-26 11:26:24,41,Manhattan,24,Manhattan,1.26,7.5,8.3,0.0,2.0
2,2022-07-01 15:47:44,2022-07-01 16:00:06,49,Brooklyn,217,Manhattan,2.38,10.5,11.3,0.0,2.0
2,2022-07-16 18:09:01,2022-07-16 18:23:14,7,Manhattan,129,Queens,2.38,11.0,13.0,0.0,1.0
1,2022-07-02 21:50:50,2022-07-02 21:54:37,33,Brooklyn,54,Brooklyn,1.0,5.0,7.3,0.0,1.0
2,2022-07-07 22:32:01,2022-07-07 22:43:16,66,Brooklyn,97,Brooklyn,2.07,9.5,12.96,0.0,1.0
2,2022-07-18 18:46:56,2022-07-18 19:02:30,130,Queens,205,Manhattan,3.73,14.0,18.96,0.0,1.0
2,2022-07-15 10:32:15,2022-07-15 10:45:44,43,Bronx,141,Queens,2.31,11.0,16.01,0.0,1.0
2,2022-07-19 15:21:24,2022-07-19 15:27:53,166,Brooklyn,238,Manhattan,1.0,6.5,8.76,0.0,1.0
1,2022-07-18 13:42:21,2022-07-18 13:42:50,145,Queens,145,Queens,0.0,2.5,3.8,0.0,2.0
2,2022-07-05 18:01:36,2022-07-05 18:16:53,7,Manhattan,237,Manhattan,3.38,13.5,18.05,0.0,2.0
2,2022-07-28 17:10:00,2022-07-28 18:18:00,235,Manhattan,14,Manhattan,21.28,69.34,86.84,6.55,
2,2022-07-06 20:12:00,2022-07-06 20:25:00,166,Brooklyn,236,Queens,2.92,13.53,19.95,0.0,
1,2022-07-15 12:01:28,2022-07-15 14:10:15,56,Brooklyn,92,Brooklyn,24.3,0.0,0.0,0.0,2.0
2,2022-07-21 18:36:58,2022-07-21 18:49:58,74,Brooklyn,43,Bronx,2.55,11.0,17.85,0.0,1.0
1,2022-07-14 08:01:54,2022-07-14 08:09:58,116,Queens,244,Manhattan,0.9,7.0,7.8,0.0,2.0
2,2022-07-25 22:42:25,2022-07-25 22:52:43,66,Brooklyn,87,Brooklyn,2.37,10.0,17.56,0.0,1.0
2,2022-07-31 16:19:19,2022-07-31 16:35:00,74,Brooklyn,116,Queens,2.3,12.0,12.8,0.0,2.0
2,2022-07-07 09:46:15,2022-07-07 10:09:54,74,Brooklyn,242,Manhattan,7.91,25.0,25.85,0.0,1.0
2,2022-07-28 12:46:00,2022-07-28 13:24:00,49,Brooklyn,164,Brooklyn,5.65,22.45,29.79,0.0,
2,2022-07-19 17:30:27,2022-07-19 17:48:34,75,Brooklyn,152,Queens,2.82,13.5,18.36,0.0,1.0
2,2022-07-14 00:30:00,2022-07-14 00:39:00,49,Brooklyn,188,Queens,1.93,9.9,12.59,0.0,
2,2022-07-30 11:13:30,2022-07-30 11:20:54,166,Brooklyn,74,Brooklyn,1.27,7.0,7.8,0.0,2.0
2,2022-07-02 15:56:41,2022-07-02 16:05:11,166,Brooklyn,238,Manhattan,2.28,9.0,12.55,0.0,2.0
2,2022-07-09 19:22:14,2022-07-09 19:41:07,252,Manhattan,7,Manhattan,7.3,23.0,28.56,0.0,1.0
2,2022-07-30 09:56:26,2022-07-30 10:08:41,42,Manhattan,41,Manhattan,1.61,9.5,10.3,0.0,2.0
1,2022-07-07 19:03:15,2022-07-07 19:23:23,75,Brooklyn,79,Brooklyn,5.9,20.0,29.45,0.0,1.0
2,2022-07-05 08:12:28,2022-07-05 08:26:30,74,Brooklyn,262,Manhattan,2.74,12.0,20.21,0.0,1.0
2,2022-07-15 23:52:18,2022-07-15 23:58:11,97,Brooklyn,49,Brooklyn,1.26,6.0,7.3,0.0,2.0
1,2022-07-27 12:17:29,2022-07-27 13:02:13,24,Manhattan,261,Manhattan,8.7,35.0,50.1,0.0,1.0
