VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2021-11-20 10:16:11,2021-11-20 10:47:54,216,Manhattan,82,Brooklyn,6.29,25.0,25.8,0.0,2.0
2,2021-11-07 20:17:00,2021-11-07 20:36:00,75,Brooklyn,182,Queens,6.05,26.4,36.0,6.55,
2,2021-11-03 19:37:00,2021-11-03 20:11:00,78,Brooklyn,36,Manhattan,17.58,58.5,68.1,6.55,
2,2021-11-08 18:34:33,2021-11-08 19:07:01,75,Brooklyn,235,Manhattan,6.15,23.5,25.3,0.0,2.0
2,2021-11-27 10:22:00,2021-11-27 10:37:00,165,Queens,257,Manhattan,2.22,16.73,19.78,0.0,
2,2021-11-16 08:15:05,2021-11-16 08:42:35,75,Brooklyn,48,Manhattan,4.12,19.0,22.55,0.0,2.0
2,2021-11-03 14:53:01,2021-11-03 14:59:05,166,Brooklyn,151,Queens,1.06,6.5,7.3,0.0,2.0
1,2021-11-04 19:06:59,2021-11-04 19:18:04,210,Manhattan,210,Manhattan,1.6,9.0,10.8,0.0,2.0
1,2021-11-18 23:04:30,2021-11-18 23:17:28,166,Brooklyn,50,Brooklyn,3.9,14.0,20.05,0.0,1.0
2,2021-11-15 13:55:24,2021-11-15 14:09:31,7,Manhattan,83,Brooklyn,1.88,10.5,13.56,0.0,1.0
1,2021-11-04 10:21:41,2021-11-04 11:26:13,129,Queens,129,Queens,6.6,38.0,38.8,0.0,2.0
2,2021-11-22 01:13:53,2021-11-22 01:22:30,82,Brooklyn,260,Manhattan,1.75,8.5,9.8,0.0,2.0
2,2021-11-24 08:26:18,2021-11-24 08:52:09,166,Brooklyn,162,Queens,4.79,19.0,22.55,0.0,1.0
2,2021-11-18 09:41:18,2021-11-18 09:41:20,264,Manhattan,264,Manhattan,0.01,2.5,3.3,0.0,2.0
2,2021-11-05 15:27:00,2021-11-05 15:46:00,33,Brooklyn,137,Queens,6.15,20.86,28.61,0.0,
2,2021-11-07 00:08:16,2021-11-07 00:35:23,116,Queens,265,Manhattan,10.3,32.5,33.8,0.0,2.0
2,2021-11-18 12:20:00,2021-11-18 12:46:49,244,Manhattan,140,Queens,7.99,26.0,35.46,0.0,1.0
2,2021-11-20 10:01:43,2021-11-20 10:23:09,65,Brooklyn,181,Brooklyn,3.4,15.5,16.3,0.0,2.0
2,2021-11-18 12:44:00,2021-11-18 13:02:00,235,Manhattan,174,Queens,4.84,25.95,29.0,0.0,
2,2021-11-01 11:55:31,2021-11-01 12:14:14,244,Manhattan,41,Manhattan,3.15,15.0,15.8,0.0,2.0
2,2021-11-21 19:37:59,2021-11-21 19:50:09,74,Brooklyn,236,Queens,2.09,10.0,16.26,0.0,1.0
2,2021-11-26 22:53:31,2021-11-26 23:03:40,74,Brooklyn,151,Queens,1.96,9.0,10.3,0.0,2.0
2,2021-11-01 15:58:51,2021-11-01 16:11:12,83,Brooklyn,7,Manhattan,2.29,12.0,12.8,0.0,2.0
2,2021-11-15 13:30:00,2021-11-15 13:49:00,239,Manhattan,47,Manhattan,8.23,35.53,38.58,0.0,
2,2021-11-17 15:46:26,2021-11-17 15:49:13,193,Manhattan,193,Manhattan,0.74,12.0,14.76,0.0,1.0
2,2021-11-02 09:18:00,2021-11-02 09:37:00,129,Queens,145,Queens,5.82,25.23,34.83,6.55,
1,2021-11-16 10:21:14,2021-11-16 10:38:48,116,Queens,74,Brooklyn,2.4,13.0,16.55,0.0,1.0
2,2021-11-03 14:00:48,2021-11-03 14:09:47,130,Queens,10,Manhattan,1.29,7.5,9.96,0.0,1.0
2,2021-11-06 05:10:00,2021-11-06 05:38:00,242,Manhattan,61,Brooklyn,18.49,54.51,64.11,6.55,
2,2021-11-23 18:09:00,2021-11-23 18:33:00,255,Manhattan,226,Manhattan,3.44,15.33,19.11,0.0,
2,2021-11-16 07:26:00,2021-11-16 07:51:00,41,Manhattan,230,Manhattan,6.34,20.34,28.53,0.0,
2,2021-11-07 16:03:17,2021-11-07 16:36:13,74,Brooklyn,42,Manhattan,3.47,22.0,27.36,0.0,1.0
2,2021-11-01 10:48:24,2021-11-02 09:57:59,43,Bronx,24,Manhattan,1.52,8.5,9.3,0.0,2.0
2,2021-11-01 14:15:04,2021-11-01 15:06:33,39,Manhattan,197,Manhattan,10.3,40.5,41.3,0.0,1.0
2,2021-11-04 07:51:21,2021-11-04 07:58:22,74,Brooklyn,41,Manhattan,0.91,6.5,8.3,0.0,1.0
2,2021-11-02 17:20:23,2021-11-02 17:38:29,97,Brooklyn,61,Brooklyn,2.53,13.0,16.56,0.0,1.0
2,2021-11-16 11:25:38,2021-11-16 11:55:13,244,Manhattan,237,Manhattan,6.97,26.5,39.07,0.0,1.0
2,2021-11-18 18:06:21,2021-11-18 18:12:30,82,Brooklyn,129,Queens,0.82,5.5,8.76,0.0,1.0
2,2021-11-15 18:48:12,2021-11-15 18:59:56,60,Brooklyn,212,Manhattan,1.6,9.0,10.8,0.0,2.0
1,2021-11-05 11:36:27,2021-11-05 11:55:07,74,Brooklyn,120,Queens,3.1,13.5,14.3,0.0,2.0
2,2021-11-09 14:50:04,2021-11-09 14:56:19,75,Brooklyn,236,Queens,0.84,6.0,10.51,0.0,1.0
2,2021-11-10 09:53:11,2021-11-10 10:00:46,181,Brooklyn,181,Brooklyn,1.12,6.5,7.3,0.0,2.0
2,2021-11-02 09:16:16,2021-11-02 09:21:07,43,Bronx,75,Brooklyn,0.81,5.5,7.3,0.0,1.0
2,2021-11-12 17:48:42,2021-11-12 18:03:22,166,Brooklyn,236,Queens,2.81,12.5,20.46,0.0,1.0
2,2021-11-26 08:35:58,2021-11-26 08:50:18,173,Queens,223,Manhattan,2.92,11.2,12.0,0.0,2.0
2,2021-11-12 13:26:47,2021-11-12 13:32:14,207,Manhattan,207,Manhattan,0.0,5.0,5.8,0.0,2.0
2,2021-11-27 13:55:00,2021-11-27 14:12:00,263,Manhattan,116,Queens,4.87,23.36,26.41,0.0,
2,2021-11-20 16:13:48,2021-11-20 16:20:37,166,Brooklyn,238,Manhattan,1.07,6.5,10.0,0.0,1.0
2,2021-11-09 21:57:32,2021-11-09 22:02:02,166,Brooklyn,152,Queens,0.76,5.5,8.5,0.0,1.0
