VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2023-06-16 13:30:00,2023-06-16 13:39:00,166,Brooklyn,116,Queens,1.98,13.33,14.56,0.0,
2,2023-06-14 21:46:14,2023-06-14 22:07:10,93,Brooklyn,265,Manhattan,15.9,110.0,111.0,0.0,1.0
2,2023-06-23 21:52:07,2023-06-23 22:13:21,66,Brooklyn,181,Brooklyn,3.21,21.2,28.44,0.0,1.0
1,2023-06-06 10:24:31,2023-06-06 10:48:14,235,Manhattan,248,Manhattan,0.0,20.5,22.0,0.0,1.0
2,2023-06-05 00:00:11,2023-06-05 00:31:47,95,Brooklyn,181,Brooklyn,15.57,61.1,63.6,0.0,2.0
2,2023-06-21 16:44:05,2023-06-21 17:51:33,75,Brooklyn,68,Brooklyn,8.83,36.6,40.6,0.0,2.0
2,2023-06-20 19:47:33,2023-06-20 20:00:09,75,Brooklyn,141,Queens,1.8,14.2,25.14,0.0,1.0
2,2023-06-27 15:24:20,2023-06-27 15:34:29,75,Brooklyn,239,Manhattan,1.95,12.1,17.85,0.0,1.0
2,2023-06-16 07:09:46,2023-06-16 07:21:27,95,Brooklyn,192,Manhattan,3.45,17.0,18.5,0.0,2.0
2,2023-06-30 21:13:17,2023-06-30 21:32:48,65,Brooklyn,89,Brooklyn,3.15,19.8,26.76,0.0,1.0
2,2023-06-07 08:56:13,2023-06-07 09:11:43,74,Brooklyn,43,Bronx,2.51,16.3,23.02,0.0,1.0
2,2023-06-02 16:23:00,2023-06-02 16:44:00,166,Brooklyn,237,Manhattan,4.36,28.71,40.58,0.0,
2,2023-06-01 14:01:38,2023-06-02 00:00:00,55,Brooklyn,55,Brooklyn,9.78,89.1,90.6,0.0,2.0
2,2023-06-11 19:24:47,2023-06-11 19:33:20,130,Queens,10,Manhattan,1.65,10.0,11.5,0.0,1.0
2,2023-06-13 11:18:00,2023-06-13 12:14:00,55,Brooklyn,162,Queens,19.07,79.69,89.99,6.55,
2,2023-06-17 02:20:44,2023-06-17 02:20:47,80,Brooklyn,264,Manhattan,0.01,20.0,27.3,0.0,1.0
2,2023-06-15 15:28:46,2023-06-15 15:42:44,166,Brooklyn,239,Manhattan,2.02,14.9,21.15,0.0,1.0
2,2023-06-21 07:54:16,2023-06-21 08:03:31,74,Brooklyn,75,Brooklyn,1.39,10.0,13.8,0.0,1.0
2,2023-06-11 15:41:37,2023-06-11 15:55:21,41,Manhattan,239,Manhattan,1.95,14.9,22.23,0.0,1.0
