VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2021-01-02 17:02:00,2021-01-02 17:11:00,97,Brooklyn,17,Manhattan,1.83,23.07,26.12,0.0,
2,2021-01-09 10:20:26,2021-01-09 10:27:45,41,Manhattan,42,Manhattan,1.54,7.5,8.3,0.0,2.0
2,2021-01-29 18:28:00,2021-01-29 18:54:00,177,Queens,39,Manhattan,4.14,23.31,26.36,0.0,
2,2021-01-06 16:21:47,2021-01-06 16:30:43,41,Manhattan,166,Brooklyn,1.67,8.5,11.3,0.0,1.0
1,2021-01-26 16:40:12,2021-01-26 16:54:51,41,Manhattan,168,Queens,2.9,12.0,17.9,0.0,1.0
2,2021-01-04 05:55:29,2021-01-04 06:09:42,10,Manhattan,197,Manhattan,2.77,12.5,16.55,0.0,1.0
2,2021-01-15 08:42:00,2021-01-15 08:44:00,188,Queens,188,Queens,0.41,13.95,17.0,0.0,
2,2021-01-02 12:50:56,2021-01-02 12:54:50,7,Manhattan,146,Queens,0.72,5.0,6.96,0.0,1.0
2,2021-01-30 16:07:30,2021-01-30 16:22:50,166,Brooklyn,74,Brooklyn,1.32,10.5,13.56,0.0,1.0
2,2021-01-20 21:44:00,2021-01-20 22:12:00,226,Manhattan,200,Manhattan,15.72,56.95,60.0,0.0,
2,2021-01-28 17:42:30,2021-01-28 18:25:31,74,Brooklyn,17,Manhattan,10.78,39.0,46.92,6.12,2.0
2,2021-01-19 21:58:00,2021-01-19 22:10:00,206,Manhattan,187,Queens,3.18,25.95,29.0,0.0,
2,2021-01-28 20:21:00,2021-01-28 20:30:00,210,Manhattan,108,Queens,3.85,15.1,20.9,0.0,
2,2021-01-28 20:32:25,2021-01-28 20:51:20,244,Manhattan,161,Queens,7.3,23.0,32.46,0.0,1.0
1,2021-01-18 14:23:23,2021-01-18 14:39:13,95,Brooklyn,160,Queens,3.1,13.5,14.3,0.0,2.0
2,2021-01-24 01:50:16,2021-01-24 02:00:12,74,Brooklyn,116,Queens,2.18,9.5,12.96,0.0,1.0
2,2021-01-22 18:17:27,2021-01-22 18:45:51,169,Queens,32,Manhattan,10.18,31.5,33.3,0.0,2.0
2,2021-01-02 14:57:34,2021-01-02 15:33:46,181,Brooklyn,236,Queens,10.75,34.5,45.66,0.0,1.0
2,2021-01-01 12:41:00,2021-01-01 12:46:00,196,Manhattan,196,Manhattan,0.4,12.39,15.44,0.0,
1,2021-01-19 09:16:43,2021-01-19 09:55:54,241,Manhattan,236,Queens,0.0,32.2,33.0,0.0,1.0
2,2021-01-12 18:22:53,2021-01-12 18:22:56,10,Manhattan,264,Manhattan,0.0,10.0,11.3,0.0,1.0
2,2021-01-21 13:23:43,2021-01-21 13:59:53,146,Queens,258,Manhattan,8.1,31.5,32.3,0.0,1.0
2,2021-01-27 18:31:58,2021-01-27 18:36:37,74,Brooklyn,74,Brooklyn,0.7,5.0,8.16,0.0,1.0
2,2021-01-03 12:32:55,2021-01-03 12:41:43,82,Brooklyn,129,Queens,1.27,7.5,8.3,0.0,2.0
2,2021-01-22 17:07:40,2021-01-22 17:11:32,134,Queens,28,Manhattan,0.95,5.0,6.8,0.0,2.0
2,2021-01-21 22:11:44,2021-01-21 22:13:45,74,Brooklyn,75,Brooklyn,0.82,4.5,5.8,0.0,2.0
2,2021-01-24 13:26:30,2021-01-24 13:36:33,152,Queens,74,Brooklyn,1.58,8.5,9.3,0.0,2.0
2,2021-01-20 07:56:56,2021-01-20 07:59:22,74,Brooklyn,74,Brooklyn,0.39,3.5,5.59,0.0,1.0
2,2021-01-27 18:20:58,2021-01-27 18:32:31,41,Manhattan,239,Manhattan,2.38,10.5,18.06,0.0,1.0
2,2021-01-07 18:33:17,2021-01-07 18:52:12,82,Brooklyn,134,Queens,3.9,15.5,21.62,0.0,1.0
2,2021-01-21 12:52:00,2021-01-21 13:31:00,51,Brooklyn,163,Brooklyn,14.49,46.44,55.61,6.12,
2,2021-01-15 08:51:00,2021-01-15 08:57:00,196,Manhattan,95,Brooklyn,0.81,12.39,15.44,0.0,
2,2021-01-21 21:03:41,2021-01-21 21:20:46,41,Manhattan,78,Brooklyn,6.28,20.0,21.3,0.0,1.0
2,2021-01-22 20:26:27,2021-01-22 20:30:58,75,Brooklyn,262,Manhattan,0.96,5.0,6.3,0.0,2.0
2,2021-01-08 18:52:31,2021-01-08 18:59:04,116,Queens,152,Queens,1.02,6.5,8.3,0.0,2.0
2,2021-01-28 14:17:00,2021-01-28 14:21:00,89,Brooklyn,165,Queens,0.86,15.45,18.5,0.0,
2,2021-01-22 08:15:00,2021-01-22 08:20:00,41,Manhattan,41,Manhattan,0.63,14.65,17.7,0.0,
1,2021-01-04 17:57:30,2021-01-04 18:02:50,41,Manhattan,41,Manhattan,0.6,5.5,7.3,0.0,2.0
2,2021-01-03 18:37:00,2021-01-03 18:44:00,72,Brooklyn,35,Manhattan,1.01,10.61,19.78,6.12,
2,2021-01-03 04:20:00,2021-01-03 04:34:00,11,Manhattan,26,Manhattan,3.34,20.52,23.57,0.0,
2,2021-01-24 16:20:13,2021-01-24 16:27:16,74,Brooklyn,41,Manhattan,1.14,6.5,8.76,0.0,1.0
1,2021-01-08 13:05:49,2021-01-08 13:27:42,226,Manhattan,234,Manhattan,5.4,19.5,23.05,0.0,2.0
2,2021-01-01 06:12:44,2021-01-01 06:31:09,152,Queens,164,Brooklyn,6.75,22.5,26.05,0.0,2.0
1,2021-01-01 18:29:57,2021-01-01 18:39:04,129,Queens,93,Brooklyn,3.7,14.0,15.0,0.0,1.0
2,2021-01-21 16:42:50,2021-01-21 16:47:14,42,Manhattan,74,Brooklyn,0.64,5.0,7.8,0.0,1.0
2,2021-01-11 13:21:06,2021-01-11 13:40:06,61,Brooklyn,72,Brooklyn,3.2,12.59,15.64,0.0,1.0
2,2021-01-02 18:37:10,2021-01-02 19:04:38,95,Brooklyn,145,Queens,7.53,0.0,0.0,0.0,2.0
2,2021-01-28 17:12:11,2021-01-28 17:56:33,33,Brooklyn,95,Brooklyn,9.71,34.5,43.56,0.0,1.0
