VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
1,2022-02-21 14:41:07,2022-02-21 15:00:42,41,Manhattan,161,Queens,3.8,15.5,19.05,0.0,2.0
2,2022-02-12 20:08:08,2022-02-12 20:26:03,43,Bronx,48,Manhattan,3.59,14.5,19.55,0.0,1.0
2,2022-02-01 11:39:42,2022-02-01 11:39:57,135,Queens,135,Queens,0.0,11.3,11.6,0.0,1.0
2,2022-02-22 09:41:29,2022-02-22 09:47:08,74,Brooklyn,263,Manhattan,1.19,6.0,9.55,0.0,2.0
2,2022-02-10 18:43:15,2022-02-10 18:59:51,75,Brooklyn,142,Queens,2.73,13.0,21.06,0.0,1.0
1,2022-02-14 16:26:05,2022-02-14 16:31:26,212,Manhattan,182,Queens,0.7,5.5,9.3,0.0,1.0
1,2022-02-23 21:10:25,2022-02-23 21:18:40,82,Brooklyn,70,Brooklyn,2.8,10.5,11.8,0.0,2.0
2,2022-02-09 18:09:00,2022-02-09 18:20:00,152,Queens,244,Manhattan,2.01,10.88,11.18,0.0,
2,2022-02-10 21:55:07,2022-02-10 22:00:47,74,Brooklyn,152,Queens,1.2,6.0,8.76,0.0,1.0
2,2022-02-19 15:57:01,2022-02-19 16:11:38,247,Manhattan,75,Brooklyn,3.17,12.5,13.3,0.0,2.0
2,2022-02-14 16:47:00,2022-02-14 17:32:00,65,Brooklyn,165,Queens,5.96,31.21,37.51,0.0,
2,2022-02-05 20:56:23,2022-02-05 21:16:00,65,Brooklyn,225,Manhattan,2.85,14.0,15.3,0.0,1.0
2,2022-02-01 11:13:32,2022-02-01 11:23:26,74,Brooklyn,75,Brooklyn,1.26,8.0,11.0,0.0,1.0
2,2022-02-28 10:22:47,2022-02-28 10:34:19,75,Brooklyn,229,Manhattan,3.21,11.5,17.05,0.0,1.0
1,2022-02-05 06:46:51,2022-02-05 07:05:16,166,Brooklyn,170,Brooklyn,0.0,15.7,23.85,0.0,
2,2022-02-03 09:24:00,2022-02-03 10:36:00,149,Queens,137,Queens,11.44,64.27,74.05,0.0,
2,2022-02-13 09:38:00,2022-02-13 10:03:00,17,Manhattan,178,Queens,9.16,31.53,38.91,0.0,
2,2022-02-02 17:30:46,2022-02-02 17:43:51,130,Queens,218,Manhattan,2.74,11.0,15.36,0.0,1.0
2,2022-02-09 22:20:33,2022-02-09 22:27:53,244,Manhattan,69,Brooklyn,1.76,8.0,9.3,0.0,2.0
1,2022-02-26 12:21:34,2022-02-26 12:47:42,85,Brooklyn,102,Brooklyn,0.0,22.2,23.0,0.0,1.0
2,2022-02-03 09:30:40,2022-02-03 09:35:07,75,Brooklyn,238,Manhattan,0.82,5.5,6.3,0.0,2.0
2,2022-02-23 21:17:20,2022-02-23 21:21:08,166,Brooklyn,151,Queens,0.8,5.0,7.56,0.0,1.0
2,2022-02-22 19:21:24,2022-02-22 19:35:56,244,Manhattan,151,Queens,4.71,16.0,24.04,0.0,1.0
2,2022-02-15 07:44:43,2022-02-15 07:52:25,116,Queens,166,Brooklyn,1.93,8.0,10.56,0.0,1.0
2,2022-02-18 11:27:25,2022-02-18 11:30:36,74,Brooklyn,74,Brooklyn,0.0,-8.0,-8.3,0.0,4.0
2,2022-02-21 15:51:29,2022-02-22 15:38:32,41,Manhattan,74,Brooklyn,1.25,6.5,7.3,0.0,1.0
2,2022-02-18 17:44:42,2022-02-18 17:56:02,75,Brooklyn,262,Manhattan,1.35,9.0,16.94,0.0,1.0
2,2022-02-11 10:38:18,2022-02-11 10:54:12,41,Manhattan,238,Manhattan,2.27,12.0,16.55,0.0,1.0
1,2022-02-16 15:23:20,2022-02-16 15:34:26,75,Brooklyn,75,Brooklyn,1.2,8.5,9.3,0.0,2.0
2,2022-02-08 16:31:48,2022-02-08 16:40:29,97,Brooklyn,33,Brooklyn,1.26,7.5,11.16,0.0,1.0
2,2022-02-06 12:01:55,2022-02-06 12:04:35,41,Manhattan,41,Manhattan,0.6,4.5,5.3,0.0,2.0
2,2022-02-14 21:15:13,2022-02-14 21:27:38,168,Queens,169,Queens,2.5,11.0,13.3,0.0,1.0
2,2022-02-11 09:54:03,2022-02-11 10:07:25,196,Manhattan,95,Brooklyn,1.91,11.0,14.16,0.0,1.0
2,2022-02-26 22:45:41,2022-02-26 23:01:57,65,Brooklyn,61,Brooklyn,2.95,13.0,17.16,0.0,1.0
2,2022-02-03 08:26:16,2022-02-03 08:34:25,74,Brooklyn,75,Brooklyn,1.26,7.0,9.36,0.0,1.0
2,2022-02-23 12:27:21,2022-02-23 14:01:31,42,Manhattan,254,Manhattan,10.93,35.5,36.3,0.0,2.0
2,2022-02-26 16:17:27,2022-02-26 16:24:38,75,Brooklyn,237,Manhattan,1.45,7.0,12.0,0.0,1.0
2,2022-02-28 18:08:12,2022-02-28 18:15:55,75,Brooklyn,24,Manhattan,1.28,7.0,9.5,0.0,1.0
2,2022-02-20 19:12:46,2022-02-20 19:23:19,190,Queens,61,Brooklyn,1.94,9.5,12.36,0.0,1.0
2,2022-02-04 06:00:00,2022-02-04 06:28:00,116,Queens,88,Brooklyn,9.98,34.75,46.15,0.0,
2,2022-02-18 14:06:53,2022-02-18 14:34:34,75,Brooklyn,90,Brooklyn,6.48,24.0,33.06,0.0,1.0
2,2022-02-02 09:44:42,2022-02-02 09:48:26,41,Manhattan,151,Queens,0.72,5.0,5.8,0.0,2.0
2,2022-02-04 19:57:13,2022-02-04 20:04:26,223,Manhattan,223,Manhattan,0.89,6.5,8.3,0.0,2.0
1,2022-02-01 11:26:45,2022-02-01 11:33:42,7,Manhattan,7,Manhattan,0.9,6.0,6.8,0.0,2.0
2,2022-02-16 16:51:08,2022-02-16 17:26:43,75,Brooklyn,211,Manhattan,7.28,26.5,33.05,0.0,1.0
2,2022-02-15 18:40:26,2022-02-15 18:49:54,74,Brooklyn,42,Manhattan,1.8,8.5,10.31,0.0,1.0
2,2022-02-06 09:23:01,2022-02-06 09:24:03,55,Brooklyn,55,Brooklyn,0.43,10.0,11.3,0.0,1.0
2,2022-02-01 01:02:12,2022-02-01 01:09:22,74,Brooklyn,244,Manhattan,3.67,12.0,13.3,0.0,1.0
2,2022-02-21 10:49:01,2022-02-21 11:06:58,74,Brooklyn,239,Manhattan,3.1,14.0,21.06,0.0,1.0
2,2022-02-09 17:23:16,2022-02-09 17:35:09,41,Manhattan,74,Brooklyn,1.52,9.5,11.3,0.0,2.0
2,2022-02-19 18:30:44,2022-02-19 18:34:22,75,Brooklyn,75,Brooklyn,0.67,4.5,7.3,0.0,1.0
2,2022-02-19 14:09:05,2022-02-19 14:29:13,97,Brooklyn,225,Manhattan,2.92,15.0,18.96,0.0,1.0
2,2022-02-21 14:53:47,2022-02-21 15:07:53,95,Brooklyn,56,Brooklyn,2.14,10.5,11.3,0.0,2.0
2,2022-02-19 16:59:52,2022-02-19 17:07:03,74,Brooklyn,247,Manhattan,1.55,7.0,15.6,0.0,1.0
2,2022-02-05 15:55:35,2022-02-05 16:02:35,97,Brooklyn,49,Brooklyn,0.9,6.5,9.49,0.0,1.0
1,2022-02-09 06:16:33,2022-02-09 06:28:21,74,Brooklyn,42,Manhattan,0.0,18.2,19.0,0.0,1.0
2,2022-02-20 11:57:32,2022-02-20 12:03:33,74,Brooklyn,41,Manhattan,1.01,6.0,6.8,0.0,2.0
2,2022-02-06 14:27:48,2022-02-06 14:30:54,116,Queens,116,Queens,0.43,4.0,4.8,0.0,2.0
2,2022-02-07 15:59:19,2022-02-07 16:22:20,43,Bronx,237,Manhattan,1.72,14.5,21.66,0.0,1.0
2,2022-02-05 08:31:55,2022-02-05 08:54:53,74,Brooklyn,74,Brooklyn,5.53,20.0,23.55,0.0,2.0
2,2022-02-09 14:06:26,2022-02-09 14:42:20,97,Brooklyn,100,Brooklyn,7.9,31.0,44.91,0.0,1.0
2,2022-02-15 21:51:02,2022-02-15 21:55:08,66,Brooklyn,66,Brooklyn,0.54,4.5,5.8,0.0,2.0
2,2022-02-14 08:38:32,2022-02-14 09:01:20,263,Manhattan,162,Queens,2.76,15.5,22.86,0.0,1.0
2,2022-02-01 09:27:30,2022-02-01 09:36:40,41,Manhattan,166,Brooklyn,1.13,7.5,9.96,0.0,1.0
2,2022-02-04 06:33:57,2022-02-04 06:46:55,166,Brooklyn,74,Brooklyn,2.13,11.0,11.8,0.0,2.0
1,2022-02-17 20:54:01,2022-02-17 21:01:54,75,Brooklyn,236,Queens,1.5,7.5,13.28,0.0,
2,2022-02-17 11:31:46,2022-02-17 11:47:15,160,Queens,192,Manhattan,4.16,15.5,19.56,0.0,1.0
2,2022-02-26 08:17:15,2022-02-26 08:17:18,95,Brooklyn,264,Manhattan,0.0,10.0,10.3,0.0,1.0
2,2022-02-25 13:02:00,2022-02-25 13:35:00,42,Manhattan,132,Queens,17.55,56.07,76.78,6.55,
2,2022-02-03 13:42:47,2022-02-03 14:01:26,74,Brooklyn,116,Queens,2.03,13.0,15.8,0.0,1.0
1,2022-02-12 15:33:15,2022-02-12 15:35:33,145,Queens,145,Queens,0.0,3.5,4.3,0.0,2.0
1,2022-02-10 15:59:49,2022-02-10 16:13:32,166,Brooklyn,244,Manhattan,2.4,11.5,14.75,0.0,1.0
2,2022-02-22 09:35:53,2022-02-22 09:49:45,74,Brooklyn,43,Bronx,1.43,10.5,13.56,0.0,1.0
1,2022-02-26 12:02:40,2022-02-26 12:07:29,74,Brooklyn,42,Manhattan,1.0,5.5,7.55,0.0,1.0
2,2022-02-08 21:05:03,2022-02-08 21:18:55,166,Brooklyn,244,Manhattan,3.62,13.5,14.8,0.0,2.0
2,2022-02-04 18:36:00,2022-02-04 19:08:00,65,Brooklyn,95,Brooklyn,9.63,34.95,41.17,0.0,
2,2022-02-01 09:35:03,2022-02-01 10:06:40,75,Brooklyn,244,Manhattan,5.49,22.5,23.3,0.0,2.0
2,2022-02-28 10:33:42,2022-02-28 10:38:54,41,Manhattan,166,Brooklyn,0.92,5.5,7.56,0.0,1.0
2,2022-02-12 08:21:41,2022-02-12 08:47:02,82,Brooklyn,130,Queens,10.25,32.0,32.8,0.0,2.0
2,2022-02-05 15:02:10,2022-02-05 15:19:31,7,Manhattan,260,Manhattan,2.92,14.5,17.3,0.0,1.0
2,2022-02-14 11:26:30,2022-02-14 11:37:49,74,Brooklyn,43,Bronx,1.57,9.0,11.76,0.0,1.0
2,2022-02-25 08:13:52,2022-02-25 08:30:31,130,Queens,139,Queens,5.75,19.0,23.76,0.0,1.0
2,2022-02-04 23:15:57,2022-02-04 23:30:26,244,Manhattan,166,Brooklyn,2.72,12.5,15.3,0.0,1.0
1,2022-02-11 11:06:54,2022-02-11 11:11:56,75,Brooklyn,74,Brooklyn,1.2,6.0,6.8,0.0,2.0
2,2022-02-04 20:10:14,2022-02-04 20:16:29,130,Queens,215,Manhattan,1.21,10.0,12.36,0.0,1.0
1,2022-02-08 09:27:52,2022-02-08 09:40:05,74,Brooklyn,75,Brooklyn,1.5,9.5,13.35,0.0,1.0
1,2022-02-05 00:33:53,2022-02-05 00:42:40,65,Brooklyn,49,Brooklyn,1.5,8.0,11.75,0.0,1.0
2,2022-02-26 11:56:51,2022-02-26 12:14:09,7,Manhattan,157,Queens,4.0,16.0,16.8,0.0,1.0
2,2022-02-14 15:43:22,2022-02-14 16:12:01,95,Brooklyn,218,Manhattan,6.09,22.0,22.8,0.0,1.0
2,2022-02-07 07:50:21,2022-02-07 07:58:51,130,Queens,122,Queens,1.5,8.0,8.8,0.0,2.0
2,2022-02-24 21:53:51,2022-02-24 22:02:22,95,Brooklyn,102,Brooklyn,1.67,8.0,11.16,0.0,1.0
1,2022-02-05 14:24:21,2022-02-05 14:50:16,152,Queens,13,Manhattan,8.7,28.0,36.55,0.0,1.0
2,2022-02-14 18:08:24,2022-02-14 18:20:52,43,Bronx,42,Manhattan,2.7,11.0,15.36,0.0,1.0
2,2022-02-23 09:35:46,2022-02-23 09:40:59,166,Brooklyn,41,Manhattan,0.87,5.5,6.3,0.0,2.0
2,2022-02-24 10:34:00,2022-02-24 10:52:00,39,Manhattan,216,Manhattan,7.5,24.88,25.18,0.0,
1,2022-02-25 13:58:27,2022-02-25 14:38:24,155,Queens,37,Manhattan,6.1,28.0,28.8,0.0,2.0
2,2022-02-08 07:25:02,2022-02-08 07:45:29,74,Brooklyn,262,Manhattan,2.94,14.5,21.66,0.0,1.0
2,2022-02-16 18:23:00,2022-02-16 18:42:00,65,Brooklyn,87,Brooklyn,2.8,15.25,21.32,0.0,
2,2022-02-20 22:29:16,2022-02-20 22:40:10,7,Manhattan,145,Queens,2.29,10.0,13.56,0.0,1.0
2,2022-02-04 01:41:31,2022-02-04 01:41:41,82,Brooklyn,82,Brooklyn,0.0,50.0,50.4,0.0,1.0
2,2022-02-07 23:46:00,2022-02-07 23:58:00,80,Brooklyn,17,Manhattan,2.49,11.58,14.52,0.0,
2,2022-02-23 08:29:12,2022-02-23 08:42:07,166,Brooklyn,75,Brooklyn,1.98,10.0,13.5,0.0,1.0
1,2022-02-15 08:34:46,2022-02-15 08:57:04,75,Brooklyn,169,Queens,5.5,20.0,20.8,0.0,2.0
2,2022-02-16 11:59:38,2022-02-16 12:13:13,75,Brooklyn,168,Queens,2.74,12.0,12.8,0.0,2.0
2,2022-02-17 19:37:46,2022-02-17 19:48:55,75,Brooklyn,263,Manhattan,1.77,9.0,16.26,0.0,1.0
2,2022-02-05 12:28:02,2022-02-05 12:38:20,41,Manhattan,236,Queens,2.09,9.5,13.05,0.0,2.0
2,2022-02-08 17:01:43,2022-02-08 17:13:58,97,Brooklyn,181,Brooklyn,1.71,9.5,14.12,0.0,1.0
2,2022-02-19 08:23:50,2022-02-19 08:37:01,75,Brooklyn,170,Brooklyn,4.78,15.5,22.86,0.0,1.0
2,2022-02-02 12:46:23,2022-02-02 12:57:45,35,Manhattan,35,Manhattan,1.04,7.5,8.3,0.0,2.0
2,2022-02-05 14:14:00,2022-02-05 14:55:00,63,Brooklyn,229,Manhattan,12.79,43.84,65.18,6.55,
2,2022-02-10 10:16:22,2022-02-10 10:28:26,152,Queens,151,Queens,2.16,10.0,10.8,0.0,2.0
2,2022-02-03 18:24:57,2022-02-03 18:48:30,75,Brooklyn,230,Manhattan,3.43,16.5,21.05,0.0,1.0
1,2022-02-21 09:54:00,2022-02-21 10:12:28,55,Brooklyn,228,Manhattan,0.0,31.2,32.0,0.0,1.0
