VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2023-04-26 20:11:21,2023-04-26 20:24:44,74,Brooklyn,262,Manhattan,2.8,16.3,25.86,0.0,1.0
2,2023-04-12 09:18:25,2023-04-12 09:34:38,43,Bronx,162,Queens,2.41,16.3,22.05,0.0,1.0
2,2023-04-14 10:33:10,2023-04-14 11:04:36,75,Brooklyn,171,Queens,12.19,49.9,72.44,6.55,1.0
2,2023-04-21 05:33:32,2023-04-21 05:39:38,74,Brooklyn,75,Brooklyn,1.73,9.3,14.16,0.0,1.0
2,2023-04-12 19:33:14,2023-04-12 19:40:10,75,Brooklyn,237,Manhattan,1.44,9.3,19.26,0.0,1.0
2,2023-04-08 13:45:32,2023-04-08 13:49:40,75,Brooklyn,236,Queens,0.62,5.8,9.49,0.0,1.0
2,2023-04-10 14:10:08,2023-04-10 14:22:17,75,Brooklyn,263,Manhattan,1.5,12.8,20.46,0.0,1.0
2,2023-04-19 15:08:09,2023-04-19 15:24:19,75,Brooklyn,43,Bronx,1.66,14.9,16.4,0.0,2.0
2,2023-04-05 18:06:49,2023-04-05 18:13:03,95,Brooklyn,95,Brooklyn,1.21,7.9,11.9,0.0,2.0
1,2023-04-27 16:36:20,2023-04-27 16:46:19,74,Brooklyn,152,Queens,1.0,10.7,14.7,0.0,2.0
2,2023-04-14 16:15:53,2023-04-14 16:22:28,7,Manhattan,7,Manhattan,0.79,7.9,14.28,0.0,1.0
2,2023-04-05 17:59:36,2023-04-05 18:11:29,97,Brooklyn,49,Brooklyn,1.95,12.8,21.84,0.0,1.0
2,2023-04-25 16:11:26,2023-04-25 16:14:05,41,Manhattan,42,Manhattan,0.53,5.1,9.1,0.0,1.0
2,2023-04-15 19:36:35,2023-04-15 19:43:06,43,Bronx,238,Manhattan,1.27,8.6,15.16,0.0,1.0
2,2023-04-04 09:53:30,2023-04-04 10:09:45,166,Brooklyn,50,Brooklyn,5.0,24.0,28.25,0.0,2.0
2,2023-04-12 11:37:41,2023-04-12 12:06:03,131,Queens,82,Brooklyn,7.27,37.3,38.8,0.0,2.0
2,2023-04-04 19:59:46,2023-04-04 20:09:19,65,Brooklyn,49,Brooklyn,1.23,10.0,16.8,0.0,1.0
2,2023-04-23 03:48:00,2023-04-23 04:33:43,129,Queens,28,Manhattan,9.47,54.8,57.3,0.0,2.0
2,2023-04-11 21:47:12,2023-04-11 22:02:05,75,Brooklyn,229,Manhattan,2.87,17.0,22.25,0.0,2.0
1,2023-04-23 17:48:43,2023-04-23 17:56:12,74,Brooklyn,41,Manhattan,0.9,8.6,10.1,0.0,2.0
1,2023-04-07 12:29:45,2023-04-07 12:36:48,74,Brooklyn,41,Manhattan,1.0,8.6,10.1,0.0,2.0
1,2023-04-11 12:27:12,2023-04-11 13:35:08,51,Brooklyn,210,Manhattan,0.0,68.7,75.25,6.55,1.0
2,2023-04-14 11:48:14,2023-04-14 12:04:12,41,Manhattan,237,Manhattan,2.34,16.3,24.66,0.0,1.0
2,2023-04-30 11:12:47,2023-04-30 11:30:20,74,Brooklyn,239,Manhattan,3.58,19.8,27.66,0.0,1.0
2,2023-04-20 16:42:26,2023-04-20 17:08:45,166,Brooklyn,161,Queens,3.88,24.7,35.75,0.0,1.0
2,2023-04-04 15:43:24,2023-04-04 15:55:49,74,Brooklyn,263,Manhattan,1.89,13.5,21.3,0.0,1.0
2,2023-04-11 07:13:29,2023-04-11 07:20:14,74,Brooklyn,75,Brooklyn,1.52,9.3,14.04,0.0,1.0
1,2023-04-24 14:37:44,2023-04-24 15:04:30,33,Brooklyn,163,Brooklyn,7.3,35.9,40.15,0.0,2.0
2,2023-04-27 20:17:34,2023-04-27 20:29:17,82,Brooklyn,129,Queens,1.62,12.1,14.6,0.0,2.0
2,2023-04-04 12:34:00,2023-04-04 12:55:00,223,Manhattan,75,Brooklyn,5.95,23.94,36.21,6.55,
2,2023-04-16 17:06:20,2023-04-16 17:26:20,75,Brooklyn,239,Manhattan,2.44,19.1,24.85,0.0,1.0
2,2023-04-27 16:19:54,2023-04-27 16:34:04,41,Manhattan,75,Brooklyn,2.25,15.6,20.6,0.0,1.0
2,2023-04-26 13:05:42,2023-04-26 13:15:24,97,Brooklyn,181,Brooklyn,1.28,10.7,12.2,0.0,2.0
1,2023-04-22 15:07:39,2023-04-22 15:17:05,82,Brooklyn,160,Queens,1.8,10.7,12.2,0.0,4.0
