VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
1,2021-08-14 17:49:19,2021-08-14 17:54:16,49,Brooklyn,25,Manhattan,0.9,5.5,7.55,0.0,1.0
2,2021-08-20 18:57:00,2021-08-20 19:24:00,196,Manhattan,249,Manhattan,9.22,30.18,41.78,6.55,
2,2021-08-24 14:19:19,2021-08-24 14:29:50,7,Manhattan,129,Queens,2.34,10.5,11.3,0.0,2.0
2,2021-08-03 09:49:57,2021-08-03 10:11:56,213,Manhattan,132,Queens,14.26,70.0,70.3,0.0,2.0
2,2021-08-31 17:51:17,2021-08-31 19:07:20,72,Brooklyn,252,Manhattan,23.21,75.5,77.3,0.0,1.0
2,2021-08-24 15:42:00,2021-08-24 15:56:00,242,Manhattan,182,Queens,1.78,18.59,21.64,0.0,
1,2021-08-20 12:02:50,2021-08-20 12:08:02,244,Manhattan,244,Manhattan,0.3,5.0,5.8,0.0,1.0
2,2021-08-23 10:32:17,2021-08-23 10:40:18,41,Manhattan,166,Brooklyn,0.95,7.0,12.8,0.0,1.0
2,2021-08-16 21:06:15,2021-08-16 21:06:18,243,Manhattan,243,Manhattan,0.0,10.0,10.3,0.0,1.0
2,2021-08-03 09:27:00,2021-08-03 09:55:00,242,Manhattan,169,Queens,5.04,23.43,26.48,0.0,
2,2021-08-14 09:22:00,2021-08-14 09:48:00,185,Queens,169,Queens,5.11,33.43,36.48,0.0,
2,2021-08-21 14:00:29,2021-08-21 14:13:02,74,Brooklyn,239,Manhattan,3.25,12.0,20.21,0.0,1.0
2,2021-08-05 13:49:51,2021-08-05 14:00:10,146,Queens,179,Queens,1.88,9.0,11.76,0.0,1.0
2,2021-08-01 16:06:00,2021-08-01 16:11:00,129,Queens,129,Queens,0.27,15.89,18.94,0.0,
2,2021-08-03 06:54:20,2021-08-03 07:12:52,95,Brooklyn,132,Queens,7.6,23.5,29.16,0.0,1.0
2,2021-08-22 10:14:00,2021-08-22 10:38:00,83,Brooklyn,179,Queens,4.9,25.95,29.0,0.0,
2,2021-08-28 11:29:00,2021-08-28 12:14:00,90,Brooklyn,72,Brooklyn,8.53,35.81,38.86,0.0,
2,2021-08-16 13:39:46,2021-08-16 13:54:57,166,Brooklyn,74,Brooklyn,2.88,12.5,15.3,0.0,1.0
2,2021-08-26 09:43:17,2021-08-26 09:52:42,74,Brooklyn,166,Brooklyn,1.78,9.0,9.8,0.0,2.0
2,2021-08-10 20:02:00,2021-08-10 20:20:00,177,Queens,97,Brooklyn,3.1,22.63,22.93,0.0,
2,2021-08-04 09:19:47,2021-08-04 09:34:21,75,Brooklyn,229,Manhattan,3.52,14.0,21.06,0.0,1.0
2,2021-08-03 12:53:49,2021-08-03 13:00:44,75,Brooklyn,74,Brooklyn,1.46,7.0,7.8,0.0,2.0
1,2021-08-27 11:32:44,2021-08-27 11:36:18,75,Brooklyn,74,Brooklyn,1.1,5.5,6.3,0.0,2.0
1,2021-08-02 11:10:21,2021-08-02 11:25:53,42,Manhattan,236,Queens,3.3,10.5,15.05,0.0,1.0
