VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2021-06-25 18:23:01,2021-06-25 18:24:52,7,Manhattan,179,Queens,0.26,9.0,11.16,0.0,1.0
2,2021-06-12 19:06:23,2021-06-12 19:40:57,86,Brooklyn,216,Manhattan,10.51,34.0,34.8,0.0,1.0
2,2021-06-20 07:05:37,2021-06-20 07:13:28,75,Brooklyn,238,Manhattan,1.63,8.0,13.86,0.0,1.0
2,2021-06-26 06:22:53,2021-06-26 06:32:13,74,Brooklyn,116,Queens,1.96,9.0,10.8,0.0,1.0
2,2021-06-03 11:36:00,2021-06-03 11:49:00,196,Manhattan,92,Brooklyn,2.55,18.69,21.74,0.0,
2,2021-06-28 23:57:00,2021-06-29 00:18:58,75,Brooklyn,242,Manhattan,10.58,30.0,36.3,0.0,1.0
2,2021-06-08 11:49:18,2021-06-08 11:56:45,166,Brooklyn,41,Manhattan,0.94,6.5,7.3,0.0,2.0
2,2021-06-11 15:15:11,2021-06-11 16:09:46,179,Queens,114,Queens,8.13,35.5,41.05,0.0,1.0
2,2021-06-28 18:23:00,2021-06-28 19:02:00,203,Manhattan,72,Brooklyn,0.0,49.35,52.4,0.0,
2,2021-06-07 16:31:15,2021-06-07 16:45:13,43,Bronx,50,Brooklyn,4.02,15.0,23.46,0.0,1.0
2,2021-06-26 19:07:49,2021-06-26 19:46:26,93,Brooklyn,125,Queens,11.77,38.0,51.94,0.0,1.0
2,2021-06-10 11:52:50,2021-06-10 11:56:30,24,Manhattan,24,Manhattan,0.6,4.5,6.3,0.0,1.0
2,2021-06-04 19:03:00,2021-06-04 20:10:00,41,Manhattan,78,Brooklyn,2.5,24.81,27.86,0.0,
2,2021-06-28 05:05:00,2021-06-28 05:35:00,76,Brooklyn,168,Queens,20.87,47.91,54.76,6.55,
2,2021-06-20 19:21:15,2021-06-20 19:38:01,25,Manhattan,79,Brooklyn,3.84,15.0,19.55,0.0,1.0
2,2021-06-27 16:25:51,2021-06-27 16:41:36,74,Brooklyn,239,Manhattan,3.07,13.5,20.46,0.0,1.0
2,2021-06-15 09:48:46,2021-06-15 10:01:21,74,Brooklyn,141,Queens,2.84,11.5,15.05,0.0,2.0
