VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
1,2024-03-28 17:05:34,2024-03-28 17:25:46,65,Brooklyn,66,Brooklyn,1.5,14.2,22.7,0.0,1.0
2,2024-03-29 22:15:44,2024-03-30 00:34:48,55,Brooklyn,55,Brooklyn,13.68,111.5,114.0,0.0,2.0
2,2024-03-28 22:37:05,2024-03-28 22:44:56,25,Manhattan,54,Brooklyn,1.26,10.0,15.62,0.0,1.0
1,2024-03-21 18:15:27,2024-03-21 19:04:05,29,Manhattan,210,Manhattan,6.3,38.7,42.7,0.0,2.0
2,2024-03-14 11:44:12,2024-03-14 11:55:29,75,Brooklyn,74,Brooklyn,1.59,12.1,13.6,0.0,2.0
1,2024-03-05 07:56:35,2024-03-05 08:03:33,75,Brooklyn,75,Brooklyn,0.5,7.2,10.4,0.0,1.0
2,2024-03-07 07:30:53,2024-03-07 07:38:02,134,Queens,134,Queens,1.08,8.6,12.12,0.0,1.0
2,2024-03-26 09:06:40,2024-03-26 09:24:30,129,Queens,7,Manhattan,3.52,19.8,22.3,0.0,1.0
2,2024-03-13 06:59:00,2024-03-13 07:10:27,74,Brooklyn,43,Bronx,1.4,11.4,15.48,0.0,1.0
1,2024-03-18 21:01:07,2024-03-18 21:11:59,65,Brooklyn,17,Manhattan,1.9,12.1,14.6,0.0,2.0
2,2024-03-25 15:55:35,2024-03-25 16:00:53,43,Bronx,75,Brooklyn,0.68,6.5,8.0,0.0,2.0
2,2024-03-15 14:55:27,2024-03-15 15:20:34,75,Brooklyn,138,Queens,8.38,35.9,59.21,6.94,1.0
2,2024-03-18 14:05:56,2024-03-18 14:24:26,74,Brooklyn,238,Manhattan,2.72,18.4,29.45,0.0,1.0
1,2024-03-01 14:49:01,2024-03-01 16:00:51,191,Queens,50,Brooklyn,0.0,52.5,54.0,0.0,1.0
2,2024-03-09 16:51:01,2024-03-09 17:05:54,97,Brooklyn,189,Queens,1.36,13.5,18.0,0.0,1.0
2,2024-03-31 01:49:37,2024-03-31 02:04:21,129,Queens,226,Manhattan,2.25,15.6,21.72,0.0,1.0
2,2024-03-24 12:05:26,2024-03-24 12:16:45,65,Brooklyn,66,Brooklyn,0.0,10.7,14.64,0.0,1.0
1,2024-03-26 23:10:02,2024-03-26 23:15:55,255,Manhattan,112,Queens,1.3,8.6,13.3,0.0,1.0
2,2024-03-08 18:20:25,2024-03-08 18:31:42,129,Queens,82,Brooklyn,0.77,10.7,18.38,0.0,1.0
2,2024-03-08 07:04:22,2024-03-08 07:12:49,74,Brooklyn,41,Manhattan,1.27,10.0,13.5,0.0,1.0
2,2024-03-15 16:53:06,2024-03-15 17:01:35,43,Bronx,238,Manhattan,1.17,10.0,15.5,0.0,1.0
2,2024-03-23 23:24:53,2024-03-23 23:32:26,7,Manhattan,179,Queens,1.17,9.3,11.8,0.0,2.0
2,2024-03-05 20:32:28,2024-03-05 20:44:38,97,Brooklyn,61,Brooklyn,1.92,13.5,17.0,0.0,1.0
2,2024-03-05 08:46:24,2024-03-05 09:07:32,74,Brooklyn,75,Brooklyn,1.36,18.4,23.88,0.0,1.0
2,2024-03-30 15:59:40,2024-03-30 16:12:32,75,Brooklyn,263,Manhattan,1.65,12.8,20.46,0.0,1.0
2,2024-03-08 10:16:13,2024-03-08 10:30:02,92,Brooklyn,53,Brooklyn,1.54,13.5,16.0,0.0,1.0
2,2024-03-26 16:15:51,2024-03-26 16:37:14,166,Brooklyn,163,Brooklyn,3.19,21.9,34.38,0.0,1.0
1,2024-03-16 14:32:12,2024-03-16 15:36:42,33,Brooklyn,230,Manhattan,0.0,29.5,31.0,0.0,1.0
2,2024-03-04 14:15:19,2024-03-04 14:21:26,75,Brooklyn,74,Brooklyn,1.36,8.6,15.75,0.0,1.0
1,2024-03-19 11:51:04,2024-03-19 12:03:12,166,Brooklyn,42,Manhattan,1.7,11.4,12.9,0.0,2.0
1,2024-03-26 20:00:39,2024-03-26 20:07:30,43,Bronx,263,Manhattan,1.3,8.6,16.6,0.0,1.0
2,2024-03-14 21:12:21,2024-03-14 21:23:48,260,Manhattan,157,Queens,1.62,12.1,14.6,0.0,2.0
2,2024-03-28 09:27:01,2024-03-28 09:36:50,74,Brooklyn,75,Brooklyn,1.37,10.7,15.86,0.0,1.0
2,2024-03-06 18:59:47,2024-03-06 19:00:53,74,Brooklyn,74,Brooklyn,0.16,-3.7,-7.7,0.0,4.0
2,2024-03-04 07:50:52,2024-03-04 08:09:27,74,Brooklyn,262,Manhattan,2.37,17.7,22.39,0.0,1.0
2,2024-03-18 20:59:10,2024-03-18 21:08:00,82,Brooklyn,160,Queens,1.63,10.7,13.2,0.0,2.0
2,2024-03-22 23:00:48,2024-03-22 23:08:10,74,Brooklyn,41,Manhattan,1.35,9.3,14.16,0.0,1.0
2,2024-03-14 13:57:40,2024-03-14 14:11:45,166,Brooklyn,236,Queens,2.24,15.6,23.82,0.0,1.0
1,2024-03-27 18:38:18,2024-03-27 18:49:27,74,Brooklyn,236,Queens,1.8,12.8,21.55,0.0,1.0
2,2024-03-23 18:23:00,2024-03-23 19:01:00,42,Manhattan,79,Brooklyn,9.83,57.73,74.97,0.0,
2,2024-03-21 11:22:24,2024-03-21 11:37:00,236,Queens,229,Manhattan,2.74,16.3,24.66,0.0,1.0
2,2024-03-30 11:10:40,2024-03-30 11:19:20,95,Brooklyn,160,Queens,1.64,10.7,14.64,0.0,1.0
2,2024-03-23 02:06:50,2024-03-23 02:49:56,129,Queens,28,Manhattan,11.67,54.8,57.3,0.0,2.0
2,2024-03-02 23:20:41,2024-03-02 23:31:33,74,Brooklyn,236,Queens,2.5,12.8,21.66,0.0,1.0
2,2024-03-02 20:15:13,2024-03-02 20:30:33,260,Manhattan,179,Queens,3.73,19.8,26.76,0.0,1.0
2,2024-03-11 14:12:22,2024-03-11 14:25:06,65,Brooklyn,189,Queens,1.32,12.1,13.6,0.0,2.0
2,2024-03-01 18:19:14,2024-03-01 18:32:48,166,Brooklyn,220,Manhattan,5.89,24.7,39.85,3.18,1.0
2,2024-03-21 18:02:57,2024-03-21 18:13:52,75,Brooklyn,141,Queens,1.89,12.1,22.62,0.0,1.0
2,2024-03-05 11:37:57,2024-03-05 12:16:53,129,Queens,48,Manhattan,0.0,29.6,33.85,0.0,2.0
2,2024-03-03 04:46:14,2024-03-03 04:46:21,25,Manhattan,25,Manhattan,0.0,30.0,37.2,0.0,1.0
2,2024-03-11 11:34:15,2024-03-11 11:50:45,75,Brooklyn,162,Queens,2.2,17.0,24.25,0.0,1.0
2,2024-03-21 14:23:39,2024-03-21 14:35:40,95,Brooklyn,102,Brooklyn,1.77,13.5,18.0,0.0,1.0
2,2024-03-01 06:45:29,2024-03-01 07:04:46,134,Queens,132,Queens,6.38,28.9,30.4,0.0,2.0
2,2024-03-09 12:21:24,2024-03-09 12:34:16,41,Manhattan,74,Brooklyn,1.58,12.8,14.3,0.0,2.0
2,2024-03-16 16:02:48,2024-03-16 16:15:16,97,Brooklyn,97,Brooklyn,1.41,12.8,14.3,0.0,1.0
2,2024-03-08 08:42:14,2024-03-08 08:52:31,74,Brooklyn,42,Manhattan,1.38,10.7,12.32,0.0,1.0
1,2024-03-19 12:30:36,2024-03-19 12:48:22,69,Brooklyn,41,Manhattan,0.0,19.5,21.0,0.0,1.0
2,2024-03-27 17:13:36,2024-03-27 17:24:18,74,Brooklyn,42,Manhattan,1.17,10.7,14.7,0.0,1.0
2,2024-03-06 10:36:13,2024-03-06 10:43:29,75,Brooklyn,75,Brooklyn,0.78,8.6,13.13,0.0,1.0
2,2024-03-20 22:41:30,2024-03-20 22:56:53,75,Brooklyn,138,Queens,6.0,26.1,40.54,6.94,1.0
2,2024-03-11 00:19:22,2024-03-11 00:24:18,75,Brooklyn,75,Brooklyn,0.77,7.2,9.7,0.0,2.0
