VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2023-09-23 21:37:28,2023-09-23 21:50:19,74,Brooklyn,138,Queens,6.38,26.1,40.54,6.94,2.0
2,2023-09-30 19:43:51,2023-09-30 20:04:12,253,Manhattan,137,Queens,9.85,60.0,70.69,6.94,2.0
2,2023-09-18 15:36:59,2023-09-18 16:11:52,43,Bronx,144,Queens,7.29,37.3,49.86,0.0,1.0
2,2023-09-26 07:31:35,2023-09-26 07:35:12,243,Manhattan,243,Manhattan,0.7,5.8,8.76,0.0,1.0
2,2023-09-02 14:50:40,2023-09-02 14:54:26,75,Brooklyn,74,Brooklyn,1.26,7.2,8.72,0.0,1.0
2,2023-09-04 13:47:17,2023-09-04 13:53:07,74,Brooklyn,75,Brooklyn,0.86,7.2,8.7,0.0,1.0
2,2023-09-20 15:35:20,2023-09-20 15:49:27,43,Bronx,43,Bronx,0.94,12.8,18.05,0.0,1.0
2,2023-09-05 13:22:02,2023-09-05 13:36:53,166,Brooklyn,143,Queens,2.48,16.3,24.66,0.0,1.0
2,2023-09-27 19:04:10,2023-09-27 19:10:29,43,Bronx,238,Manhattan,1.27,8.6,18.42,0.0,1.0
2,2023-09-05 17:42:05,2023-09-05 17:54:57,75,Brooklyn,237,Manhattan,1.83,14.2,25.14,0.0,1.0
2,2023-09-25 19:04:10,2023-09-25 19:10:55,41,Manhattan,75,Brooklyn,1.45,9.3,14.18,0.0,1.0
2,2023-09-02 12:11:58,2023-09-02 12:42:16,130,Queens,225,Manhattan,8.16,38.7,45.2,0.0,1.0
2,2023-09-21 08:43:00,2023-09-21 09:00:00,89,Brooklyn,39,Manhattan,2.64,16.58,17.58,0.0,
2,2023-09-02 12:13:00,2023-09-02 12:34:00,41,Manhattan,138,Queens,8.29,25.1,39.65,6.94,
2,2023-09-08 06:34:08,2023-09-08 06:38:16,75,Brooklyn,141,Queens,1.22,7.2,12.95,0.0,1.0
2,2023-09-27 09:51:50,2023-09-27 10:13:07,74,Brooklyn,239,Manhattan,2.77,19.8,24.05,0.0,2.0
2,2023-09-28 18:34:48,2023-09-28 18:54:16,75,Brooklyn,162,Queens,2.92,19.1,25.85,0.0,2.0
1,2023-09-15 09:41:45,2023-09-15 09:49:41,173,Queens,129,Queens,0.0,7.9,8.4,0.0,2.0
2,2023-09-13 18:43:48,2023-09-13 18:54:52,82,Brooklyn,138,Queens,3.82,17.7,32.04,0.0,1.0
1,2023-09-22 19:36:54,2023-09-22 19:59:13,244,Manhattan,142,Queens,5.9,26.8,33.55,0.0,2.0
2,2023-09-01 12:22:27,2023-09-01 12:36:15,74,Brooklyn,236,Queens,2.08,14.2,22.14,0.0,1.0
2,2023-09-17 22:34:31,2023-09-17 22:41:02,129,Queens,83,Brooklyn,1.1,7.9,10.4,0.0,2.0
2,2023-09-20 10:24:09,2023-09-20 10:30:33,42,Manhattan,41,Manhattan,1.1,8.6,10.1,0.0,1.0
2,2023-09-24 01:05:55,2023-09-24 01:25:37,134,Queens,160,Queens,3.13,19.1,21.6,0.0,2.0
2,2023-09-19 17:56:24,2023-09-19 18:04:02,95,Brooklyn,28,Manhattan,1.61,10.0,14.0,0.0,2.0
2,2023-09-18 23:43:15,2023-09-18 23:53:54,40,Manhattan,231,Manhattan,2.9,15.6,25.02,0.0,1.0
2,2023-09-04 03:43:21,2023-09-04 03:57:14,80,Brooklyn,186,Queens,5.65,103.0,106.75,0.0,1.0
2,2023-09-07 01:29:17,2023-09-07 01:46:05,74,Brooklyn,194,Manhattan,3.21,18.4,27.84,6.94,2.0
2,2023-09-05 17:17:25,2023-09-05 17:30:30,75,Brooklyn,151,Queens,1.88,14.2,21.84,0.0,1.0
2,2023-09-21 16:04:54,2023-09-21 16:10:55,43,Bronx,236,Queens,0.78,7.2,16.04,0.0,1.0
2,2023-09-04 17:32:20,2023-09-04 18:12:57,93,Brooklyn,43,Bronx,15.47,61.8,72.99,6.94,2.0
2,2023-09-02 23:52:46,2023-09-02 23:52:50,260,Manhattan,264,Manhattan,0.0,50.0,51.0,0.0,1.0
