VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
1,2022-08-12 17:53:35,2022-08-12 18:10:57,75,Brooklyn,170,Brooklyn,4.6,16.0,24.65,0.0,1.0
2,2022-08-01 11:44:31,2022-08-01 11:49:04,74,Brooklyn,41,Manhattan,0.99,5.5,6.3,0.0,2.0
2,2022-08-19 12:19:51,2022-08-19 12:24:23,166,Brooklyn,151,Queens,0.65,5.0,7.25,0.0,1.0
2,2022-08-09 12:36:00,2022-08-09 12:44:46,166,Brooklyn,41,Manhattan,1.11,7.0,7.8,0.0,2.0
2,2022-08-04 19:36:38,2022-08-04 19:46:57,74,Brooklyn,236,Queens,2.25,9.5,16.86,0.0,1.0
2,2022-08-14 18:31:42,2022-08-14 18:47:24,65,Brooklyn,61,Brooklyn,2.59,12.5,15.96,0.0,1.0
1,2022-08-02 13:22:02,2022-08-02 13:36:03,65,Brooklyn,49,Brooklyn,1.3,10.0,10.8,0.0,2.0
2,2022-08-30 14:58:14,2022-08-30 15:38:07,93,Brooklyn,186,Queens,9.63,50.0,67.6,6.55,1.0
2,2022-08-20 17:26:00,2022-08-20 17:39:00,42,Manhattan,41,Manhattan,1.36,10.2,13.13,0.0,
2,2022-08-02 23:19:13,2022-08-02 23:50:54,83,Brooklyn,157,Queens,3.81,21.0,22.3,0.0,2.0
2,2022-08-30 13:29:25,2022-08-30 13:40:28,236,Queens,239,Manhattan,1.95,9.5,15.66,0.0,1.0
2,2022-08-03 18:02:39,2022-08-03 18:12:16,75,Brooklyn,141,Queens,1.53,8.5,15.4,0.0,1.0
2,2022-08-14 10:03:14,2022-08-14 10:12:44,74,Brooklyn,166,Brooklyn,1.44,8.0,8.8,0.0,2.0
1,2022-08-19 08:18:44,2022-08-19 08:38:44,77,Brooklyn,188,Queens,0.0,21.2,22.0,0.0,1.0
2,2022-08-05 16:01:09,2022-08-05 16:48:46,194,Manhattan,132,Queens,16.06,52.0,74.19,6.55,1.0
1,2022-08-05 10:01:17,2022-08-05 10:14:20,72,Brooklyn,71,Brooklyn,0.0,18.2,19.0,0.0,1.0
2,2022-08-22 10:46:34,2022-08-22 11:06:01,41,Manhattan,138,Queens,7.92,25.0,35.35,6.55,1.0
2,2022-08-07 18:25:51,2022-08-07 18:39:57,74,Brooklyn,138,Queens,6.53,19.5,32.22,6.55,1.0
2,2022-08-30 16:25:53,2022-08-30 16:33:29,116,Queens,244,Manhattan,0.89,6.5,8.3,0.0,2.0
2,2022-08-09 19:04:00,2022-08-09 19:23:00,129,Queens,160,Queens,0.0,15.96,18.12,0.0,
2,2022-08-21 21:11:03,2022-08-21 21:11:06,74,Brooklyn,264,Manhattan,0.0,2.5,3.8,0.0,2.0
2,2022-08-20 22:58:00,2022-08-20 23:01:40,166,Brooklyn,166,Brooklyn,0.54,4.5,5.8,0.0,1.0
1,2022-08-09 16:16:59,2022-08-09 16:39:58,130,Queens,260,Manhattan,0.0,35.2,36.0,0.0,1.0
2,2022-08-13 03:26:17,2022-08-13 03:44:36,41,Manhattan,243,Manhattan,4.22,16.0,20.76,0.0,1.0
2,2022-08-15 18:22:04,2022-08-15 18:42:12,75,Brooklyn,69,Brooklyn,4.08,16.0,17.8,0.0,1.0
2,2022-08-25 22:34:45,2022-08-25 22:44:04,74,Brooklyn,24,Manhattan,1.77,8.5,11.27,0.0,1.0
2,2022-08-08 11:00:42,2022-08-08 11:41:41,95,Brooklyn,237,Manhattan,9.34,34.5,38.05,0.0,2.0
2,2022-08-13 19:34:00,2022-08-13 20:04:00,72,Brooklyn,198,Manhattan,4.66,20.74,21.04,0.0,
2,2022-08-07 14:34:00,2022-08-07 14:47:00,42,Manhattan,247,Manhattan,1.81,11.73,12.03,0.0,
2,2022-08-23 06:06:28,2022-08-23 06:20:59,95,Brooklyn,138,Queens,5.0,17.5,21.96,0.0,1.0
2,2022-08-17 17:02:00,2022-08-17 17:17:00,33,Brooklyn,256,Manhattan,3.33,16.07,20.4,0.0,
2,2022-08-01 20:05:13,2022-08-01 20:05:15,264,Manhattan,264,Manhattan,0.0,35.0,35.3,0.0,1.0
2,2022-08-10 10:23:11,2022-08-10 11:05:03,7,Manhattan,186,Queens,5.53,27.5,37.26,0.0,1.0
2,2022-08-26 22:24:04,2022-08-26 22:42:04,95,Brooklyn,145,Queens,8.77,26.0,32.76,0.0,1.0
2,2022-08-13 01:19:00,2022-08-13 01:27:00,42,Manhattan,41,Manhattan,1.39,16.0,16.3,0.0,
2,2022-08-31 11:53:17,2022-08-31 12:02:21,74,Brooklyn,42,Manhattan,1.7,8.5,12.09,0.0,1.0
2,2022-08-16 10:09:03,2022-08-16 10:17:22,74,Brooklyn,166,Brooklyn,1.96,8.0,8.8,0.0,2.0
2,2022-08-05 09:50:40,2022-08-05 09:56:53,74,Brooklyn,42,Manhattan,0.91,6.0,8.16,0.0,1.0
2,2022-08-06 02:55:49,2022-08-06 03:07:39,112,Queens,37,Manhattan,2.43,10.0,11.3,0.0,1.0
2,2022-08-01 17:12:02,2022-08-01 17:18:57,75,Brooklyn,238,Manhattan,1.22,6.5,11.05,0.0,2.0
2,2022-08-07 09:41:29,2022-08-07 09:55:19,41,Manhattan,163,Brooklyn,5.18,17.0,24.66,0.0,1.0
1,2022-08-10 09:14:39,2022-08-10 10:30:19,210,Manhattan,247,Manhattan,0.0,63.2,70.55,6.55,1.0
2,2022-08-16 08:33:00,2022-08-16 08:40:00,145,Queens,193,Manhattan,1.81,16.0,17.3,0.0,
2,2022-08-23 17:37:45,2022-08-23 17:48:59,95,Brooklyn,196,Manhattan,1.1,8.5,12.36,0.0,1.0
2,2022-08-11 22:16:03,2022-08-11 22:16:08,150,Queens,150,Queens,0.0,8.0,8.3,0.0,1.0
2,2022-08-23 19:43:59,2022-08-23 19:53:45,97,Brooklyn,49,Brooklyn,1.59,8.0,11.76,0.0,1.0
2,2022-08-15 18:55:22,2022-08-15 19:04:45,196,Manhattan,95,Brooklyn,1.8,9.0,13.5,0.0,1.0
2,2022-08-25 08:24:09,2022-08-25 08:29:34,75,Brooklyn,236,Queens,1.52,6.5,10.05,0.0,2.0
2,2022-08-03 22:32:51,2022-08-03 22:39:32,82,Brooklyn,83,Brooklyn,1.07,6.5,9.36,0.0,1.0
2,2022-08-16 17:23:52,2022-08-16 17:28:45,75,Brooklyn,75,Brooklyn,0.62,5.0,6.8,0.0,2.0
2,2022-08-09 09:40:21,2022-08-09 09:50:45,74,Brooklyn,75,Brooklyn,1.38,8.5,11.16,0.0,1.0
2,2022-08-04 11:08:00,2022-08-04 11:36:00,66,Brooklyn,181,Brooklyn,3.63,18.45,29.3,6.55,
2,2022-08-19 15:11:28,2022-08-19 15:44:32,75,Brooklyn,168,Queens,3.24,21.0,26.16,0.0,1.0
1,2022-08-21 11:52:10,2022-08-21 12:01:48,42,Manhattan,43,Bronx,3.1,10.5,18.25,0.0,1.0
2,2022-08-30 17:49:50,2022-08-30 18:06:35,95,Brooklyn,28,Manhattan,2.96,13.0,18.5,0.0,1.0
2,2022-08-07 18:01:38,2022-08-07 18:12:37,74,Brooklyn,236,Queens,2.0,9.5,14.55,0.0,1.0
2,2022-08-16 08:10:19,2022-08-16 08:21:21,74,Brooklyn,236,Queens,1.98,9.0,12.55,0.0,2.0
1,2022-08-31 19:20:48,2022-08-31 19:42:19,93,Brooklyn,138,Queens,3.9,40.0,40.0,0.0,3.0
1,2022-08-26 19:33:41,2022-08-26 20:06:28,33,Brooklyn,48,Manhattan,7.1,27.5,32.05,0.0,2.0
2,2022-08-29 20:26:35,2022-08-29 20:32:43,74,Brooklyn,41,Manhattan,1.16,6.5,8.8,0.0,1.0
2,2022-08-29 00:47:53,2022-08-29 00:57:22,25,Manhattan,181,Brooklyn,1.45,8.5,11.76,0.0,1.0
2,2022-08-30 20:50:09,2022-08-30 20:50:12,260,Manhattan,260,Manhattan,0.27,80.0,100.38,0.0,1.0
2,2022-08-13 21:18:02,2022-08-13 21:24:19,82,Brooklyn,82,Brooklyn,0.64,5.5,10.1,0.0,1.0
1,2022-08-02 18:53:51,2022-08-02 19:01:32,41,Manhattan,74,Brooklyn,0.9,6.5,8.3,0.0,2.0
1,2022-08-29 21:28:36,2022-08-29 21:38:47,65,Brooklyn,189,Queens,1.7,8.5,12.25,0.0,1.0
2,2022-08-03 06:44:36,2022-08-03 06:59:17,152,Queens,182,Queens,7.91,22.5,25.63,0.0,1.0
