VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2023-03-16 23:52:38,2023-03-16 23:59:23,129,Queens,129,Queens,0.67,7.9,12.4,0.0,1.0
2,2023-03-31 03:01:09,2023-03-31 03:14:40,129,Queens,196,Manhattan,2.66,15.6,18.1,0.0,2.0
2,2023-03-29 11:39:09,2023-03-29 11:48:28,166,Brooklyn,239,Manhattan,1.51,11.4,18.0,0.0,1.0
1,2023-03-02 11:05:35,2023-03-02 11:41:59,41,Manhattan,90,Brooklyn,0.0,22.2,23.7,0.0,1.0
2,2023-03-25 20:04:09,2023-03-25 20:15:50,130,Queens,132,Queens,5.41,23.3,30.96,0.0,1.0
2,2023-03-27 11:25:54,2023-03-27 11:29:48,75,Brooklyn,74,Brooklyn,0.9,5.0,5.8,0.0,1.0
2,2023-03-29 11:51:43,2023-03-29 12:03:44,82,Brooklyn,226,Manhattan,1.67,12.8,14.3,0.0,2.0
2,2023-03-18 09:40:09,2023-03-18 09:43:55,41,Manhattan,43,Bronx,0.57,5.8,9.49,0.0,1.0
2,2023-03-17 09:48:42,2023-03-17 10:10:55,74,Brooklyn,169,Queens,4.89,26.1,27.6,0.0,2.0
1,2023-03-21 17:57:15,2023-03-21 18:29:31,9,Manhattan,215,Manhattan,0.0,25.5,27.0,0.0,1.0
1,2023-03-02 17:12:25,2023-03-02 17:35:18,74,Brooklyn,138,Queens,6.5,30.3,55.0,6.55,1.0
2,2023-03-02 13:17:39,2023-03-02 13:28:21,43,Bronx,236,Queens,1.28,11.4,18.78,0.0,1.0
2,2023-03-16 14:40:01,2023-03-16 14:55:00,166,Brooklyn,75,Brooklyn,2.02,15.6,21.38,0.0,1.0
2,2023-03-13 10:29:13,2023-03-13 10:39:06,95,Brooklyn,196,Manhattan,0.95,10.0,11.5,0.0,2.0
1,2023-03-10 16:47:00,2023-03-10 17:01:42,65,Brooklyn,97,Brooklyn,1.5,13.5,21.0,0.0,1.0
2,2023-03-01 15:43:04,2023-03-01 15:52:50,75,Brooklyn,74,Brooklyn,1.46,11.4,15.48,0.0,1.0
2,2023-03-02 09:27:50,2023-03-02 09:39:51,41,Manhattan,142,Queens,2.56,14.9,24.15,0.0,1.0
2,2023-03-30 15:21:25,2023-03-30 15:26:22,134,Queens,134,Queens,0.68,7.2,8.7,0.0,2.0
2,2023-03-09 15:20:17,2023-03-09 15:30:02,166,Brooklyn,239,Manhattan,1.49,11.4,18.78,0.0,1.0
2,2023-03-15 09:57:23,2023-03-15 10:18:22,74,Brooklyn,229,Manhattan,4.72,24.0,28.25,0.0,2.0
1,2023-03-13 08:04:47,2023-03-13 08:11:20,61,Brooklyn,61,Brooklyn,0.9,7.9,9.4,0.0,2.0
2,2023-03-17 08:31:31,2023-03-17 08:41:52,75,Brooklyn,74,Brooklyn,0.99,10.7,14.2,0.0,1.0
2,2023-03-15 19:53:38,2023-03-15 20:00:14,41,Manhattan,152,Queens,0.85,7.9,11.9,0.0,2.0
2,2023-03-01 20:38:31,2023-03-01 20:44:38,166,Brooklyn,152,Queens,1.0,7.9,10.4,0.0,2.0
1,2023-03-08 02:15:37,2023-03-08 02:20:40,129,Queens,260,Manhattan,0.9,7.2,11.6,0.0,1.0
2,2023-03-16 19:43:03,2023-03-16 19:56:59,74,Brooklyn,236,Queens,2.41,14.9,25.98,0.0,1.0
2,2023-03-17 18:55:47,2023-03-17 19:02:33,74,Brooklyn,75,Brooklyn,1.07,8.6,12.6,0.0,2.0
2,2023-03-25 21:48:03,2023-03-25 22:06:27,75,Brooklyn,7,Manhattan,5.47,25.4,43.06,6.55,1.0
2,2023-03-30 19:03:49,2023-03-30 19:08:35,41,Manhattan,74,Brooklyn,0.74,6.5,10.5,0.0,2.0
2,2023-03-16 18:52:10,2023-03-16 19:00:28,166,Brooklyn,116,Queens,1.99,11.4,18.4,0.0,1.0
2,2023-03-11 07:56:54,2023-03-11 08:10:30,41,Manhattan,239,Manhattan,2.74,15.6,21.85,0.0,1.0
