VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2022-03-02 19:38:24,2022-03-02 19:43:15,75,Brooklyn,75,Brooklyn,0.6,5.0,8.0,0.0,1.0
2,2022-03-29 08:02:54,2022-03-29 08:09:21,75,Brooklyn,238,Manhattan,1.32,6.5,12.06,0.0,1.0
2,2022-03-27 18:18:23,2022-03-27 18:30:02,41,Manhattan,262,Manhattan,2.4,10.5,16.86,0.0,1.0
2,2022-03-10 11:25:17,2022-03-10 11:44:14,97,Brooklyn,61,Brooklyn,2.38,14.0,17.76,0.0,1.0
2,2022-03-19 18:08:27,2022-03-19 18:38:14,7,Manhattan,255,Manhattan,4.79,21.0,26.16,0.0,1.0
2,2022-03-14 15:52:16,2022-03-14 15:59:02,75,Brooklyn,75,Brooklyn,0.9,6.0,6.8,0.0,2.0
1,2022-03-29 10:34:09,2022-03-29 10:50:31,244,Manhattan,41,Manhattan,4.5,17.0,17.8,0.0,4.0
2,2022-03-21 16:06:34,2022-03-21 16:14:53,196,Manhattan,95,Brooklyn,1.06,7.0,10.56,0.0,1.0
2,2022-03-31 14:12:12,2022-03-31 14:17:09,25,Manhattan,25,Manhattan,0.64,15.0,15.3,0.0,1.0
2,2022-03-07 16:07:18,2022-03-07 16:15:53,41,Manhattan,42,Manhattan,1.16,7.0,8.8,0.0,2.0
2,2022-03-01 06:56:30,2022-03-01 07:15:02,74,Brooklyn,68,Brooklyn,5.02,17.0,20.55,0.0,2.0
2,2022-03-07 15:48:51,2022-03-07 16:14:09,74,Brooklyn,69,Brooklyn,2.78,16.5,17.3,0.0,2.0
2,2022-03-25 01:28:59,2022-03-25 01:38:17,168,Queens,69,Brooklyn,1.81,9.0,11.3,0.0,1.0
2,2022-03-17 13:59:46,2022-03-17 14:32:54,244,Manhattan,170,Brooklyn,9.77,30.0,35.55,0.0,1.0
2,2022-03-01 12:07:28,2022-03-01 12:16:53,74,Brooklyn,236,Queens,1.71,8.0,11.55,0.0,2.0
2,2022-03-10 22:27:11,2022-03-10 22:37:22,152,Queens,151,Queens,1.68,9.0,11.84,0.0,1.0
2,2022-03-25 10:50:20,2022-03-25 11:07:04,130,Queens,56,Brooklyn,5.04,17.5,18.3,0.0,2.0
2,2022-03-29 17:39:00,2022-03-29 18:03:00,61,Brooklyn,71,Brooklyn,3.88,18.95,19.25,0.0,
2,2022-03-19 08:40:19,2022-03-19 08:43:17,41,Manhattan,41,Manhattan,0.76,4.5,6.36,0.0,1.0
1,2022-03-28 09:37:03,2022-03-28 10:02:33,71,Brooklyn,257,Manhattan,0.0,18.2,19.0,0.0,1.0
2,2022-03-12 01:24:20,2022-03-12 01:32:49,82,Brooklyn,129,Queens,1.62,8.0,12.09,0.0,1.0
2,2022-03-24 16:48:59,2022-03-24 16:55:12,41,Manhattan,74,Brooklyn,1.0,6.0,12.6,0.0,1.0
1,2022-03-28 07:16:02,2022-03-28 07:23:04,75,Brooklyn,74,Brooklyn,1.6,7.5,10.35,0.0,1.0
2,2022-03-11 15:53:57,2022-03-11 16:06:25,134,Queens,197,Manhattan,1.79,9.5,10.3,0.0,2.0
2,2022-03-18 17:22:25,2022-03-18 17:38:54,74,Brooklyn,239,Manhattan,3.18,13.5,21.66,0.0,1.0
2,2022-03-02 14:48:33,2022-03-02 14:58:33,43,Bronx,236,Queens,1.15,8.0,13.86,0.0,1.0
2,2022-03-15 23:30:27,2022-03-15 23:54:05,181,Brooklyn,226,Manhattan,6.74,40.0,40.3,0.0,1.0
1,2022-03-28 13:53:05,2022-03-28 13:59:22,97,Brooklyn,49,Brooklyn,0.6,5.5,7.55,0.0,1.0
2,2022-03-25 15:13:37,2022-03-25 15:14:43,193,Manhattan,193,Manhattan,0.0,0.0,0.0,0.0,1.0
2,2022-03-02 11:26:43,2022-03-02 11:36:55,95,Brooklyn,28,Manhattan,1.88,9.0,9.8,0.0,2.0
2,2022-03-19 21:26:30,2022-03-19 21:31:12,7,Manhattan,7,Manhattan,0.84,5.0,6.3,0.0,2.0
2,2022-03-04 19:36:17,2022-03-04 19:48:39,95,Brooklyn,121,Queens,2.32,10.5,12.3,0.0,1.0
1,2022-03-16 06:59:51,2022-03-16 07:06:27,74,Brooklyn,41,Manhattan,0.7,6.0,8.15,0.0,1.0
2,2022-03-08 07:39:11,2022-03-08 07:48:50,74,Brooklyn,263,Manhattan,1.45,8.0,10.56,0.0,1.0
2,2022-03-10 09:30:00,2022-03-10 09:42:00,41,Manhattan,247,Manhattan,1.95,10.47,13.18,0.0,
1,2022-03-31 09:44:42,2022-03-31 10:21:22,116,Queens,87,Brooklyn,0.0,36.7,46.0,0.0,
2,2022-03-20 21:16:00,2022-03-20 21:30:00,255,Manhattan,45,Manhattan,3.33,15.18,22.24,0.0,
2,2022-03-08 10:19:09,2022-03-08 11:11:39,166,Brooklyn,89,Brooklyn,15.66,50.0,75.12,6.55,1.0
2,2022-03-16 22:44:24,2022-03-16 22:50:36,43,Bronx,74,Brooklyn,1.62,7.0,9.96,0.0,1.0
2,2022-03-26 21:54:39,2022-03-26 22:19:39,95,Brooklyn,7,Manhattan,7.68,26.0,27.3,0.0,2.0
2,2022-03-28 17:09:23,2022-03-28 17:22:53,75,Brooklyn,140,Queens,2.2,10.5,18.06,0.0,1.0
2,2022-03-27 11:57:20,2022-03-27 12:09:43,75,Brooklyn,152,Queens,2.37,11.0,14.75,0.0,1.0
2,2022-03-11 16:07:36,2022-03-11 16:16:24,41,Manhattan,166,Brooklyn,1.08,7.5,9.3,0.0,2.0
2,2022-03-07 12:16:02,2022-03-07 12:22:03,129,Queens,129,Queens,0.87,6.0,6.8,0.0,2.0
2,2022-03-01 14:32:19,2022-03-01 14:41:38,75,Brooklyn,74,Brooklyn,1.31,8.0,8.8,0.0,2.0
2,2022-03-17 07:31:28,2022-03-17 07:44:17,74,Brooklyn,42,Manhattan,1.78,9.5,10.3,0.0,2.0
1,2022-03-18 16:55:17,2022-03-18 17:12:47,166,Brooklyn,263,Manhattan,3.3,14.0,18.55,0.0,2.0
2,2022-03-28 12:26:05,2022-03-28 12:48:40,41,Manhattan,230,Manhattan,4.25,17.5,25.26,0.0,1.0
2,2022-03-01 18:13:38,2022-03-01 18:27:12,74,Brooklyn,238,Manhattan,2.71,11.5,13.3,0.0,2.0
2,2022-03-08 18:52:50,2022-03-08 19:02:57,43,Bronx,239,Manhattan,2.22,9.5,16.86,0.0,1.0
2,2022-03-10 22:04:15,2022-03-10 22:11:05,75,Brooklyn,75,Brooklyn,1.21,6.5,7.8,0.0,2.0
2,2022-03-08 13:55:22,2022-03-08 14:08:53,75,Brooklyn,116,Queens,2.76,11.5,14.76,0.0,1.0
1,2022-03-04 06:24:03,2022-03-04 06:52:28,129,Queens,239,Manhattan,8.8,28.5,38.6,6.55,2.0
2,2022-03-03 14:10:40,2022-03-03 15:04:12,75,Brooklyn,14,Manhattan,15.65,51.5,68.81,0.0,1.0
2,2022-03-05 23:09:12,2022-03-06 00:16:38,83,Brooklyn,129,Queens,7.8,39.5,40.8,0.0,2.0
2,2022-03-22 18:37:00,2022-03-22 18:50:00,61,Brooklyn,65,Brooklyn,2.5,12.28,12.58,0.0,
2,2022-03-09 09:19:39,2022-03-09 10:02:19,166,Brooklyn,231,Manhattan,8.35,31.5,35.05,0.0,2.0
2,2022-03-01 21:08:28,2022-03-01 21:13:59,75,Brooklyn,75,Brooklyn,0.8,5.5,8.16,0.0,1.0
2,2022-03-24 17:14:16,2022-03-24 17:19:21,75,Brooklyn,236,Queens,0.99,5.5,10.05,0.0,2.0
2,2022-03-30 21:30:38,2022-03-30 21:37:47,74,Brooklyn,41,Manhattan,1.19,7.0,10.38,0.0,1.0
2,2022-03-22 19:46:45,2022-03-22 20:08:06,97,Brooklyn,114,Queens,4.03,17.0,25.55,0.0,1.0
2,2022-03-20 09:16:56,2022-03-20 09:46:16,7,Manhattan,231,Manhattan,10.98,33.0,40.05,0.0,1.0
2,2022-03-10 17:02:31,2022-03-10 17:17:44,75,Brooklyn,166,Brooklyn,2.3,11.5,16.62,0.0,1.0
1,2022-03-13 20:33:27,2022-03-13 20:42:20,97,Brooklyn,66,Brooklyn,1.1,7.5,10.55,0.0,1.0
2,2022-03-14 17:51:16,2022-03-14 17:59:13,75,Brooklyn,236,Queens,1.35,7.0,11.55,0.0,2.0
1,2022-03-13 17:16:35,2022-03-13 17:41:39,97,Brooklyn,89,Brooklyn,3.3,17.5,18.3,0.0,2.0
2,2022-03-29 13:35:09,2022-03-29 13:53:09,42,Manhattan,136,Queens,4.11,16.0,16.8,0.0,2.0
2,2022-03-22 18:33:34,2022-03-22 18:56:21,244,Manhattan,140,Queens,7.2,23.5,33.66,0.0,1.0
2,2022-03-15 19:51:58,2022-03-15 20:05:55,65,Brooklyn,49,Brooklyn,1.41,10.0,14.16,0.0,1.0
2,2022-03-28 15:03:00,2022-03-28 15:17:00,41,Manhattan,236,Queens,2.4,12.86,17.91,0.0,
2,2022-03-22 10:05:24,2022-03-22 10:15:05,41,Manhattan,42,Manhattan,1.69,8.5,9.3,0.0,2.0
2,2022-03-09 21:23:55,2022-03-09 21:48:27,240,Manhattan,235,Manhattan,5.04,19.5,20.8,0.0,2.0
2,2022-03-27 10:38:32,2022-03-27 10:55:36,127,Queens,151,Queens,6.15,20.0,20.8,0.0,1.0
2,2022-03-09 12:58:37,2022-03-09 13:06:24,82,Brooklyn,129,Queens,0.94,7.0,7.81,0.0,1.0
1,2022-03-04 16:28:06,2022-03-04 16:33:23,33,Brooklyn,52,Brooklyn,0.8,5.5,9.1,0.0,1.0
2,2022-03-08 22:59:07,2022-03-08 23:09:39,74,Brooklyn,151,Queens,2.32,10.0,13.3,0.0,1.0
2,2022-03-19 03:54:09,2022-03-20 00:00:00,112,Queens,80,Brooklyn,1.86,9.0,10.3,0.0,2.0
2,2022-03-02 10:57:36,2022-03-02 11:03:01,42,Manhattan,74,Brooklyn,0.73,5.5,6.3,0.0,2.0
2,2022-03-30 20:45:48,2022-03-30 20:55:40,95,Brooklyn,134,Queens,1.99,9.0,11.3,0.0,1.0
1,2022-03-28 10:43:42,2022-03-28 10:56:51,116,Queens,143,Queens,5.5,18.0,21.55,0.0,2.0
2,2022-03-15 12:49:43,2022-03-15 13:02:50,75,Brooklyn,238,Manhattan,1.86,10.5,16.05,0.0,1.0
2,2022-03-06 19:18:31,2022-03-06 19:35:01,166,Brooklyn,74,Brooklyn,2.6,12.5,13.3,0.0,2.0
2,2022-03-14 20:51:09,2022-03-14 20:55:15,95,Brooklyn,95,Brooklyn,0.5,4.5,7.25,0.0,1.0
2,2022-03-08 22:52:04,2022-03-08 23:02:18,95,Brooklyn,121,Queens,2.46,10.0,11.3,0.0,2.0
1,2022-03-08 07:26:03,2022-03-08 07:41:31,160,Queens,138,Queens,6.1,27.7,28.0,0.0,2.0
2,2022-03-14 22:00:28,2022-03-14 22:09:48,83,Brooklyn,223,Manhattan,2.39,10.0,13.56,0.0,1.0
2,2022-03-20 11:27:19,2022-03-20 11:42:55,244,Manhattan,50,Brooklyn,6.94,21.5,22.3,0.0,2.0
1,2022-03-04 21:23:35,2022-03-04 21:42:53,65,Brooklyn,188,Queens,3.0,14.0,19.3,0.0,1.0
2,2022-03-04 18:37:07,2022-03-04 18:49:42,82,Brooklyn,138,Queens,2.57,11.5,15.96,0.0,1.0
2,2022-03-02 21:38:06,2022-03-02 21:38:09,206,Manhattan,206,Manhattan,0.0,28.0,28.3,0.0,1.0
2,2022-03-12 14:37:23,2022-03-12 14:48:15,95,Brooklyn,196,Manhattan,1.31,8.5,9.3,0.0,2.0
2,2022-03-10 22:31:45,2022-03-10 23:01:06,166,Brooklyn,171,Queens,11.92,35.5,52.02,6.55,1.0
2,2022-03-06 10:14:01,2022-03-06 10:23:34,97,Brooklyn,17,Manhattan,1.6,8.5,11.16,0.0,1.0
1,2022-03-03 09:38:15,2022-03-03 09:55:31,3,Manhattan,174,Queens,0.0,19.2,20.0,0.0,1.0
2,2022-03-29 11:21:22,2022-03-29 11:32:36,166,Brooklyn,74,Brooklyn,1.33,8.5,11.16,0.0,1.0
1,2022-03-30 18:31:51,2022-03-30 18:47:43,74,Brooklyn,166,Brooklyn,2.0,11.5,13.3,0.0,2.0
1,2022-03-15 09:02:58,2022-03-15 09:15:34,74,Brooklyn,42,Manhattan,1.7,10.0,12.8,0.0,1.0
2,2022-03-27 12:25:42,2022-03-27 12:48:58,52,Brooklyn,231,Manhattan,3.14,16.5,26.07,0.0,1.0
2,2022-03-14 07:08:41,2022-03-14 07:15:31,75,Brooklyn,74,Brooklyn,1.22,6.5,7.3,0.0,2.0
2,2022-03-24 17:40:05,2022-03-24 17:46:33,41,Manhattan,75,Brooklyn,1.05,6.0,9.8,0.0,1.0
2,2022-03-10 14:48:36,2022-03-10 14:52:36,41,Manhattan,41,Manhattan,0.53,4.5,5.3,0.0,2.0
1,2022-03-21 10:11:46,2022-03-21 11:04:04,91,Brooklyn,32,Manhattan,0.0,65.2,72.55,6.55,1.0
2,2022-03-26 15:50:43,2022-03-26 16:07:53,82,Brooklyn,173,Queens,1.83,11.5,12.3,0.0,2.0
2,2022-03-25 18:28:04,2022-03-25 18:40:05,95,Brooklyn,102,Brooklyn,1.51,9.0,12.96,0.0,1.0
2,2022-03-27 16:59:46,2022-03-27 17:15:41,41,Manhattan,239,Manhattan,4.12,15.5,19.05,0.0,2.0
2,2022-03-27 19:30:03,2022-03-27 19:41:39,74,Brooklyn,238,Manhattan,2.49,10.5,16.16,0.0,1.0
2,2022-03-03 15:55:13,2022-03-03 16:03:59,223,Manhattan,129,Queens,1.81,8.5,9.3,0.0,2.0
1,2022-03-09 20:50:41,2022-03-09 20:58:52,75,Brooklyn,239,Manhattan,2.0,8.5,15.05,0.0,1.0
2,2022-03-28 15:32:19,2022-03-28 16:05:05,74,Brooklyn,230,Manhattan,4.58,22.5,31.05,0.0,1.0
2,2022-03-22 10:08:00,2022-03-22 10:27:00,181,Brooklyn,144,Queens,3.13,15.79,22.99,0.0,
1,2022-03-13 17:37:47,2022-03-13 17:51:07,74,Brooklyn,166,Brooklyn,2.0,10.5,14.1,0.0,1.0
1,2022-03-28 08:35:31,2022-03-28 08:44:32,65,Brooklyn,97,Brooklyn,0.9,7.0,7.8,0.0,2.0
1,2022-03-04 20:22:55,2022-03-04 20:40:10,41,Manhattan,237,Manhattan,3.2,14.0,18.05,0.0,2.0
2,2022-03-31 17:44:35,2022-03-31 17:49:59,75,Brooklyn,236,Queens,0.94,5.5,10.05,0.0,2.0
2,2022-03-31 17:28:18,2022-03-31 17:38:21,75,Brooklyn,262,Manhattan,1.86,9.0,16.26,0.0,1.0
2,2022-03-26 17:42:37,2022-03-26 17:52:45,82,Brooklyn,82,Brooklyn,1.19,8.0,8.8,0.0,2.0
2,2022-03-08 16:13:46,2022-03-08 16:33:46,41,Manhattan,239,Manhattan,2.85,14.5,22.86,0.0,1.0
2,2022-03-31 16:23:35,2022-03-31 16:26:34,75,Brooklyn,75,Brooklyn,0.36,4.0,5.8,0.0,2.0
2,2022-03-04 14:01:00,2022-03-04 14:22:00,149,Queens,71,Brooklyn,2.53,11.93,12.5,0.0,
2,2022-03-30 19:25:55,2022-03-30 19:32:27,179,Queens,193,Manhattan,1.36,6.5,11.3,0.0,1.0
2,2022-03-29 21:36:52,2022-03-29 21:54:44,25,Manhattan,113,Queens,4.19,40.0,48.05,0.0,1.0
2,2022-03-09 15:14:35,2022-03-09 16:42:42,95,Brooklyn,85,Brooklyn,10.65,56.5,57.3,0.0,2.0
