VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2022-10-20 19:08:57,2022-10-20 19:19:31,66,Brooklyn,65,Brooklyn,1.05,8.0,9.8,0.0,2.0
2,2022-10-10 14:01:04,2022-10-10 14:05:28,74,Brooklyn,74,Brooklyn,0.62,5.0,5.8,0.0,2.0
2,2022-10-03 08:47:10,2022-10-03 09:02:20,7,Manhattan,129,Queens,3.31,14.0,15.8,0.0,1.0
2,2022-10-03 10:07:47,2022-10-03 10:14:16,41,Manhattan,42,Manhattan,1.13,6.5,8.3,0.0,1.0
2,2022-10-27 06:33:25,2022-10-27 06:46:36,74,Brooklyn,140,Queens,3.65,13.5,18.75,0.0,1.0
1,2022-10-28 10:30:32,2022-10-28 10:44:41,244,Manhattan,152,Queens,2.4,11.0,11.8,0.0,2.0
2,2022-10-13 10:58:44,2022-10-13 11:05:39,116,Queens,244,Manhattan,1.63,7.5,9.3,0.0,1.0
2,2022-10-21 08:29:40,2022-10-21 08:42:29,166,Brooklyn,239,Manhattan,2.11,10.5,15.05,0.0,1.0
2,2022-10-05 20:47:01,2022-10-05 20:58:09,24,Manhattan,236,Queens,2.02,10.0,16.05,0.0,1.0
2,2022-10-30 01:05:00,2022-10-30 01:26:00,260,Manhattan,262,Manhattan,5.0,18.42,23.91,0.0,
2,2022-10-05 21:55:40,2022-10-05 22:02:46,74,Brooklyn,75,Brooklyn,1.64,7.5,9.8,0.0,1.0
2,2022-10-19 13:15:54,2022-10-19 13:20:36,166,Brooklyn,152,Queens,0.82,5.5,7.88,0.0,1.0
2,2022-10-08 19:58:00,2022-10-08 20:08:00,181,Brooklyn,189,Queens,1.33,10.2,13.13,0.0,
2,2022-10-04 23:45:06,2022-10-04 23:52:41,7,Manhattan,138,Queens,3.62,12.0,16.62,0.0,1.0
2,2022-10-19 13:24:14,2022-10-19 13:49:16,244,Manhattan,229,Manhattan,7.95,25.5,34.86,0.0,1.0
2,2022-10-22 23:06:55,2022-10-22 23:20:11,97,Brooklyn,79,Brooklyn,2.99,45.0,56.93,0.0,1.0
2,2022-10-01 07:37:17,2022-10-01 07:57:38,130,Queens,132,Queens,5.43,20.5,21.3,0.0,2.0
2,2022-10-23 15:02:49,2022-10-23 15:02:51,264,Manhattan,264,Manhattan,0.0,22.0,26.76,0.0,1.0
2,2022-10-25 07:21:25,2022-10-25 07:28:23,75,Brooklyn,74,Brooklyn,1.25,7.0,9.36,0.0,1.0
2,2022-10-04 09:33:07,2022-10-04 10:13:02,33,Brooklyn,161,Queens,7.44,30.0,41.94,0.0,1.0
2,2022-10-11 19:42:26,2022-10-11 20:01:01,213,Manhattan,92,Brooklyn,5.16,20.0,28.35,6.55,2.0
1,2022-10-21 16:12:10,2022-10-21 16:34:26,74,Brooklyn,263,Manhattan,3.3,15.5,24.05,0.0,1.0
2,2022-10-25 19:32:28,2022-10-25 19:44:10,82,Brooklyn,129,Queens,1.27,8.5,12.36,0.0,1.0
2,2022-10-07 10:00:32,2022-10-07 10:50:44,244,Manhattan,244,Manhattan,15.25,49.0,65.69,0.0,1.0
1,2022-10-10 11:59:20,2022-10-10 12:06:40,42,Manhattan,152,Queens,1.3,7.0,9.35,0.0,1.0
2,2022-10-31 16:12:23,2022-10-31 16:21:09,75,Brooklyn,238,Manhattan,1.28,8.0,9.8,0.0,2.0
1,2022-10-04 06:34:37,2022-10-04 06:40:29,74,Brooklyn,43,Bronx,1.1,6.0,8.5,0.0,1.0
2,2022-10-26 12:49:01,2022-10-26 12:59:41,41,Manhattan,238,Manhattan,1.6,9.0,15.06,0.0,1.0
1,2022-10-31 21:27:59,2022-10-31 21:40:32,65,Brooklyn,181,Brooklyn,1.7,9.5,10.8,0.0,2.0
2,2022-10-27 20:28:53,2022-10-27 20:57:53,66,Brooklyn,186,Queens,4.87,20.0,24.05,0.0,2.0
2,2022-10-28 12:32:43,2022-10-28 12:47:24,75,Brooklyn,237,Manhattan,2.02,11.5,16.55,0.0,1.0
2,2022-10-18 18:33:00,2022-10-18 18:37:00,193,Manhattan,193,Manhattan,1.02,10.0,12.15,0.0,
2,2022-10-26 08:42:52,2022-10-26 08:54:43,116,Queens,244,Manhattan,1.96,10.0,12.96,0.0,1.0
2,2022-10-28 22:53:56,2022-10-28 23:16:22,130,Queens,7,Manhattan,10.21,30.5,41.34,0.0,1.0
2,2022-10-14 16:15:11,2022-10-14 16:29:16,146,Queens,226,Manhattan,2.1,10.5,14.76,0.0,1.0
2,2022-10-11 11:19:23,2022-10-11 11:35:54,75,Brooklyn,42,Manhattan,2.76,13.0,16.56,0.0,1.0
2,2022-10-06 17:38:58,2022-10-06 17:51:22,95,Brooklyn,138,Queens,5.1,17.0,18.8,0.0,2.0
2,2022-10-12 14:05:30,2022-10-12 14:26:38,74,Brooklyn,47,Manhattan,3.74,15.5,16.3,0.0,1.0
2,2022-10-01 10:12:08,2022-10-01 10:57:04,15,Manhattan,265,Manhattan,10.82,40.5,47.85,6.55,2.0
2,2022-10-25 07:06:00,2022-10-25 07:32:00,116,Queens,138,Queens,9.14,32.53,48.22,6.55,
2,2022-10-22 21:23:01,2022-10-22 21:26:00,41,Manhattan,41,Manhattan,0.49,4.0,5.3,0.0,2.0
