VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2023-01-09 18:40:09,2023-01-09 18:57:34,196,Manhattan,70,Brooklyn,4.28,21.2,26.2,0.0,1.0
2,2023-01-19 20:29:47,2023-01-19 20:41:26,260,Manhattan,160,Queens,2.68,14.2,16.7,0.0,2.0
1,2023-01-13 08:12:19,2023-01-13 08:20:51,116,Queens,42,Manhattan,1.3,10.0,13.5,0.0,1.0
2,2023-01-06 17:18:44,2023-01-06 17:54:41,244,Manhattan,237,Manhattan,7.36,40.8,57.06,0.0,1.0
2,2023-01-01 01:39:41,2023-01-01 01:53:43,95,Brooklyn,102,Brooklyn,3.16,17.7,23.2,0.0,1.0
2,2023-01-07 18:33:46,2023-01-07 18:39:25,93,Brooklyn,9,Manhattan,2.88,13.5,18.8,0.0,1.0
2,2023-01-07 14:20:48,2023-01-07 14:31:44,129,Queens,70,Brooklyn,2.91,15.6,17.1,0.0,2.0
2,2023-01-25 16:27:21,2023-01-25 16:42:23,166,Brooklyn,74,Brooklyn,1.67,14.2,20.08,0.0,1.0
2,2023-01-30 18:25:07,2023-01-30 18:34:07,74,Brooklyn,75,Brooklyn,1.47,10.7,14.7,0.0,1.0
2,2023-01-29 18:11:19,2023-01-29 18:22:59,260,Manhattan,223,Manhattan,2.99,16.3,21.36,0.0,1.0
2,2023-01-20 20:04:38,2023-01-20 20:18:35,82,Brooklyn,173,Queens,2.12,14.2,19.5,0.0,1.0
2,2023-01-24 16:36:56,2023-01-24 16:57:42,75,Brooklyn,233,Manhattan,4.64,22.6,35.22,0.0,1.0
1,2023-01-07 20:35:45,2023-01-07 20:59:25,226,Manhattan,95,Brooklyn,0.0,24.5,26.0,0.0,1.0
2,2023-01-21 10:32:52,2023-01-21 10:41:04,74,Brooklyn,41,Manhattan,1.3,10.0,11.5,0.0,2.0
2,2023-01-25 14:47:23,2023-01-25 15:05:56,75,Brooklyn,262,Manhattan,1.65,17.0,24.25,0.0,1.0
2,2023-01-17 13:28:17,2023-01-17 13:33:21,55,Brooklyn,55,Brooklyn,1.26,12.0,16.25,0.0,1.0
2,2023-01-13 17:16:10,2023-01-13 17:19:32,41,Manhattan,75,Brooklyn,0.73,5.8,9.8,0.0,2.0
2,2023-01-06 11:25:12,2023-01-06 11:32:26,244,Manhattan,243,Manhattan,1.51,10.0,11.5,0.0,2.0
2,2023-01-14 12:22:54,2023-01-14 12:29:08,74,Brooklyn,74,Brooklyn,0.57,7.9,9.4,0.0,1.0
2,2023-01-17 08:12:14,2023-01-17 08:20:49,41,Manhattan,24,Manhattan,0.99,9.3,10.8,0.0,2.0
2,2023-01-26 03:59:25,2023-01-26 04:13:37,95,Brooklyn,132,Queens,7.27,29.6,32.1,0.0,2.0
2,2023-01-02 18:33:54,2023-01-02 18:43:17,74,Brooklyn,75,Brooklyn,1.52,10.7,12.2,0.0,1.0
2,2023-01-13 02:51:16,2023-01-13 03:17:46,129,Queens,130,Queens,10.69,45.7,48.2,0.0,2.0
2,2023-01-08 17:51:00,2023-01-08 17:58:23,43,Bronx,263,Manhattan,1.21,9.3,13.55,0.0,2.0
2,2023-01-04 16:43:58,2023-01-04 16:55:42,75,Brooklyn,237,Manhattan,1.54,12.8,21.51,0.0,1.0
2,2023-01-02 20:09:21,2023-01-02 20:32:46,95,Brooklyn,173,Queens,3.39,22.6,25.1,0.0,2.0
2,2023-01-18 19:43:12,2023-01-18 19:51:46,95,Brooklyn,196,Manhattan,1.07,9.3,16.62,0.0,1.0
2,2023-01-24 08:50:37,2023-01-24 09:37:15,152,Queens,132,Queens,18.39,70.0,86.05,6.55,1.0
2,2023-01-02 22:29:58,2023-01-02 22:43:20,260,Manhattan,82,Brooklyn,2.21,14.9,17.4,0.0,2.0
