VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
1,2023-07-24 10:54:40,2023-07-24 11:10:29,74,Brooklyn,236,Queens,2.7,17.0,25.5,0.0,1.0
2,2023-07-12 09:57:30,2023-07-12 10:06:03,166,Brooklyn,116,Queens,1.67,11.4,17.9,0.0,1.0
2,2023-07-15 14:34:01,2023-07-15 14:50:56,75,Brooklyn,116,Queens,2.9,17.7,19.2,0.0,2.0
1,2023-07-01 10:03:42,2023-07-01 10:15:58,41,Manhattan,43,Bronx,0.0,15.2,16.7,0.0,1.0
1,2023-07-05 09:01:01,2023-07-05 09:05:53,205,Manhattan,205,Manhattan,0.0,15.5,17.0,0.0,1.0
2,2023-07-04 17:10:41,2023-07-04 17:22:29,260,Manhattan,146,Queens,1.9,12.8,17.16,0.0,1.0
2,2023-07-11 09:44:05,2023-07-11 09:55:04,74,Brooklyn,75,Brooklyn,1.23,11.4,15.34,0.0,1.0
2,2023-07-13 17:56:52,2023-07-13 18:05:44,24,Manhattan,236,Queens,1.64,10.7,20.94,0.0,1.0
2,2023-07-20 20:27:29,2023-07-20 20:37:49,95,Brooklyn,95,Brooklyn,1.77,11.4,13.9,0.0,2.0
2,2023-07-19 20:33:18,2023-07-19 20:51:40,93,Brooklyn,107,Brooklyn,10.78,40.8,54.6,6.55,1.0
2,2023-07-09 18:54:51,2023-07-09 19:05:02,74,Brooklyn,166,Brooklyn,1.79,12.1,16.32,0.0,1.0
2,2023-07-01 17:08:31,2023-07-01 17:16:24,33,Brooklyn,228,Manhattan,3.33,14.9,19.68,0.0,1.0
2,2023-07-06 08:40:26,2023-07-06 08:46:29,74,Brooklyn,74,Brooklyn,0.77,7.9,9.4,0.0,2.0
2,2023-07-27 11:36:35,2023-07-27 11:46:45,74,Brooklyn,43,Bronx,1.59,11.4,15.48,0.0,1.0
