VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2022-11-02 00:23:11,2022-11-02 00:28:28,95,Brooklyn,134,Queens,1.42,6.5,10.14,0.0,1.0
2,2022-11-14 11:50:17,2022-11-14 12:12:28,74,Brooklyn,140,Queens,3.55,16.5,25.06,0.0,1.0
2,2022-11-28 08:07:30,2022-11-28 08:29:31,74,Brooklyn,263,Manhattan,2.8,14.5,21.66,0.0,1.0
2,2022-11-25 18:32:40,2022-11-25 18:41:41,74,Brooklyn,263,Manhattan,2.4,9.0,16.26,0.0,1.0
2,2022-11-10 07:46:10,2022-11-10 07:51:22,41,Manhattan,152,Queens,1.12,8.0,9.96,0.0,1.0
2,2022-11-02 14:01:06,2022-11-02 14:29:53,43,Bronx,48,Manhattan,3.58,18.5,28.67,0.0,1.0
2,2022-11-16 19:32:27,2022-11-16 19:47:07,75,Brooklyn,116,Queens,3.16,12.5,16.44,0.0,1.0
2,2022-11-05 12:53:16,2022-11-05 13:11:44,97,Brooklyn,66,Brooklyn,1.61,12.5,13.3,0.0,2.0
2,2022-11-28 19:36:32,2022-11-28 19:43:53,74,Brooklyn,75,Brooklyn,1.69,7.5,11.16,0.0,1.0
2,2022-11-25 13:09:11,2022-11-25 13:23:59,74,Brooklyn,152,Queens,1.96,11.0,16.8,0.0,1.0
2,2022-11-28 21:25:34,2022-11-28 21:41:10,74,Brooklyn,238,Manhattan,2.88,13.0,21.31,0.0,1.0
2,2022-11-20 00:58:11,2022-11-20 01:13:51,112,Queens,37,Manhattan,2.58,12.0,13.3,0.0,2.0
2,2022-11-01 08:42:47,2022-11-01 08:56:15,74,Brooklyn,236,Queens,1.76,10.0,16.26,0.0,1.0
2,2022-11-17 16:20:18,2022-11-17 16:32:00,41,Manhattan,238,Manhattan,2.05,10.0,14.16,0.0,1.0
2,2022-11-16 21:59:14,2022-11-16 22:20:56,66,Brooklyn,145,Queens,7.73,24.0,25.3,0.0,2.0
2,2022-11-17 09:40:57,2022-11-17 10:06:58,75,Brooklyn,230,Manhattan,3.16,17.5,23.05,0.0,1.0
2,2022-11-12 04:34:55,2022-11-12 05:34:53,129,Queens,82,Brooklyn,0.05,32.0,33.3,0.0,2.0
1,2022-11-08 22:39:11,2022-11-08 22:45:40,83,Brooklyn,82,Brooklyn,1.1,6.5,9.35,0.0,1.0
2,2022-11-03 18:15:03,2022-11-03 19:14:15,75,Brooklyn,132,Queens,18.74,52.0,67.04,6.55,1.0
2,2022-11-17 15:32:46,2022-11-17 15:57:54,74,Brooklyn,238,Manhattan,2.83,16.5,23.05,0.0,1.0
2,2022-11-19 12:58:00,2022-11-19 13:16:00,7,Manhattan,255,Manhattan,5.83,23.07,28.95,0.0,
2,2022-11-22 10:15:00,2022-11-22 10:39:00,25,Manhattan,4,Manhattan,3.82,19.2,27.14,0.0,
2,2022-11-15 18:31:00,2022-11-15 18:40:00,193,Manhattan,146,Queens,1.49,10.0,12.36,0.0,
2,2022-11-05 01:51:05,2022-11-05 02:07:42,260,Manhattan,223,Manhattan,3.41,14.5,18.96,0.0,1.0
2,2022-11-14 10:28:24,2022-11-14 10:50:22,244,Manhattan,230,Manhattan,7.3,23.5,33.81,0.0,1.0
