VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2022-05-17 09:23:48,2022-05-17 09:26:32,170,Brooklyn,229,Manhattan,0.85,4.5,9.75,0.0,1
1,2022-05-03 07:58:10,2022-05-03 08:22:58,43,Bronx,223,Manhattan,4.5,20.0,25.3,0.0,1
1,2022-05-10 17:26:16,2022-05-10 17:41:33,230,Manhattan,100,Brooklyn,0.7,10.0,15.3,0.0,1
1,2022-05-11 22:45:13,2022-05-11 22:51:04,138,Queens,179,Queens,2.8,9.5,12.05,0.0,2
2,2022-05-20 10:07:45,2022-05-20 10:22:58,137,Queens,161,Queens,2.15,11.5,17.76,0.0,1
1,2022-05-29 15:30:03,2022-05-29 15:42:22,164,Brooklyn,163,Brooklyn,1.5,10.0,16.6,0.0,1
1,2022-05-15 23:38:38,2022-05-16 00:03:40,138,Queens,231,Manhattan,14.5,40.5,65.1,6.55,1
1,2022-05-24 15:21:31,2022-05-24 15:52:06,166,Brooklyn,162,Queens,3.8,21.0,29.16,0.0,1
1,2022-05-01 17:05:31,2022-05-01 17:18:05,79,Brooklyn,229,Manhattan,2.5,10.5,15.8,0.0,1
1,2022-05-18 21:04:23,2022-05-18 21:32:21,107,Brooklyn,262,Manhattan,5.0,20.5,30.35,0.0,1
2,2022-05-16 22:33:29,2022-05-16 23:06:45,132,Queens,48,Manhattan,17.91,52.0,71.85,6.55,1
2,2022-05-19 04:57:51,2022-05-19 05:01:30,75,Brooklyn,75,Brooklyn,0.39,4.0,6.3,0.0,1
2,2022-05-10 14:29:16,2022-05-10 15:00:51,125,Queens,143,Queens,4.28,21.0,29.16,0.0,1
1,2022-05-29 01:02:12,2022-05-29 01:09:29,229,Manhattan,145,Queens,2.1,8.5,15.35,0.0,1
2,2022-05-06 08:51:24,2022-05-06 08:59:51,151,Queens,236,Queens,1.22,7.0,7.8,0.0,2
1,2022-05-29 13:19:12,2022-05-29 13:47:39,132,Queens,95,Brooklyn,8.5,27.5,39.55,0.0,1
1,2022-05-16 21:08:25,2022-05-16 21:19:21,163,Brooklyn,236,Queens,1.2,9.0,14.08,0.0,1
2,2022-05-19 17:05:54,2022-05-19 17:23:55,142,Queens,237,Manhattan,1.33,11.5,18.96,0.0,1
1,2022-05-25 18:36:25,2022-05-25 18:40:09,163,Brooklyn,162,Queens,0.7,4.5,10.12,0.0,1
2,2022-05-19 14:25:47,2022-05-19 15:11:33,138,Queens,229,Manhattan,9.47,34.5,49.6,6.55,1
2,2022-05-05 09:44:21,2022-05-05 10:00:02,262,Manhattan,237,Manhattan,1.64,11.5,17.76,0.0,1
1,2022-05-24 09:38:30,2022-05-24 09:59:38,141,Queens,161,Queens,1.7,12.5,18.95,0.0,1
2,2022-05-28 16:09:27,2022-05-28 16:29:15,246,Manhattan,116,Queens,6.12,21.0,29.16,0.0,1
2,2022-05-04 14:40:35,2022-05-04 14:50:01,234,Manhattan,163,Brooklyn,1.45,8.0,13.56,0.0,1
1,2022-05-19 12:17:15,2022-05-19 12:20:43,141,Queens,141,Queens,0.1,4.0,7.3,0.0,1
2,2022-05-09 17:34:05,2022-05-09 17:38:43,142,Queens,239,Manhattan,1.3,6.0,13.39,0.0,1
1,2022-05-21 13:47:11,2022-05-21 13:54:32,113,Queens,211,Manhattan,0.9,6.5,11.75,0.0,1
2,2022-05-28 01:22:29,2022-05-28 01:33:47,230,Manhattan,142,Queens,1.65,9.0,16.0,0.0,1
