VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2022-08-27 02:14:16,2022-08-27 02:28:28,158,Queens,229,Manhattan,3.12,12.5,18.74,0.0,1
1,2022-08-16 13:53:18,2022-08-16 14:03:58,246,Manhattan,249,Manhattan,2.5,10.5,17.25,0.0,1
2,2022-08-31 13:41:21,2022-08-31 13:48:17,237,Manhattan,141,Queens,0.93,5.5,11.0,0.0,1
2,2022-08-01 19:20:02,2022-08-01 19:25:30,13,Manhattan,87,Brooklyn,1.67,7.0,13.56,0.0,1
2,2022-08-11 18:03:52,2022-08-11 18:21:18,162,Queens,90,Brooklyn,2.61,12.5,20.16,0.0,1
1,2022-08-07 13:19:44,2022-08-07 13:27:07,68,Brooklyn,230,Manhattan,1.0,6.5,12.7,0.0,1
2,2022-08-10 16:18:03,2022-08-10 16:37:59,158,Queens,48,Manhattan,2.03,13.5,21.36,0.0,1
1,2022-08-02 20:01:39,2022-08-02 20:06:24,161,Queens,170,Brooklyn,1.1,5.5,11.15,0.0,1
2,2022-08-12 21:14:32,2022-08-12 21:45:59,132,Queens,232,Manhattan,17.33,52.0,70.69,0.0,1
2,2022-08-15 22:29:44,2022-08-15 22:36:29,163,Brooklyn,142,Queens,1.12,6.5,12.36,0.0,1
2,2022-08-26 13:31:58,2022-08-26 14:04:54,100,Brooklyn,45,Manhattan,5.4,23.5,32.16,0.0,1
2,2022-08-29 16:45:22,2022-08-29 16:48:09,236,Queens,236,Queens,0.52,4.0,10.3,0.0,1
1,2022-08-24 18:17:55,2022-08-24 18:20:31,164,Brooklyn,161,Queens,0.4,4.0,9.95,0.0,1
1,2022-08-04 10:19:50,2022-08-04 10:37:05,233,Manhattan,186,Queens,1.7,12.0,15.3,0.0,2
2,2022-08-06 13:48:15,2022-08-06 14:09:08,230,Manhattan,236,Queens,2.85,15.0,21.96,0.0,1
2,2022-08-13 02:38:34,2022-08-13 02:56:36,232,Manhattan,49,Brooklyn,6.3,20.5,29.16,0.0,1
