VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
1,2022-04-11 15:19:39,2022-04-11 15:58:41,170,Brooklyn,244,Manhattan,8.6,30.0,39.95,0.0,1
2,2022-04-17 21:20:55,2022-04-17 21:38:27,137,Queens,41,Manhattan,5.4,18.5,23.42,0.0,1
2,2022-04-23 11:22:59,2022-04-23 11:30:57,100,Brooklyn,50,Brooklyn,1.02,6.5,9.8,0.0,2
2,2022-04-19 14:14:41,2022-04-19 14:25:53,234,Manhattan,158,Queens,1.32,8.5,14.16,0.0,1
1,2022-04-04 23:23:23,2022-04-04 23:34:56,186,Queens,79,Brooklyn,2.7,11.0,17.75,0.0,1
2,2022-04-14 23:25:10,2022-04-14 23:42:24,138,Queens,234,Manhattan,8.29,24.5,43.32,6.55,1
2,2022-04-01 21:46:40,2022-04-01 21:55:45,162,Queens,186,Queens,0.94,7.0,13.5,0.0,1
2,2022-04-30 16:42:06,2022-04-30 16:46:41,68,Brooklyn,90,Brooklyn,0.87,5.0,9.96,0.0,1
2,2022-04-18 16:24:10,2022-04-18 16:30:22,161,Queens,236,Queens,1.22,7.0,13.56,0.0,1
2,2022-04-22 18:35:56,2022-04-22 18:47:19,144,Queens,261,Manhattan,1.55,9.0,13.3,0.0,2
2,2022-04-05 16:35:19,2022-04-05 16:45:16,50,Brooklyn,43,Bronx,1.63,8.5,15.3,0.0,1
2,2022-04-29 07:52:21,2022-04-29 08:09:12,48,Manhattan,137,Queens,2.5,12.5,17.8,0.0,1
1,2022-04-29 12:03:40,2022-04-29 12:07:00,142,Queens,163,Brooklyn,0.4,4.0,8.75,0.0,1
1,2022-04-12 14:35:35,2022-04-12 14:48:29,238,Manhattan,163,Brooklyn,2.0,11.0,19.3,0.0,1
2,2022-04-30 16:42:53,2022-04-30 16:55:13,211,Manhattan,158,Queens,1.25,9.0,14.76,0.0,1
2,2022-04-14 19:20:19,2022-04-14 19:33:08,107,Brooklyn,90,Brooklyn,1.31,9.5,15.18,0.0,1
2,2022-04-04 13:31:41,2022-04-04 13:48:42,142,Queens,164,Brooklyn,2.29,12.0,18.36,0.0,1
1,2022-04-20 11:03:14,2022-04-20 11:30:12,138,Queens,87,Brooklyn,12.2,35.0,46.1,6.55,1
1,2022-04-07 09:32:02,2022-04-07 09:47:02,142,Queens,140,Queens,2.1,11.5,17.75,0.0,1
1,2022-04-16 19:20:46,2022-04-16 19:28:41,161,Queens,233,Manhattan,0.7,6.5,9.8,0.0,2
2,2022-04-08 11:44:05,2022-04-08 11:49:38,236,Queens,143,Queens,1.16,6.5,12.74,0.0,1
2,2022-04-19 19:18:42,2022-04-19 19:38:04,13,Manhattan,75,Brooklyn,9.54,28.0,37.14,0.0,1
2,2022-04-19 15:12:15,2022-04-19 15:27:42,163,Brooklyn,234,Manhattan,2.37,12.0,19.12,0.0,1
2,2022-04-04 18:09:33,2022-04-04 18:25:30,162,Queens,142,Queens,1.74,11.5,19.75,0.0,1
2,2022-04-30 14:08:43,2022-04-30 14:22:13,48,Manhattan,162,Queens,1.57,9.5,16.64,0.0,1
1,2022-04-09 04:49:17,2022-04-09 04:55:42,90,Brooklyn,163,Brooklyn,1.9,8.0,13.8,0.0,1
1,2022-04-18 06:56:06,2022-04-18 07:43:07,132,Queens,26,Manhattan,20.6,60.0,62.05,0.0,2
2,2022-04-30 04:26:42,2022-04-30 04:50:10,97,Brooklyn,1,Manhattan,15.81,61.99,82.85,16.75,0
2,2022-04-02 02:47:25,2022-04-02 02:51:23,68,Brooklyn,246,Manhattan,0.73,5.0,10.0,0.0,1
2,2022-04-26 21:27:29,2022-04-26 21:34:42,237,Manhattan,263,Manhattan,1.39,7.0,10.8,0.0,2
2,2022-04-22 14:50:22,2022-04-22 15:11:45,75,Brooklyn,166,Brooklyn,2.61,15.0,15.8,0.0,2
1,2022-04-02 20:24:26,2022-04-02 20:29:48,140,Queens,236,Queens,0.8,5.5,10.8,0.0,1
2,2022-04-14 11:33:10,2022-04-14 11:53:47,170,Brooklyn,68,Brooklyn,1.44,13.0,19.56,0.0,1
2,2022-04-21 11:58:20,2022-04-21 12:09:28,170,Brooklyn,141,Queens,1.54,9.0,14.76,0.0,1
1,2022-04-11 16:51:46,2022-04-11 17:45:59,132,Queens,125,Queens,19.3,52.0,77.6,6.55,1
2,2022-04-02 14:39:14,2022-04-02 15:28:54,142,Queens,132,Queens,18.3,52.0,74.22,6.55,1
2,2022-04-09 23:25:51,2022-04-09 23:52:43,230,Manhattan,148,Queens,3.44,18.5,25.1,0.0,1
1,2022-04-03 09:29:57,2022-04-03 09:36:14,68,Brooklyn,90,Brooklyn,0.7,6.0,10.3,0.0,1
2,2022-04-28 16:37:58,2022-04-28 16:49:52,138,Queens,70,Brooklyn,2.56,11.0,16.61,0.0,1
2,2022-04-21 19:21:42,2022-04-21 19:40:05,161,Queens,42,Manhattan,4.44,16.0,24.36,0.0,1
2,2022-04-15 14:28:00,2022-04-15 14:43:43,164,Brooklyn,246,Manhattan,1.2,10.5,13.8,0.0,2
2,2022-04-12 16:44:53,2022-04-12 16:54:41,236,Queens,140,Queens,1.21,7.5,13.8,0.0,1
2,2022-04-01 21:56:36,2022-04-01 22:02:57,263,Manhattan,236,Queens,0.66,5.5,9.3,0.0,2
2,2022-04-04 19:47:00,2022-04-04 19:52:27,143,Queens,238,Manhattan,1.04,6.0,12.36,0.0,1
2,2022-04-23 18:06:46,2022-04-23 18:25:59,79,Brooklyn,161,Queens,3.19,15.0,21.3,0.0,1
2,2022-04-19 14:46:11,2022-04-19 14:56:11,50,Brooklyn,246,Manhattan,1.26,8.0,12.3,0.0,1
2,2022-04-11 10:26:13,2022-04-11 10:41:02,209,Manhattan,144,Queens,1.4,10.5,17.25,0.0,1
2,2022-04-21 18:43:48,2022-04-21 19:10:24,43,Bronx,114,Queens,7.08,23.5,33.36,0.0,1
2,2022-04-20 17:22:25,2022-04-20 17:26:45,230,Manhattan,90,Brooklyn,0.87,5.0,11.16,0.0,1
1,2022-04-24 17:49:21,2022-04-24 18:12:49,138,Queens,256,Manhattan,8.0,25.0,33.8,0.0,1
2,2022-04-08 15:35:31,2022-04-08 15:48:28,43,Bronx,162,Queens,1.79,10.0,15.96,0.0,1
1,2022-04-24 13:28:16,2022-04-24 13:52:27,107,Brooklyn,75,Brooklyn,4.5,18.5,24.8,0.0,1
1,2022-04-13 13:33:19,2022-04-13 13:45:45,164,Brooklyn,162,Queens,1.6,9.5,15.35,0.0,1
2,2022-04-21 11:04:14,2022-04-21 11:05:49,237,Manhattan,263,Manhattan,0.54,3.5,8.76,0.0,1
2,2022-04-01 21:56:15,2022-04-01 22:02:18,141,Queens,233,Manhattan,1.29,6.5,10.3,0.0,2
2,2022-04-30 19:13:13,2022-04-30 19:36:45,48,Manhattan,137,Queens,2.8,16.5,23.76,0.0,1
2,2022-04-22 02:48:31,2022-04-22 03:07:17,79,Brooklyn,189,Queens,4.12,16.5,23.3,0.0,1
2,2022-04-18 09:30:02,2022-04-18 09:38:31,170,Brooklyn,141,Queens,1.57,7.5,12.96,0.0,1
