VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2022-11-05 12:20:54,2022-11-05 12:47:42,163,Brooklyn,138,Queens,9.54,30.0,39.85,6.55,2
2,2022-11-05 01:44:23,2022-11-05 02:02:43,164,Brooklyn,261,Manhattan,3.2,13.5,20.76,0.0,1
2,2022-11-29 17:57:50,2022-11-29 18:04:47,237,Manhattan,43,Bronx,0.96,6.0,11.84,0.0,1
2,2022-11-20 01:35:38,2022-11-20 01:46:44,144,Queens,164,Brooklyn,2.14,10.0,13.8,0.0,1
1,2022-11-07 16:44:29,2022-11-07 16:53:55,164,Brooklyn,68,Brooklyn,0.7,7.0,11.3,0.0,1
2,2022-11-18 11:52:58,2022-11-18 12:01:08,237,Manhattan,236,Queens,1.03,6.5,11.27,0.0,1
2,2022-11-29 21:34:27,2022-11-29 21:52:17,113,Queens,237,Manhattan,3.48,14.5,21.04,0.0,1
2,2022-11-17 20:03:02,2022-11-17 20:16:14,230,Manhattan,164,Brooklyn,1.31,9.5,15.96,0.0,1
1,2022-11-11 12:36:49,2022-11-11 12:53:11,142,Queens,237,Manhattan,1.2,10.5,13.8,0.0,2
2,2022-11-18 22:02:02,2022-11-18 22:29:03,48,Manhattan,148,Queens,4.0,19.0,27.36,0.0,1
2,2022-11-18 01:31:32,2022-11-18 01:40:46,164,Brooklyn,148,Queens,2.1,9.0,15.36,0.0,1
1,2022-11-11 05:36:57,2022-11-11 05:45:07,146,Queens,140,Queens,2.0,9.0,12.8,0.0,2
1,2022-11-13 06:05:38,2022-11-13 06:35:33,132,Queens,127,Queens,21.8,52.0,60.6,6.55,2
2,2022-11-05 21:42:08,2022-11-05 21:54:07,170,Brooklyn,79,Brooklyn,1.66,9.5,17.29,0.0,1
2,2022-11-02 22:21:06,2022-11-02 22:33:08,237,Manhattan,151,Queens,3.13,11.5,18.36,0.0,1
