VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
1,2023-12-07 00:17:40,2023-12-07 00:23:47,230,Manhattan,164,Brooklyn,0.6,6.5,13.8,0.0,1
1,2023-12-09 02:15:10,2023-12-09 02:26:01,246,Manhattan,142,Queens,2.3,12.1,20.5,0.0,1
2,2023-12-31 12:57:11,2023-12-31 13:04:22,262,Manhattan,236,Queens,1.48,9.3,15.96,0.0,1
2,2023-12-18 20:40:19,2023-12-18 20:51:03,170,Brooklyn,125,Queens,2.45,12.8,21.36,0.0,1
1,2023-12-15 08:12:44,2023-12-15 08:24:49,236,Queens,238,Manhattan,1.1,10.7,17.65,0.0,1
2,2023-12-22 19:25:45,2023-12-22 19:51:25,43,Bronx,164,Brooklyn,2.74,23.3,37.25,0.0,1
2,2023-12-14 08:01:45,2023-12-14 08:10:09,233,Manhattan,100,Brooklyn,1.01,9.3,17.29,0.0,1
1,2023-12-09 13:19:49,2023-12-09 13:26:55,164,Brooklyn,170,Brooklyn,0.8,7.2,12.2,0.0,1
2,2023-12-31 13:07:28,2023-12-31 13:20:23,48,Manhattan,239,Manhattan,1.78,13.5,17.5,0.0,2
1,2023-12-23 04:19:55,2023-12-23 04:37:20,107,Brooklyn,112,Queens,4.8,21.2,26.2,0.0,2
2,2023-12-09 10:36:00,2023-12-09 10:56:40,163,Brooklyn,261,Manhattan,8.27,35.2,47.04,0.0,1
2,2023-12-12 13:46:43,2023-12-12 14:01:44,229,Manhattan,146,Queens,2.29,16.3,24.36,0.0,1
1,2023-12-20 12:16:18,2023-12-20 12:38:29,48,Manhattan,107,Brooklyn,2.7,17.7,26.0,0.0,1
2,2023-12-15 15:55:50,2023-12-15 16:09:30,161,Queens,107,Brooklyn,2.25,14.9,22.68,0.0,1
2,2023-12-04 22:52:23,2023-12-04 23:01:46,161,Queens,113,Queens,2.11,-12.1,-17.1,0.0,4
2,2023-12-29 10:40:32,2023-12-29 11:01:54,186,Queens,163,Brooklyn,1.72,18.4,23.4,0.0,1
2,2023-12-09 14:42:35,2023-12-09 14:55:36,249,Manhattan,231,Manhattan,1.93,13.5,21.0,0.0,1
2,2023-12-16 07:43:11,2023-12-16 07:58:16,195,Manhattan,33,Brooklyn,2.46,15.6,17.1,0.0,2
2,2023-12-26 14:47:44,2023-12-26 15:02:46,237,Manhattan,230,Manhattan,1.21,14.2,18.2,0.0,2
2,2023-12-30 23:18:06,2023-12-30 23:20:28,79,Brooklyn,113,Queens,0.51,5.1,20.1,0.0,1
2,2023-12-21 15:55:20,2023-12-21 16:26:44,170,Brooklyn,231,Manhattan,5.0,31.0,45.0,0.0,1
2,2023-12-09 15:40:24,2023-12-09 15:51:41,237,Manhattan,262,Manhattan,1.66,12.1,19.32,0.0,1
1,2023-12-01 21:19:10,2023-12-01 21:30:13,229,Manhattan,137,Queens,1.1,10.0,16.0,0.0,1
1,2023-12-11 06:31:57,2023-12-11 06:43:55,239,Manhattan,161,Queens,2.6,14.2,19.2,0.0,1
2,2023-12-08 09:02:01,2023-12-08 09:39:53,138,Queens,161,Queens,10.6,47.8,78.24,6.94,1
2,2023-12-08 09:14:48,2023-12-08 09:22:41,141,Queens,263,Manhattan,0.82,8.6,13.23,0.0,1
2,2023-12-10 13:30:14,2023-12-10 13:35:14,170,Brooklyn,170,Brooklyn,0.7,7.2,11.2,0.0,2
1,2023-12-01 00:58:53,2023-12-01 01:04:45,79,Brooklyn,90,Brooklyn,0.9,7.9,12.9,0.0,1
2,2023-12-09 13:49:41,2023-12-09 13:56:31,263,Manhattan,162,Queens,1.05,7.9,14.28,0.0,1
1,2023-12-20 13:00:32,2023-12-20 13:06:27,75,Brooklyn,151,Queens,1.3,8.6,11.62,0.0,1
1,2023-12-24 00:32:34,2023-12-24 00:47:23,132,Queens,138,Queens,11.0,41.5,50.75,0.0,3
2,2023-12-07 23:16:03,2023-12-07 23:28:27,181,Brooklyn,177,Queens,3.62,17.0,19.5,0.0,2
2,2023-12-24 20:01:07,2023-12-24 20:29:20,229,Manhattan,45,Manhattan,3.77,26.8,30.8,0.0,1
1,2023-12-15 17:03:16,2023-12-15 17:13:21,140,Queens,237,Manhattan,1.1,10.7,18.2,0.0,1
2,2023-12-05 08:38:02,2023-12-05 08:53:17,249,Manhattan,88,Brooklyn,2.63,16.3,22.3,0.0,1
1,2023-12-22 21:37:30,2023-12-22 21:37:40,79,Brooklyn,79,Brooklyn,0.0,3.0,8.0,0.0,3
2,2023-12-28 20:25:36,2023-12-28 20:31:25,141,Queens,237,Manhattan,0.93,7.9,16.13,0.0,1
2,2023-12-21 15:57:17,2023-12-21 16:25:40,113,Queens,230,Manhattan,1.87,24.0,35.0,0.0,1
2,2023-12-24 09:39:34,2023-12-24 09:44:47,141,Queens,236,Queens,1.25,7.9,15.47,0.0,1
