VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2021-04-09 12:27:00,2021-04-09 12:47:00,35,Manhattan,225,Manhattan,3.46,19.56,23.11,0.0,0
2,2021-04-19 20:04:02,2021-04-19 20:19:56,107,Brooklyn,236,Queens,3.35,14.0,21.36,0.0,1
2,2021-04-24 13:14:54,2021-04-24 13:39:39,48,Manhattan,148,Queens,4.05,17.5,21.3,0.0,1
2,2021-04-11 13:18:33,2021-04-11 13:52:38,186,Queens,265,Manhattan,14.11,41.0,72.05,27.75,2
1,2021-04-15 15:51:13,2021-04-15 16:04:51,142,Queens,151,Queens,1.5,10.0,17.15,0.0,1
1,2021-04-16 22:09:39,2021-04-16 22:16:39,114,Queens,246,Manhattan,1.8,8.0,13.3,0.0,1
1,2021-04-19 22:34:48,2021-04-19 22:43:46,48,Manhattan,236,Queens,3.2,11.5,18.35,0.0,1
1,2021-04-21 08:23:36,2021-04-21 08:38:28,262,Manhattan,142,Queens,2.3,11.5,17.75,0.0,1
2,2021-04-12 05:46:42,2021-04-12 06:38:12,132,Queens,44,Manhattan,38.9,101.5,108.92,6.12,2
6,2021-04-07 08:04:39,2021-04-07 08:04:34,265,Manhattan,17,Manhattan,1.1,19.2,20.0,0.0,0
2,2021-04-24 14:56:20,2021-04-24 14:58:51,263,Manhattan,262,Manhattan,0.71,4.0,9.12,0.0,1
1,2021-04-17 23:14:18,2021-04-17 23:28:11,48,Manhattan,79,Brooklyn,2.8,11.5,18.35,0.0,1
1,2021-04-27 11:07:26,2021-04-27 11:37:13,246,Manhattan,257,Manhattan,8.2,28.0,49.2,6.55,1
1,2021-04-24 18:21:37,2021-04-24 18:36:47,234,Manhattan,50,Brooklyn,2.3,11.5,17.8,0.0,1
2,2021-04-26 19:34:34,2021-04-26 19:44:36,125,Queens,45,Manhattan,1.55,8.5,15.36,0.0,1
2,2021-04-05 11:34:19,2021-04-05 11:46:49,125,Queens,161,Queens,2.64,11.0,14.3,0.0,2
2,2021-04-15 08:03:40,2021-04-15 08:25:58,238,Manhattan,234,Manhattan,4.69,18.0,25.56,0.0,1
1,2021-04-23 14:54:41,2021-04-23 15:11:50,24,Manhattan,142,Queens,2.6,13.0,19.55,0.0,1
2,2021-04-10 07:11:03,2021-04-10 07:11:11,230,Manhattan,264,Manhattan,0.0,2.5,3.3,0.0,2
1,2021-04-28 23:33:14,2021-04-28 23:49:44,140,Queens,241,Manhattan,9.8,27.5,31.3,0.0,2
1,2021-04-10 23:28:53,2021-04-10 23:37:03,87,Brooklyn,148,Queens,1.5,7.5,12.43,0.0,1
2,2021-04-07 09:59:44,2021-04-07 10:03:19,236,Queens,75,Brooklyn,0.91,5.0,10.79,0.0,1
2,2021-04-20 17:16:42,2021-04-20 17:36:36,68,Brooklyn,238,Manhattan,3.56,15.0,24.12,0.0,1
