VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2023-09-17 19:12:54,2023-09-17 19:33:37,239,Manhattan,246,Manhattan,3.42,25.54,35.45,0.0,0
2,2023-09-28 16:59:42,2023-09-28 17:18:39,100,Brooklyn,237,Manhattan,1.48,16.3,27.36,0.0,1
1,2023-09-02 17:26:43,2023-09-02 17:45:54,163,Brooklyn,243,Manhattan,7.2,30.3,41.15,0.0,1
2,2023-09-29 09:06:25,2023-09-29 09:22:50,162,Queens,68,Brooklyn,2.17,15.8,23.36,0.0,0
2,2023-09-29 20:48:29,2023-09-29 20:56:00,209,Manhattan,261,Manhattan,1.13,9.3,17.16,0.0,1
1,2023-09-04 20:20:28,2023-09-04 20:38:30,230,Manhattan,170,Brooklyn,1.7,16.3,23.3,0.0,1
2,2023-09-13 17:54:20,2023-09-13 18:02:37,151,Queens,75,Brooklyn,1.54,10.7,17.64,0.0,1
2,2023-09-29 20:36:01,2023-09-29 20:38:53,237,Manhattan,236,Queens,0.59,5.8,12.96,0.0,1
1,2023-09-18 14:55:20,2023-09-18 15:05:23,170,Brooklyn,107,Brooklyn,1.0,10.7,18.35,0.0,1
2,2023-09-11 07:46:42,2023-09-11 07:54:54,229,Manhattan,140,Queens,1.17,9.3,15.96,0.0,1
1,2023-09-18 18:14:59,2023-09-18 18:19:24,263,Manhattan,264,Manhattan,0.6,6.5,14.95,0.0,0
1,2023-09-21 08:57:25,2023-09-21 09:24:47,42,Manhattan,254,Manhattan,10.0,41.5,43.0,0.0,2
1,2023-09-14 15:56:00,2023-09-14 16:32:02,234,Manhattan,141,Queens,3.2,31.0,42.0,0.0,1
1,2023-09-04 17:47:21,2023-09-04 19:24:07,68,Brooklyn,39,Manhattan,12.4,83.5,87.5,0.0,2
1,2023-09-30 21:28:53,2023-09-30 21:38:38,246,Manhattan,164,Brooklyn,1.0,10.0,16.0,0.0,1
2,2023-09-10 20:53:16,2023-09-10 21:14:47,138,Queens,58,Brooklyn,12.28,46.4,62.59,6.94,1
2,2023-09-13 20:48:35,2023-09-13 21:01:27,162,Queens,79,Brooklyn,3.2,17.0,26.4,0.0,1
2,2023-09-15 06:41:47,2023-09-15 07:03:32,239,Manhattan,138,Queens,10.15,40.8,68.09,6.94,1
2,2023-09-25 10:28:42,2023-09-25 10:52:34,261,Manhattan,234,Manhattan,2.69,21.2,25.2,0.0,2
1,2023-09-05 14:58:56,2023-09-05 15:25:42,239,Manhattan,161,Queens,2.3,17.0,21.0,0.0,2
2,2023-09-30 19:40:55,2023-09-30 19:59:31,263,Manhattan,4,Manhattan,5.08,24.0,33.6,0.0,1
2,2023-09-07 11:22:31,2023-09-07 12:10:15,132,Queens,113,Queens,18.17,70.0,97.69,6.94,1
2,2023-09-12 12:04:01,2023-09-12 12:16:30,143,Queens,151,Queens,1.64,13.5,21.0,0.0,1
2,2023-09-08 19:48:54,2023-09-08 20:01:10,161,Queens,164,Brooklyn,0.93,12.1,22.32,0.0,1
2,2023-09-29 17:17:43,2023-09-29 17:32:03,143,Queens,237,Manhattan,1.69,13.5,21.0,0.0,1
1,2023-09-27 15:17:32,2023-09-27 15:21:26,48,Manhattan,68,Brooklyn,0.6,5.8,11.75,0.0,1
2,2023-09-06 09:02:48,2023-09-06 10:13:50,132,Queens,166,Brooklyn,18.56,70.0,95.88,6.94,1
1,2023-09-13 16:43:28,2023-09-13 16:54:02,233,Manhattan,224,Manhattan,1.5,11.4,19.9,0.0,1
2,2023-09-14 19:26:25,2023-09-14 19:44:42,158,Queens,211,Manhattan,1.58,16.3,27.36,0.0,1
1,2023-09-19 13:24:47,2023-09-19 13:39:27,162,Queens,237,Manhattan,0.9,12.1,16.1,0.0,4
2,2023-09-02 23:33:42,2023-09-02 23:47:32,230,Manhattan,229,Manhattan,1.1,9.3,14.3,0.0,2
2,2023-09-03 07:48:07,2023-09-03 07:59:15,140,Queens,236,Queens,1.58,12.1,19.32,0.0,1
2,2023-09-12 13:52:27,2023-09-12 15:19:54,48,Manhattan,132,Queens,17.36,70.0,88.8,0.0,1
2,2023-09-29 21:09:14,2023-09-29 21:27:40,13,Manhattan,48,Manhattan,4.36,21.9,26.9,0.0,1
1,2023-09-16 22:39:28,2023-09-16 22:58:42,25,Manhattan,79,Brooklyn,5.1,22.6,34.5,0.0,1
1,2023-09-01 19:14:07,2023-09-01 19:34:19,229,Manhattan,249,Manhattan,3.4,20.5,32.4,0.0,1
