VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
1,2021-09-30 11:55:16,2021-09-30 12:11:53,163,Brooklyn,113,Queens,2.3,12.0,15.3,0.0,2
1,2021-09-26 16:10:02,2021-09-26 16:28:36,186,Queens,4,Manhattan,3.0,13.5,16.8,0.0,1
2,2021-09-15 15:36:39,2021-09-15 15:54:46,239,Manhattan,262,Manhattan,2.36,13.0,19.56,0.0,1
2,2021-09-25 21:11:14,2021-09-25 21:23:26,234,Manhattan,186,Queens,1.28,9.0,16.0,0.0,1
1,2021-09-29 11:27:25,2021-09-29 11:34:19,75,Brooklyn,74,Brooklyn,1.0,6.5,8.75,0.0,1
2,2021-09-24 02:01:28,2021-09-24 02:04:34,234,Manhattan,170,Brooklyn,0.7,5.0,10.56,0.0,1
2,2021-09-11 16:12:27,2021-09-11 16:20:43,236,Queens,163,Brooklyn,1.53,8.0,12.43,0.0,1
1,2021-09-16 13:18:11,2021-09-16 13:34:01,68,Brooklyn,13,Manhattan,3.4,14.5,20.47,0.0,1
1,2021-09-22 02:21:27,2021-09-22 02:47:31,132,Queens,7,Manhattan,16.0,43.5,46.05,0.0,2
1,2021-09-21 16:28:25,2021-09-21 16:38:10,140,Queens,237,Manhattan,1.0,7.5,14.15,0.0,1
2,2021-09-24 06:08:37,2021-09-24 06:21:50,132,Queens,197,Manhattan,4.96,16.0,21.41,0.0,1
2,2021-09-13 07:48:56,2021-09-13 08:01:47,236,Queens,142,Queens,2.19,11.0,14.3,0.0,2
2,2021-09-07 18:49:47,2021-09-07 19:07:35,263,Manhattan,166,Brooklyn,3.71,15.0,23.16,0.0,1
2,2021-09-22 22:56:37,2021-09-22 23:03:39,163,Brooklyn,48,Manhattan,1.45,7.0,12.96,0.0,1
1,2021-09-23 01:46:31,2021-09-23 01:54:51,264,Manhattan,264,Manhattan,1.1,7.5,8.8,0.0,2
2,2021-09-02 16:14:45,2021-09-02 16:28:00,236,Queens,230,Manhattan,2.08,10.5,16.56,0.0,1
2,2021-09-17 19:04:04,2021-09-17 19:07:11,186,Queens,68,Brooklyn,0.6,4.0,8.3,0.0,2
2,2021-09-19 02:17:07,2021-09-19 02:38:50,232,Manhattan,142,Queens,5.52,19.5,27.96,0.0,1
2,2021-09-27 00:08:13,2021-09-27 00:38:49,132,Queens,90,Brooklyn,18.73,52.0,75.72,6.55,1
1,2021-09-23 19:59:55,2021-09-23 20:28:30,211,Manhattan,262,Manhattan,4.6,21.0,28.8,0.0,1
1,2021-09-29 11:20:31,2021-09-29 11:30:59,238,Manhattan,236,Queens,1.6,9.0,15.95,0.0,1
2,2021-09-23 10:13:23,2021-09-23 10:22:01,237,Manhattan,236,Queens,1.32,7.5,14.04,0.0,1
2,2021-09-21 06:33:35,2021-09-21 07:08:38,132,Queens,188,Queens,10.19,32.5,34.55,0.0,2
2,2021-09-04 15:09:32,2021-09-04 15:09:36,163,Brooklyn,163,Brooklyn,0.0,65.3,71.1,0.0,1
1,2021-09-02 17:56:00,2021-09-02 18:01:27,143,Queens,239,Manhattan,1.0,6.0,13.35,0.0,1
2,2021-09-27 10:32:41,2021-09-27 10:38:02,163,Brooklyn,162,Queens,0.86,5.5,10.56,0.0,1
2,2021-09-15 19:57:01,2021-09-15 20:21:21,132,Queens,256,Manhattan,16.68,41.0,44.05,0.0,2
2,2021-09-09 01:48:43,2021-09-09 01:55:04,164,Brooklyn,68,Brooklyn,1.7,7.0,13.5,0.0,1
