VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
1,2023-01-18 08:10:05,2023-01-18 08:24:57,239,Manhattan,246,Manhattan,4.0,31.5,33.0,0.0,1
2,2023-01-31 09:52:51,2023-01-31 10:08:20,186,Queens,170,Brooklyn,1.24,14.2,21.84,0.0,1
2,2023-01-26 00:22:12,2023-01-26 00:37:29,164,Brooklyn,141,Queens,2.77,17.7,22.7,0.0,1
2,2023-01-26 07:47:36,2023-01-26 07:54:40,186,Queens,234,Manhattan,0.48,7.2,11.2,0.0,1
2,2023-01-24 18:54:14,2023-01-24 19:12:49,230,Manhattan,41,Manhattan,3.68,21.2,27.7,0.0,2
1,2023-01-20 17:06:23,2023-01-20 17:16:45,162,Queens,237,Manhattan,0.9,10.7,17.2,0.0,2
2,2023-01-11 13:39:44,2023-01-11 13:42:46,263,Manhattan,263,Manhattan,0.44,5.1,10.92,0.0,1
2,2023-01-30 08:20:09,2023-01-30 08:34:32,239,Manhattan,244,Manhattan,5.46,24.7,33.0,0.0,1
2,2023-01-14 03:49:02,2023-01-14 03:55:48,79,Brooklyn,107,Brooklyn,1.28,9.3,14.8,0.0,1
2,2023-01-05 15:37:10,2023-01-05 16:03:12,144,Queens,239,Manhattan,5.32,26.8,36.96,0.0,1
2,2023-01-22 03:41:41,2023-01-22 03:51:22,148,Queens,249,Manhattan,1.44,10.7,18.84,0.0,1
2,2023-01-03 16:56:40,2023-01-03 17:08:16,113,Queens,231,Manhattan,1.66,12.1,22.32,0.0,1
2,2023-01-19 14:39:34,2023-01-19 14:49:35,236,Queens,141,Queens,1.32,10.0,14.0,0.0,2
2,2023-01-08 02:09:34,2023-01-08 02:18:01,148,Queens,107,Brooklyn,1.27,10.0,18.0,0.0,1
1,2023-01-15 12:33:48,2023-01-15 12:43:33,230,Manhattan,246,Manhattan,1.3,10.0,14.0,0.0,2
2,2023-01-07 06:30:54,2023-01-07 06:38:46,186,Queens,43,Bronx,2.13,11.4,16.0,0.0,1
1,2023-01-17 11:20:45,2023-01-17 11:56:08,90,Brooklyn,181,Brooklyn,4.6,28.9,39.45,0.0,1
2,2023-01-11 17:22:13,2023-01-11 17:42:17,161,Queens,125,Queens,2.99,19.1,32.0,0.0,1
2,2023-01-25 09:33:02,2023-01-25 09:44:51,138,Queens,226,Manhattan,5.34,22.6,30.35,0.0,2
1,2023-01-11 14:42:47,2023-01-11 14:52:01,229,Manhattan,263,Manhattan,1.6,10.0,16.0,0.0,1
2,2023-01-30 11:38:53,2023-01-30 11:44:20,237,Manhattan,237,Manhattan,0.76,7.2,13.44,0.0,1
2,2023-01-03 17:21:57,2023-01-03 17:43:13,161,Queens,151,Queens,3.14,21.2,33.24,0.0,1
1,2023-01-09 17:07:29,2023-01-09 17:30:51,186,Queens,42,Manhattan,0.0,24.2,25.7,0.0,1
2,2023-01-08 00:03:15,2023-01-08 00:37:17,148,Queens,142,Queens,5.72,32.4,44.88,0.0,1
2,2023-01-20 00:41:03,2023-01-20 00:46:13,249,Manhattan,249,Manhattan,0.76,7.2,15.25,0.0,1
2,2023-01-15 23:00:32,2023-01-15 23:38:57,132,Queens,161,Queens,19.14,70.0,97.91,6.55,1
2,2023-01-25 13:11:56,2023-01-25 13:39:26,142,Queens,127,Queens,9.26,41.5,47.5,0.0,1
1,2023-01-28 02:25:20,2023-01-28 02:53:09,114,Queens,228,Manhattan,8.3,35.9,53.15,0.0,1
1,2023-01-22 13:08:17,2023-01-22 13:12:23,162,Queens,161,Queens,0.6,5.8,11.75,0.0,1
1,2023-01-21 12:19:33,2023-01-21 12:22:08,75,Brooklyn,75,Brooklyn,0.7,5.8,7.3,0.0,2
2,2023-01-13 11:57:05,2023-01-13 12:10:33,236,Queens,163,Brooklyn,1.52,12.8,21.0,0.0,1
2,2023-01-10 12:44:29,2023-01-10 13:04:24,262,Manhattan,122,Queens,8.67,36.6,52.15,6.55,2
2,2023-01-18 12:24:26,2023-01-18 12:27:37,143,Queens,239,Manhattan,0.61,5.8,11.76,0.0,1
1,2023-01-16 18:26:51,2023-01-16 18:42:06,186,Queens,170,Brooklyn,0.9,13.5,17.5,0.0,2
1,2023-01-07 13:47:42,2023-01-07 13:52:10,137,Queens,224,Manhattan,0.8,6.5,10.5,0.0,2
2,2023-01-14 21:11:44,2023-01-14 21:21:00,162,Queens,237,Manhattan,1.48,10.7,18.84,0.0,1
1,2023-01-28 04:35:21,2023-01-28 04:56:14,144,Queens,24,Manhattan,6.6,28.9,40.65,0.0,1
1,2023-01-11 18:17:15,2023-01-11 18:21:11,163,Brooklyn,230,Manhattan,0.4,5.1,11.6,0.0,2
2,2023-01-08 19:24:52,2023-01-08 19:46:48,132,Queens,170,Brooklyn,16.42,70.0,104.85,8.88,1
2,2023-01-28 19:20:55,2023-01-28 19:28:49,90,Brooklyn,186,Queens,0.86,8.6,14.1,0.0,1
1,2023-01-18 18:20:36,2023-01-18 18:46:21,230,Manhattan,13,Manhattan,4.6,26.8,39.95,0.0,1
1,2023-01-05 13:14:33,2023-01-05 13:42:40,138,Queens,163,Brooklyn,9.9,42.9,59.7,6.55,2
2,2023-01-18 09:20:53,2023-01-18 09:34:56,143,Queens,151,Queens,2.61,17.0,23.0,0.0,1
2,2023-01-26 17:11:28,2023-01-26 17:31:57,249,Manhattan,142,Queens,3.09,20.5,35.1,0.0,1
2,2023-01-18 16:02:17,2023-01-18 16:07:33,140,Queens,229,Manhattan,0.96,7.2,11.2,0.0,2
2,2023-01-15 06:00:59,2023-01-15 06:04:23,141,Queens,75,Brooklyn,1.56,7.9,15.48,0.0,1
2,2023-01-18 18:24:47,2023-01-18 18:57:39,125,Queens,236,Queens,6.38,34.5,49.2,0.0,1
1,2023-01-02 22:59:08,2023-01-02 23:21:45,87,Brooklyn,229,Manhattan,6.1,27.5,37.38,0.0,0
2,2023-01-03 15:56:06,2023-01-03 16:16:09,107,Brooklyn,13,Manhattan,4.85,24.0,33.6,0.0,1
1,2023-01-15 11:06:54,2023-01-15 11:16:12,230,Manhattan,229,Manhattan,1.2,10.0,14.0,0.0,1
1,2023-01-23 12:43:27,2023-01-23 12:49:01,237,Manhattan,236,Queens,1.1,7.9,14.25,0.0,1
2,2023-01-14 11:58:29,2023-01-14 12:01:35,170,Brooklyn,170,Brooklyn,0.49,5.1,10.92,0.0,1
2,2023-01-25 11:58:18,2023-01-25 12:06:58,262,Manhattan,237,Manhattan,2.28,12.8,20.16,0.0,1
2,2023-01-20 11:33:22,2023-01-20 11:52:19,50,Brooklyn,229,Manhattan,1.98,17.0,27.3,0.0,1
2,2023-01-11 12:57:09,2023-01-11 13:25:57,144,Queens,141,Queens,4.32,27.5,37.8,0.0,1
1,2023-01-19 16:06:01,2023-01-19 16:30:36,144,Queens,48,Manhattan,2.5,20.5,29.5,0.0,1
