VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2024-04-16 15:16:30,2024-04-16 15:17:53,236,Queens,236,Queens,0.19,-3.7,-7.7,0.0,4
2,2024-04-14 22:59:40,2024-04-14 23:09:01,114,Queens,79,Brooklyn,1.36,10.0,18.0,0.0,1
2,2024-04-13 04:37:28,2024-04-13 04:44:39,137,Queens,148,Queens,2.62,12.8,17.8,0.0,2
2,2024-04-27 10:55:55,2024-04-27 11:08:05,246,Manhattan,234,Manhattan,1.62,12.8,20.16,0.0,1
2,2024-04-17 19:05:14,2024-04-17 19:37:34,261,Manhattan,163,Brooklyn,4.23,28.9,35.4,0.0,2
2,2024-04-11 02:57:04,2024-04-11 03:08:18,246,Manhattan,79,Brooklyn,2.45,13.22,17.22,0.0,0
2,2024-04-01 16:31:28,2024-04-01 16:40:45,237,Manhattan,43,Bronx,2.03,11.4,20.58,0.0,1
2,2024-04-24 19:45:20,2024-04-25 19:34:51,163,Brooklyn,237,Manhattan,0.91,7.9,17.28,0.0,1
2,2024-04-05 10:58:51,2024-04-05 11:15:48,262,Manhattan,234,Manhattan,4.14,21.9,31.08,0.0,1
2,2024-04-17 01:04:54,2024-04-17 01:20:39,141,Queens,116,Queens,5.04,24.0,34.8,0.0,1
2,2024-04-14 11:00:39,2024-04-14 11:07:57,233,Manhattan,234,Manhattan,1.07,8.6,14.6,0.0,1
2,2024-04-23 15:35:13,2024-04-23 15:43:54,141,Queens,75,Brooklyn,1.42,10.7,17.64,0.0,1
2,2024-04-15 12:21:08,2024-04-15 12:38:26,142,Queens,151,Queens,2.68,18.4,26.88,0.0,1
2,2024-04-21 21:32:58,2024-04-21 21:42:51,230,Manhattan,162,Queens,1.1,10.0,18.0,0.0,1
2,2024-04-17 15:12:23,2024-04-17 15:18:41,140,Queens,140,Queens,0.38,7.2,13.44,0.0,1
1,2024-04-10 18:41:19,2024-04-10 19:05:52,246,Manhattan,75,Brooklyn,5.2,24.76,28.76,0.0,0
1,2024-04-12 11:56:36,2024-04-12 12:13:00,263,Manhattan,170,Brooklyn,3.5,19.8,23.8,0.0,2
2,2024-04-01 12:04:31,2024-04-01 12:20:21,140,Queens,230,Manhattan,1.7,14.9,19.9,0.0,1
2,2024-04-21 14:06:10,2024-04-21 14:32:17,239,Manhattan,249,Manhattan,3.46,24.0,33.6,0.0,1
2,2024-04-10 19:03:32,2024-04-10 19:11:16,158,Queens,90,Brooklyn,0.81,8.6,18.12,0.0,1
1,2024-04-23 21:47:02,2024-04-23 21:59:43,162,Queens,148,Queens,3.2,15.6,24.7,0.0,1
1,2024-04-17 02:26:35,2024-04-17 02:57:48,164,Brooklyn,160,Queens,9.0,39.4,64.19,6.94,1
2,2024-04-04 17:13:05,2024-04-04 17:13:12,143,Queens,143,Queens,0.0,87.0,97.44,6.94,1
2,2024-04-03 20:45:39,2024-04-03 21:05:09,113,Queens,161,Queens,2.81,19.1,30.12,0.0,1
2,2024-04-22 21:25:52,2024-04-22 21:36:10,246,Manhattan,68,Brooklyn,1.77,12.1,22.23,0.0,1
2,2024-04-11 11:55:15,2024-04-11 12:00:04,107,Brooklyn,170,Brooklyn,0.6,6.5,10.5,0.0,2
2,2024-04-12 17:15:22,2024-04-12 17:32:51,239,Manhattan,237,Manhattan,2.2,17.0,28.2,0.0,1
2,2024-04-05 22:35:59,2024-04-05 22:43:58,230,Manhattan,141,Queens,1.4,9.3,14.3,0.0,2
2,2024-04-19 00:11:24,2024-04-19 00:16:32,237,Manhattan,162,Queens,1.1,7.9,13.9,0.0,1
2,2024-04-16 14:40:02,2024-04-16 14:46:09,161,Queens,163,Brooklyn,0.54,7.2,11.2,0.0,2
2,2024-04-20 10:21:13,2024-04-20 10:27:26,237,Manhattan,236,Queens,1.14,8.6,15.12,0.0,1
2,2024-04-18 11:36:56,2024-04-18 11:49:16,90,Brooklyn,211,Manhattan,1.43,12.1,19.32,0.0,1
2,2024-04-01 10:45:46,2024-04-01 11:00:13,230,Manhattan,249,Manhattan,1.86,14.2,22.75,0.0,1
2,2024-04-12 23:30:34,2024-04-12 23:54:29,148,Queens,256,Manhattan,2.49,22.6,33.12,0.0,1
2,2024-04-19 20:25:51,2024-04-19 20:34:58,141,Queens,236,Queens,1.83,11.4,18.86,0.0,1
2,2024-04-23 20:28:50,2024-04-23 20:36:04,100,Brooklyn,143,Queens,1.58,9.3,21.3,0.0,1
2,2024-04-28 15:53:07,2024-04-28 16:08:49,230,Manhattan,141,Queens,2.4,-16.3,-20.3,0.0,4
1,2024-04-10 13:45:49,2024-04-10 14:17:36,229,Manhattan,255,Manhattan,7.1,38.0,48.3,0.0,1
2,2024-04-17 21:26:00,2024-04-17 21:32:56,249,Manhattan,144,Queens,0.94,8.6,15.6,0.0,1
1,2024-04-04 22:18:59,2024-04-04 22:36:27,249,Manhattan,229,Manhattan,2.9,18.4,28.05,0.0,1
2,2024-04-12 23:54:40,2024-04-13 00:01:14,141,Queens,262,Manhattan,1.82,10.0,18.0,0.0,1
1,2024-04-01 19:36:55,2024-04-01 19:53:09,161,Queens,239,Manhattan,3.3,19.1,29.44,0.0,0
2,2024-04-05 07:44:26,2024-04-05 08:10:17,239,Manhattan,88,Brooklyn,8.15,37.68,45.68,0.0,0
2,2024-04-03 10:20:29,2024-04-03 11:27:19,132,Queens,237,Manhattan,19.89,70.0,107.56,13.88,1
2,2024-04-24 03:27:27,2024-04-24 03:36:03,144,Queens,68,Brooklyn,2.21,12.1,19.1,0.0,1
