VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2021-10-31 20:43:38,2021-10-31 21:10:41,42,Manhattan,230,Manhattan,5.9,25.0,28.8,0.0,1
2,2021-10-31 18:27:06,2021-10-31 18:40:08,142,Queens,186,Queens,2.11,10.0,13.3,0.0,2
1,2021-10-18 19:23:51,2021-10-18 19:36:37,13,Manhattan,234,Manhattan,3.0,12.0,18.3,0.0,1
2,2021-10-08 21:08:35,2021-10-08 21:17:05,100,Brooklyn,249,Manhattan,1.48,7.5,13.3,0.0,1
2,2021-10-13 20:03:10,2021-10-13 20:19:19,140,Queens,209,Manhattan,5.73,19.0,27.96,0.0,1
2,2021-10-16 20:11:19,2021-10-16 20:18:55,163,Brooklyn,239,Manhattan,1.47,7.5,13.56,0.0,1
2,2021-10-02 08:58:42,2021-10-02 09:03:23,234,Manhattan,161,Queens,1.15,6.0,11.16,0.0,1
2,2021-10-28 20:22:37,2021-10-28 20:32:13,142,Queens,68,Brooklyn,1.49,8.0,14.16,0.0,1
2,2021-10-18 12:20:53,2021-10-18 12:30:57,113,Queens,224,Manhattan,0.78,7.0,10.3,0.0,2
2,2021-10-25 18:15:06,2021-10-25 18:42:22,161,Queens,158,Queens,3.85,19.0,29.13,0.0,1
2,2021-10-12 09:35:29,2021-10-12 09:46:18,142,Queens,237,Manhattan,1.33,8.5,14.75,0.0,1
2,2021-10-03 11:00:10,2021-10-03 11:06:07,45,Manhattan,231,Manhattan,0.35,5.5,8.8,0.0,2
2,2021-10-30 22:25:39,2021-10-30 22:44:14,132,Queens,28,Manhattan,6.96,23.0,25.55,0.0,2
2,2021-10-29 01:53:06,2021-10-29 02:15:01,231,Manhattan,236,Queens,5.46,20.0,27.37,0.0,1
2,2021-10-31 01:10:33,2021-10-31 01:22:08,79,Brooklyn,125,Queens,1.82,9.5,13.3,0.0,2
2,2021-10-07 08:56:12,2021-10-07 09:01:20,141,Queens,262,Manhattan,1.09,5.5,10.56,0.0,1
1,2021-10-16 01:21:57,2021-10-16 01:25:54,50,Brooklyn,48,Manhattan,0.8,5.0,10.8,0.0,1
1,2021-10-21 10:29:33,2021-10-21 10:33:59,137,Queens,229,Manhattan,1.2,5.5,11.8,0.0,1
1,2021-10-06 15:29:40,2021-10-06 15:54:52,236,Queens,164,Brooklyn,2.5,16.0,25.35,0.0,1
2,2021-10-23 16:02:24,2021-10-23 16:15:49,234,Manhattan,161,Queens,1.56,10.0,15.96,0.0,1
1,2021-10-04 14:12:28,2021-10-04 14:33:40,140,Queens,163,Brooklyn,1.8,13.5,16.8,0.0,2
2,2021-10-03 10:07:06,2021-10-03 10:10:21,85,Brooklyn,85,Brooklyn,0.38,23.45,27.0,0.0,0
2,2021-10-12 10:30:21,2021-10-12 10:34:35,237,Manhattan,237,Manhattan,0.62,4.5,7.8,0.0,2
2,2021-10-09 16:33:04,2021-10-09 16:40:40,107,Brooklyn,224,Manhattan,0.88,6.5,10.8,0.0,1
2,2021-10-05 18:07:39,2021-10-05 18:58:04,229,Manhattan,134,Queens,9.35,36.5,44.8,0.0,1
1,2021-10-20 01:37:16,2021-10-20 01:37:48,265,Manhattan,265,Manhattan,0.0,46.0,47.3,0.0,1
2,2021-10-20 12:58:43,2021-10-20 13:02:03,236,Queens,236,Queens,0.25,4.0,8.4,0.0,1
2,2021-10-21 21:37:15,2021-10-21 21:49:46,79,Brooklyn,164,Brooklyn,1.59,9.0,12.8,0.0,2
2,2021-10-07 14:53:56,2021-10-07 15:11:45,162,Queens,236,Queens,1.84,12.0,18.36,0.0,1
1,2021-10-28 09:28:06,2021-10-28 09:41:30,236,Queens,163,Brooklyn,2.2,10.5,15.87,0.0,1
1,2021-10-19 14:21:57,2021-10-19 14:52:51,239,Manhattan,138,Queens,10.3,32.5,52.9,6.55,1
1,2021-10-06 06:15:01,2021-10-06 06:20:04,186,Queens,161,Queens,1.5,6.5,12.7,0.0,1
2,2021-10-24 20:43:20,2021-10-24 20:44:36,74,Brooklyn,74,Brooklyn,0.32,12.0,12.3,0.0,2
2,2021-10-06 22:13:07,2021-10-06 22:25:34,161,Queens,262,Manhattan,2.98,11.5,19.13,0.0,1
