VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2024-02-29 21:58:12,2024-02-29 22:15:21,230,Manhattan,41,Manhattan,4.36,20.5,30.6,0.0,1
2,2024-02-08 21:29:05,2024-02-08 22:14:08,132,Queens,79,Brooklyn,19.73,70.0,82.69,6.94,2
2,2024-02-12 02:58:57,2024-02-12 03:01:35,137,Queens,137,Queens,0.29,4.4,11.28,0.0,1
2,2024-02-14 08:14:17,2024-02-14 08:47:50,164,Brooklyn,138,Queens,9.34,44.3,75.3,6.94,1
1,2024-02-17 16:12:47,2024-02-17 16:46:33,161,Queens,138,Queens,10.8,49.2,90.14,6.94,1
2,2024-02-01 23:43:45,2024-02-01 23:55:40,132,Queens,203,Manhattan,6.92,28.2,36.45,0.0,1
2,2024-02-01 01:20:58,2024-02-01 01:24:24,186,Queens,100,Brooklyn,0.62,5.8,14.04,0.0,1
1,2024-02-05 19:48:18,2024-02-05 20:03:55,263,Manhattan,162,Queens,2.6,16.3,25.55,0.0,1
2,2024-02-25 06:01:59,2024-02-25 06:08:49,107,Brooklyn,229,Manhattan,2.22,10.7,17.64,0.0,1
2,2024-02-17 00:44:52,2024-02-17 01:16:36,132,Queens,130,Queens,6.93,36.6,40.85,0.0,2
2,2024-02-20 10:32:04,2024-02-20 10:54:32,249,Manhattan,230,Manhattan,2.02,19.8,28.56,0.0,1
2,2024-02-02 13:29:08,2024-02-02 13:41:42,239,Manhattan,50,Brooklyn,1.58,12.8,20.16,0.0,1
2,2024-02-03 18:14:24,2024-02-03 18:38:29,79,Brooklyn,230,Manhattan,2.56,21.2,30.24,0.0,1
1,2024-02-21 19:12:24,2024-02-21 19:31:22,79,Brooklyn,162,Queens,2.8,19.1,30.7,0.0,1
2,2024-02-01 20:06:10,2024-02-01 20:11:41,75,Brooklyn,238,Manhattan,1.41,8.6,18.12,0.0,1
2,2024-02-09 18:33:50,2024-02-09 18:45:06,236,Queens,238,Manhattan,1.57,12.1,22.32,0.0,1
1,2024-02-20 13:06:43,2024-02-20 13:12:21,237,Manhattan,162,Queens,0.7,7.2,11.2,0.0,2
2,2024-02-20 06:56:40,2024-02-20 07:05:24,262,Manhattan,162,Queens,2.02,10.7,17.64,0.0,1
1,2024-02-11 00:37:44,2024-02-11 00:48:54,4,Manhattan,88,Brooklyn,3.2,17.0,26.4,0.0,1
2,2024-02-29 15:18:03,2024-02-29 15:24:20,107,Brooklyn,234,Manhattan,0.84,7.9,14.28,0.0,1
1,2024-02-11 08:00:27,2024-02-11 08:12:58,170,Brooklyn,236,Queens,2.5,14.9,19.9,0.0,1
2,2024-02-02 18:45:20,2024-02-02 18:57:42,236,Queens,140,Queens,1.55,12.8,21.3,0.0,1
2,2024-02-07 09:36:35,2024-02-07 09:44:58,230,Manhattan,100,Brooklyn,0.59,8.6,15.12,0.0,1
2,2024-02-29 19:23:28,2024-02-29 19:34:26,170,Brooklyn,262,Manhattan,2.52,14.2,20.7,0.0,1
2,2024-02-20 21:07:19,2024-02-20 21:25:47,158,Queens,239,Manhattan,4.77,24.0,34.22,0.0,1
2,2024-02-24 19:33:10,2024-02-24 19:44:11,234,Manhattan,79,Brooklyn,1.63,12.1,19.32,0.0,1
2,2024-02-08 10:47:38,2024-02-08 10:58:14,238,Manhattan,142,Queens,1.36,11.4,16.94,0.0,1
2,2024-02-18 22:16:19,2024-02-18 22:51:10,132,Queens,33,Brooklyn,18.63,71.6,94.37,0.0,1
1,2024-02-07 08:47:03,2024-02-07 09:03:22,237,Manhattan,137,Queens,3.2,18.4,28.0,0.0,1
2,2024-02-15 11:32:19,2024-02-15 11:53:04,230,Manhattan,236,Queens,2.12,19.1,27.72,0.0,1
1,2024-02-11 05:23:21,2024-02-11 05:34:01,230,Manhattan,100,Brooklyn,2.6,14.2,22.65,0.0,1
2,2024-02-27 15:30:05,2024-02-27 15:47:32,88,Brooklyn,211,Manhattan,2.29,17.7,26.04,0.0,1
2,2024-02-04 19:01:11,2024-02-04 19:09:36,90,Brooklyn,170,Brooklyn,1.21,9.3,14.3,0.0,1
2,2024-02-16 09:16:15,2024-02-16 09:19:24,230,Manhattan,50,Brooklyn,0.54,5.1,10.92,0.0,1
2,2024-02-02 09:25:11,2024-02-02 09:39:00,50,Brooklyn,151,Queens,2.49,16.3,21.3,0.0,1
2,2024-02-15 15:34:27,2024-02-15 15:44:03,238,Manhattan,236,Queens,1.31,10.7,17.64,0.0,1
2,2024-02-12 10:40:42,2024-02-12 10:47:47,113,Queens,234,Manhattan,1.1,8.6,14.1,0.0,1
2,2024-02-08 00:28:41,2024-02-08 00:36:21,163,Brooklyn,164,Brooklyn,1.75,10.7,16.7,0.0,1
2,2024-02-26 12:12:31,2024-02-26 12:21:21,237,Manhattan,141,Queens,0.93,9.3,15.96,0.0,1
2,2024-02-03 15:02:05,2024-02-03 15:23:25,211,Manhattan,170,Brooklyn,3.02,20.5,24.5,0.0,2
2,2024-02-29 22:53:45,2024-02-29 23:02:32,68,Brooklyn,170,Brooklyn,0.87,9.3,17.88,0.0,1
1,2024-02-08 13:31:05,2024-02-08 13:48:33,100,Brooklyn,162,Queens,1.7,15.6,23.5,0.0,1
2,2024-02-07 08:06:07,2024-02-07 08:09:50,263,Manhattan,141,Queens,0.81,5.8,11.76,0.0,1
2,2024-02-27 20:02:09,2024-02-27 20:07:55,68,Brooklyn,249,Manhattan,1.23,7.9,17.9,0.0,1
2,2024-02-21 21:37:03,2024-02-21 22:11:26,161,Queens,61,Brooklyn,10.07,45.7,69.17,6.94,1
2,2024-02-05 21:06:46,2024-02-05 21:21:42,237,Manhattan,113,Queens,3.67,19.1,28.92,0.0,1
1,2024-02-02 15:42:32,2024-02-02 15:53:38,236,Queens,151,Queens,1.8,12.1,19.3,0.0,1
2,2024-02-29 06:31:36,2024-02-29 06:42:52,79,Brooklyn,161,Queens,2.53,14.2,21.84,0.0,1
2,2024-02-14 16:55:46,2024-02-14 18:07:41,132,Queens,209,Manhattan,20.83,70.0,104.88,6.94,1
2,2024-02-13 07:34:21,2024-02-13 07:48:22,262,Manhattan,162,Queens,2.15,19.89,28.19,0.0,0
2,2024-02-29 06:55:46,2024-02-29 07:00:46,237,Manhattan,162,Queens,1.67,8.6,15.12,0.0,1
2,2024-02-27 12:06:03,2024-02-27 12:18:12,137,Queens,162,Queens,1.14,11.4,15.4,0.0,2
2,2024-02-21 21:29:48,2024-02-21 21:38:00,141,Queens,170,Brooklyn,2.39,12.8,17.8,0.0,2
