VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2021-12-11 14:55:01,2021-12-11 15:25:59,249,Manhattan,230,Manhattan,2.39,18.5,26.16,0.0,1
1,2021-12-05 10:31:53,2021-12-05 10:39:51,236,Queens,239,Manhattan,1.8,8.5,14.16,0.0,1
2,2021-12-09 21:33:59,2021-12-09 21:40:23,43,Bronx,142,Queens,1.08,6.5,12.36,0.0,1
1,2021-12-15 19:29:10,2021-12-15 20:03:29,230,Manhattan,138,Queens,10.9,34.0,53.8,6.55,1
2,2021-12-26 23:43:32,2021-12-27 00:07:36,132,Queens,89,Brooklyn,15.06,41.5,44.05,0.0,2
1,2021-12-29 13:45:26,2021-12-29 13:55:17,246,Manhattan,100,Brooklyn,1.1,8.0,13.3,0.0,1
2,2021-12-08 21:59:52,2021-12-08 22:17:45,162,Queens,166,Brooklyn,4.09,15.5,23.16,0.0,1
2,2021-12-23 21:18:50,2021-12-23 21:30:01,141,Queens,162,Queens,2.02,9.5,13.3,0.0,2
2,2021-12-14 08:44:18,2021-12-14 08:50:51,162,Queens,230,Manhattan,0.91,6.0,9.3,0.0,1
1,2021-12-02 18:29:28,2021-12-02 18:42:36,233,Manhattan,141,Queens,1.7,10.0,16.87,0.0,1
2,2021-12-22 12:42:50,2021-12-22 12:51:26,230,Manhattan,142,Queens,1.38,7.5,11.8,0.0,1
2,2021-12-02 16:22:39,2021-12-02 16:27:38,263,Manhattan,262,Manhattan,0.59,5.0,11.16,0.0,1
1,2021-12-03 08:31:19,2021-12-03 08:37:57,237,Manhattan,142,Queens,0.9,6.5,11.75,0.0,1
1,2021-12-02 17:04:19,2021-12-02 17:10:17,141,Queens,262,Manhattan,0.8,5.5,9.8,0.0,2
1,2021-12-12 11:07:31,2021-12-12 11:12:58,161,Queens,100,Brooklyn,0.8,5.5,8.8,0.0,2
2,2021-12-22 22:46:14,2021-12-22 22:52:20,113,Queens,231,Manhattan,1.34,6.5,11.84,0.0,1
2,2021-12-12 11:08:20,2021-12-12 11:37:18,170,Brooklyn,132,Queens,16.33,52.0,74.22,6.55,1
1,2021-12-05 12:57:18,2021-12-05 13:09:07,170,Brooklyn,232,Manhattan,3.1,12.5,15.8,0.0,1
