VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
2,2023-02-01 09:13:41,2023-02-01 09:19:57,262,Manhattan,229,Manhattan,1.79,10.0,16.8,0.0,1
2,2023-02-10 22:26:12,2023-02-10 22:35:01,48,Manhattan,162,Queens,1.67,10.7,18.06,0.0,1
1,2023-02-17 19:19:50,2023-02-17 19:28:12,237,Manhattan,233,Manhattan,1.9,11.4,21.45,0.0,1
2,2023-02-12 14:22:30,2023-02-12 14:33:37,142,Queens,166,Brooklyn,2.58,14.2,18.2,0.0,2
1,2023-02-17 23:23:48,2023-02-17 23:40:00,186,Queens,142,Queens,1.6,13.5,23.15,0.0,1
2,2023-02-01 19:11:39,2023-02-01 19:35:43,246,Manhattan,262,Manhattan,4.26,24.0,35.08,0.0,1
2,2023-02-24 18:17:25,2023-02-24 18:22:15,141,Queens,236,Queens,0.96,7.2,16.44,0.0,1
2,2023-02-12 04:34:00,2023-02-12 05:03:00,75,Brooklyn,132,Queens,19.29,77.0,102.06,6.55,0
2,2023-02-04 22:09:15,2023-02-04 22:27:18,79,Brooklyn,25,Manhattan,3.69,20.5,30.6,0.0,1
2,2023-02-17 14:49:33,2023-02-17 15:03:49,236,Queens,238,Manhattan,1.46,14.2,18.2,0.0,2
2,2023-02-08 06:05:54,2023-02-08 06:14:18,186,Queens,163,Brooklyn,1.93,11.4,18.4,0.0,1
2,2023-02-03 08:15:56,2023-02-03 08:23:44,229,Manhattan,164,Brooklyn,1.4,9.3,16.63,0.0,1
1,2023-02-02 13:44:44,2023-02-02 13:58:18,113,Queens,224,Manhattan,1.6,13.5,21.0,0.0,1
2,2023-02-12 17:41:47,2023-02-12 17:53:50,142,Queens,230,Manhattan,1.95,13.5,18.5,0.0,1
1,2023-02-08 19:10:07,2023-02-08 19:13:03,142,Queens,142,Queens,0.3,5.1,13.9,0.0,1
2,2023-02-14 15:59:12,2023-02-14 16:20:55,107,Brooklyn,162,Queens,2.37,20.5,29.4,0.0,1
1,2023-02-22 15:53:35,2023-02-22 16:49:44,186,Queens,28,Manhattan,12.3,58.3,62.3,0.0,2
2,2023-02-07 21:52:15,2023-02-07 22:04:00,237,Manhattan,90,Brooklyn,2.1,12.8,19.8,0.0,1
1,2023-02-02 21:40:26,2023-02-02 22:04:56,138,Queens,238,Manhattan,9.6,40.1,64.9,6.55,1
2,2023-02-22 18:00:48,2023-02-22 18:09:54,161,Queens,236,Queens,1.38,10.7,17.2,0.0,2
2,2023-02-04 18:18:23,2023-02-04 18:35:57,68,Brooklyn,163,Brooklyn,2.96,17.7,26.04,0.0,1
2,2023-02-09 15:55:05,2023-02-09 16:03:51,231,Manhattan,68,Brooklyn,2.53,12.8,21.0,0.0,1
2,2023-02-20 20:28:57,2023-02-20 20:32:51,107,Brooklyn,170,Brooklyn,1.0,6.5,13.8,0.0,1
2,2023-02-07 09:39:56,2023-02-07 10:06:29,170,Brooklyn,87,Brooklyn,3.4,24.0,33.6,0.0,1
2,2023-02-04 09:54:43,2023-02-04 10:11:31,186,Queens,229,Manhattan,3.0,18.4,24.4,0.0,1
2,2023-02-19 11:54:08,2023-02-19 11:57:59,186,Queens,234,Manhattan,0.85,6.5,12.6,0.0,1
1,2023-02-03 19:11:41,2023-02-03 19:29:48,233,Manhattan,90,Brooklyn,1.0,15.6,22.1,0.0,2
2,2023-02-07 17:03:43,2023-02-07 17:27:57,138,Queens,162,Queens,10.54,43.6,75.23,6.55,1
1,2023-02-06 16:37:36,2023-02-06 16:50:53,236,Queens,141,Queens,1.0,10.7,17.2,0.0,2
2,2023-02-05 19:26:52,2023-02-05 19:29:19,48,Manhattan,50,Brooklyn,0.29,-4.4,-8.4,0.0,2
2,2023-02-15 20:44:05,2023-02-15 20:49:25,107,Brooklyn,170,Brooklyn,0.95,7.2,14.64,0.0,1
2,2023-02-23 06:58:10,2023-02-23 07:10:11,239,Manhattan,161,Queens,2.56,14.9,22.68,0.0,1
2,2023-02-19 00:08:02,2023-02-19 00:18:33,239,Manhattan,237,Manhattan,1.99,12.8,21.36,0.0,1
2,2023-02-05 12:07:48,2023-02-05 12:17:54,163,Brooklyn,186,Queens,1.39,10.7,14.7,0.0,2
2,2023-02-21 14:48:50,2023-02-21 15:14:03,138,Queens,162,Queens,10.94,44.3,73.07,6.55,1
2,2023-02-07 09:45:15,2023-02-07 09:58:11,238,Manhattan,142,Queens,1.73,13.5,21.0,0.0,1
2,2023-02-18 14:57:52,2023-02-18 15:36:48,211,Manhattan,246,Manhattan,3.27,31.7,35.7,0.0,2
2,2023-02-19 23:12:20,2023-02-19 23:20:12,107,Brooklyn,233,Manhattan,1.6,10.0,18.0,0.0,1
2,2023-02-27 21:05:42,2023-02-27 21:26:34,236,Queens,159,Queens,4.97,24.7,29.7,0.0,2
2,2023-02-06 13:39:47,2023-02-06 13:42:12,170,Brooklyn,161,Queens,0.49,5.1,10.92,0.0,1
1,2023-02-01 08:52:33,2023-02-01 09:07:30,239,Manhattan,236,Queens,2.0,13.5,18.5,0.0,1
2,2023-02-28 12:11:04,2023-02-28 12:51:33,233,Manhattan,132,Queens,16.71,70.0,96.66,6.55,1
2,2023-02-23 20:48:55,2023-02-23 20:56:43,230,Manhattan,237,Manhattan,1.23,9.3,17.16,0.0,1
1,2023-02-26 09:59:51,2023-02-26 10:03:10,162,Queens,170,Brooklyn,0.8,5.8,11.76,0.0,1
2,2023-02-28 21:57:25,2023-02-28 22:01:22,43,Bronx,238,Manhattan,1.04,7.2,15.86,0.0,1
2,2023-02-19 09:14:30,2023-02-19 09:34:33,209,Manhattan,66,Brooklyn,3.31,21.2,31.5,0.0,1
2,2023-02-17 12:22:21,2023-02-17 12:30:41,142,Queens,161,Queens,1.5,10.7,16.0,0.0,1
1,2023-02-01 14:34:10,2023-02-01 14:50:04,163,Brooklyn,50,Brooklyn,1.2,14.2,22.7,0.0,1
2,2023-02-18 20:17:54,2023-02-18 20:45:57,229,Manhattan,40,Manhattan,7.87,35.9,42.9,0.0,1
2,2023-02-14 15:15:19,2023-02-14 15:35:54,249,Manhattan,246,Manhattan,1.81,17.7,23.7,0.0,1
1,2023-02-01 11:43:30,2023-02-01 11:49:59,238,Manhattan,143,Queens,0.8,7.2,13.4,0.0,1
2,2023-02-07 05:46:18,2023-02-07 05:51:42,48,Manhattan,162,Queens,1.11,7.9,15.48,0.0,1
1,2023-02-28 13:37:31,2023-02-28 13:45:03,164,Brooklyn,137,Queens,0.8,8.6,12.6,0.0,2
2,2023-02-10 16:02:54,2023-02-10 16:13:49,161,Queens,48,Manhattan,1.09,10.7,18.37,0.0,1
1,2023-02-08 18:26:13,2023-02-08 18:27:04,234,Manhattan,164,Brooklyn,0.0,3.0,9.5,0.0,4
2,2023-02-04 14:34:11,2023-02-04 14:41:56,113,Queens,90,Brooklyn,1.01,8.6,15.12,0.0,1
1,2023-02-21 09:58:30,2023-02-21 10:18:26,186,Queens,13,Manhattan,3.5,21.9,31.05,0.0,1
1,2023-02-04 02:08:15,2023-02-04 02:10:53,229,Manhattan,141,Queens,0.4,5.1,12.1,0.0,1
2,2023-02-02 00:26:10,2023-02-02 00:38:33,114,Queens,233,Manhattan,2.76,14.9,19.9,0.0,2
1,2023-02-10 21:35:14,2023-02-10 21:48:13,161,Queens,262,Manhattan,2.8,14.9,23.9,0.0,1
2,2023-02-01 21:08:29,2023-02-01 21:35:47,132,Queens,149,Queens,15.23,59.0,75.05,0.0,1
2,2023-02-11 12:01:44,2023-02-11 12:22:51,68,Brooklyn,239,Manhattan,3.07,21.2,30.24,0.0,1
1,2023-02-16 07:05:27,2023-02-16 07:32:32,163,Brooklyn,229,Manhattan,1.9,11.4,15.4,0.0,2
2,2023-02-17 21:00:22,2023-02-17 21:29:30,186,Queens,7,Manhattan,5.09,29.6,37.6,0.0,1
2,2023-02-05 01:18:19,2023-02-05 01:27:09,90,Brooklyn,164,Brooklyn,1.56,10.7,18.84,0.0,1
1,2023-02-06 09:49:26,2023-02-06 09:55:07,236,Queens,75,Brooklyn,0.6,7.2,12.7,0.0,1
2,2023-02-02 13:23:24,2023-02-02 13:52:59,138,Queens,25,Manhattan,11.17,46.4,64.73,0.0,1
2,2023-02-15 18:41:42,2023-02-15 18:54:30,68,Brooklyn,249,Manhattan,1.46,12.8,23.16,0.0,1
1,2023-02-09 00:10:26,2023-02-09 00:17:37,107,Brooklyn,158,Queens,1.3,7.9,12.9,0.0,2
1,2023-02-16 08:17:25,2023-02-16 08:21:50,170,Brooklyn,264,Manhattan,0.8,6.5,10.5,0.0,2
2,2023-02-02 10:02:59,2023-02-02 10:11:24,113,Queens,164,Brooklyn,1.21,10.0,16.8,0.0,1
2,2023-02-09 00:52:14,2023-02-09 00:56:02,41,Manhattan,41,Manhattan,0.69,6.5,11.25,0.0,1
2,2023-02-04 15:24:21,2023-02-04 15:30:21,68,Brooklyn,246,Manhattan,0.83,7.9,14.28,0.0,1
2,2023-02-28 19:29:04,2023-02-28 19:36:00,142,Queens,239,Manhattan,1.22,14.29,19.29,0.0,0
1,2023-02-14 13:08:10,2023-02-14 13:18:18,161,Queens,48,Manhattan,1.0,9.3,13.3,0.0,2
2,2023-02-02 15:56:26,2023-02-02 17:18:04,163,Brooklyn,132,Queens,18.06,70.0,96.66,6.55,1
1,2023-02-25 12:13:50,2023-02-25 12:19:23,186,Queens,230,Manhattan,0.9,7.2,16.2,0.0,1
2,2023-02-02 13:25:55,2023-02-02 13:36:24,170,Brooklyn,107,Brooklyn,1.16,10.7,18.37,0.0,1
2,2023-02-08 00:02:48,2023-02-08 00:11:51,43,Bronx,43,Bronx,2.03,12.1,20.52,0.0,1
2,2023-02-08 19:33:41,2023-02-08 19:43:35,162,Queens,236,Queens,1.7,11.4,19.9,0.0,1
2,2023-02-11 16:53:15,2023-02-11 16:54:41,236,Queens,236,Queens,0.12,3.7,7.7,0.0,1
2,2023-02-09 19:41:21,2023-02-09 19:58:04,158,Queens,148,Queens,1.68,15.6,26.52,0.0,1
2,2023-02-09 20:50:57,2023-02-09 21:11:56,186,Queens,144,Queens,3.12,19.8,24.8,0.0,1
1,2023-02-23 21:30:42,2023-02-23 21:47:10,237,Manhattan,140,Queens,1.8,15.6,21.6,0.0,1
2,2023-02-17 01:00:23,2023-02-17 01:17:38,164,Brooklyn,226,Manhattan,4.44,21.9,26.9,0.0,2
2,2023-02-25 18:04:12,2023-02-25 18:25:10,170,Brooklyn,68,Brooklyn,1.8,18.4,24.4,0.0,1
2,2023-02-12 14:50:32,2023-02-12 15:01:17,237,Manhattan,74,Brooklyn,3.27,15.6,21.56,0.0,1
2,2023-02-06 22:27:22,2023-02-06 22:36:44,68,Brooklyn,237,Manhattan,2.57,12.8,21.36,0.0,1
1,2023-02-15 17:52:46,2023-02-15 18:02:40,79,Brooklyn,234,Manhattan,1.4,10.7,17.2,0.0,4
1,2023-02-10 15:40:38,2023-02-10 15:55:02,151,Queens,75,Brooklyn,2.0,14.2,20.7,0.0,1
2,2023-02-11 14:24:46,2023-02-11 14:27:44,236,Queens,236,Queens,0.34,5.1,9.1,0.0,2
2,2023-02-11 15:47:42,2023-02-11 15:53:11,163,Brooklyn,43,Bronx,0.53,7.2,13.44,0.0,1
2,2023-02-27 17:38:50,2023-02-27 17:52:43,162,Queens,186,Queens,1.98,14.2,24.84,0.0,1
2,2023-02-14 10:55:17,2023-02-14 11:04:50,237,Manhattan,162,Queens,1.16,10.7,16.7,0.0,1
2,2023-02-17 09:38:35,2023-02-17 10:02:13,237,Manhattan,114,Queens,3.23,22.6,26.6,0.0,2
2,2023-02-13 10:52:16,2023-02-13 11:32:06,161,Queens,215,Manhattan,18.47,70.0,80.55,6.55,2
2,2023-02-11 01:39:31,2023-02-11 02:16:47,25,Manhattan,238,Manhattan,10.34,29.52,40.22,0.0,0
1,2023-02-10 17:51:24,2023-02-10 18:02:12,233,Manhattan,107,Brooklyn,1.1,10.7,18.0,0.0,1
1,2023-02-14 14:33:14,2023-02-14 15:27:10,138,Queens,258,Manhattan,9.6,50.6,60.35,0.0,1
2,2023-02-27 21:26:09,2023-02-27 21:37:04,107,Brooklyn,186,Queens,1.19,11.4,19.68,0.0,1
2,2023-02-18 20:05:09,2023-02-18 20:11:21,170,Brooklyn,162,Queens,0.82,7.9,12.9,0.0,2
2,2023-02-05 15:43:53,2023-02-05 15:52:06,43,Bronx,100,Brooklyn,1.88,11.4,17.4,0.0,1
1,2023-02-22 06:00:11,2023-02-22 06:53:56,51,Brooklyn,244,Manhattan,6.3,33.5,35.0,0.0,1
1,2023-02-15 10:05:40,2023-02-15 10:26:56,234,Manhattan,237,Manhattan,2.5,19.8,28.55,0.0,1
1,2023-02-21 10:12:33,2023-02-21 10:17:18,236,Queens,237,Manhattan,1.3,7.9,14.25,0.0,1
1,2023-02-03 13:49:21,2023-02-03 13:50:57,239,Manhattan,239,Manhattan,0.4,4.4,10.05,0.0,1
2,2023-02-18 21:58:24,2023-02-18 21:59:01,142,Queens,143,Queens,0.05,-3.0,-8.0,0.0,2
2,2023-02-24 02:44:08,2023-02-24 02:51:26,164,Brooklyn,230,Manhattan,1.54,10.0,15.0,0.0,2
2,2023-02-05 20:57:42,2023-02-05 21:13:49,237,Manhattan,113,Queens,3.48,18.4,23.4,0.0,2
2,2023-02-01 14:38:56,2023-02-01 14:58:06,141,Queens,262,Manhattan,1.4,17.0,25.2,0.0,1
2,2023-02-04 15:17:52,2023-02-04 15:19:33,239,Manhattan,238,Manhattan,0.64,5.1,10.92,0.0,1
2,2023-02-14 12:34:40,2023-02-14 12:51:45,13,Manhattan,162,Queens,6.99,29.6,40.32,0.0,1
2,2023-02-10 19:50:38,2023-02-10 20:14:21,138,Queens,107,Brooklyn,9.14,37.3,67.67,6.55,1
2,2023-02-18 20:30:06,2023-02-18 20:54:27,144,Queens,161,Queens,3.11,22.6,33.12,0.0,1
