VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,PULBoroughs,DOLocationID,DOLBoroughs,trip_distance,fare_amount,total_amount,tolls_amount,payment_type
1,2021-06-26 20:09:45,2021-06-26 20:18:32,249,Manhattan,211,Manhattan,1.1,7.0,10.8,0.0,2
1,2021-06-21 10:03:30,2021-06-21 10:09:07,186,Queens,246,Manhattan,0.7,5.5,9.8,0.0,1
1,2021-06-04 00:51:15,2021-06-04 01:03:05,79,Brooklyn,262,Manhattan,3.9,13.0,20.15,0.0,1
2,2021-06-30 12:02:48,2021-06-30 12:16:50,237,Manhattan,74,Brooklyn,2.87,11.5,14.8,0.0,2
2,2021-06-15 15:37:17,2021-06-15 15:46:07,161,Queens,229,Manhattan,0.82,7.0,12.36,0.0,1
1,2021-06-21 00:14:23,2021-06-21 00:14:55,164,Brooklyn,164,Brooklyn,0.1,40.0,40.3,0.0,1
2,2021-06-17 03:55:13,2021-06-17 04:10:00,148,Queens,142,Queens,5.37,17.5,25.56,0.0,1
2,2021-06-26 20:49:42,2021-06-26 21:01:06,48,Manhattan,249,Manhattan,2.02,9.5,13.3,0.0,2
2,2021-06-06 09:21:00,2021-06-06 09:33:00,75,Brooklyn,170,Brooklyn,4.52,16.24,23.79,0.0,0
2,2021-06-30 20:31:23,2021-06-30 20:51:48,161,Queens,243,Manhattan,8.65,26.5,36.36,0.0,1
2,2021-06-22 13:45:44,2021-06-22 13:58:28,87,Brooklyn,4,Manhattan,3.25,13.0,20.38,0.0,1
1,2021-06-14 18:30:23,2021-06-14 18:37:51,162,Queens,141,Queens,1.3,7.5,13.0,0.0,1
2,2021-06-14 10:53:57,2021-06-14 11:04:29,226,Manhattan,141,Queens,2.53,10.5,13.8,0.0,2
2,2021-06-20 09:32:38,2021-06-20 09:41:40,13,Manhattan,211,Manhattan,1.74,8.5,14.16,0.0,1
2,2021-06-04 09:57:04,2021-06-04 10:02:27,236,Queens,263,Manhattan,1.07,5.5,9.8,0.0,1
1,2021-06-19 14:18:21,2021-06-19 14:35:37,237,Manhattan,50,Brooklyn,3.2,14.5,21.35,0.0,1
2,2021-06-11 06:46:27,2021-06-11 06:52:39,48,Manhattan,161,Queens,1.1,6.0,9.3,0.0,1
1,2021-06-24 10:37:54,2021-06-24 11:09:03,90,Brooklyn,140,Queens,4.1,20.5,28.08,0.0,1
2,2021-06-20 10:54:21,2021-06-20 11:10:43,164,Brooklyn,151,Queens,3.83,14.5,19.8,0.0,1
1,2021-06-22 09:53:27,2021-06-22 10:03:40,13,Manhattan,232,Manhattan,2.8,11.0,16.3,0.0,1
1,2021-06-11 04:15:42,2021-06-11 04:23:21,48,Manhattan,170,Brooklyn,1.9,8.0,13.0,0.0,1
1,2021-06-23 10:51:39,2021-06-23 11:13:17,186,Queens,87,Brooklyn,3.3,15.0,21.3,0.0,1
2,2021-06-02 21:09:40,2021-06-02 21:12:04,164,Brooklyn,249,Manhattan,0.65,4.0,10.14,0.0,1
2,2021-06-29 06:42:58,2021-06-29 06:47:30,170,Brooklyn,137,Queens,0.54,5.0,10.38,0.0,1
2,2021-06-05 10:02:20,2021-06-05 10:08:22,234,Manhattan,230,Manhattan,1.71,7.0,11.3,0.0,1
2,2021-06-16 19:20:11,2021-06-16 19:55:47,132,Queens,170,Brooklyn,17.11,52.0,84.5,6.55,1
2,2021-06-21 22:49:03,2021-06-21 22:58:33,68,Brooklyn,170,Brooklyn,1.67,8.5,12.3,0.0,2
2,2021-06-02 11:53:56,2021-06-02 11:59:40,75,Brooklyn,238,Manhattan,1.18,6.5,11.76,0.0,1
1,2021-06-29 08:20:39,2021-06-29 08:40:02,170,Brooklyn,236,Queens,3.2,15.5,19.8,0.0,1
